,Unnamed: 0,INST,EN_TIME,EN_ID,EN_TT,EN_Q,EN_PRICE,EN_CODE,EN_VAR,EX_TIME,EX_ID,EX_TT,EX_Q,EX_PRICE,EX_CODE,EX_VAR,P&L,ROI,P&L %,ROI %,Equity Curve,Drawdown %
763,763,NSE_FO:NIFTY22JUN2318900PE [LOCAL],2023-06-22 13:38:00+05:30,04879d54d6c64ef794e5493a808cc47a,SELL,50,63.95,INTRADAY,MARKET,2023-06-22 13:39:00+05:30,34294339b9a64378bafde6d2627bf8b8,BUY,50,53.65,INTRADAY,MARKET,515.0,28850.0,16.11,57.7,78850.0,-2.6
764,764,NSE_FO:NIFTY22JUN2318800CE [LOCAL],2023-06-22 11:20:00+05:30,dddf52a076864f458b18bd319c7027f3,SELL,50,47.05,INTRADAY,MARKET,2023-06-22 13:39:00+05:30,14d9a82c87a344be9d8799e4364d7414,BUY,50,60.9,INTRADAY,MARKET,-692.5,28157.5,-29.44,56.32,78157.5,-3.45
765,765,NSE_FO:NIFTY22JUN2318750PE [LOCAL],2023-06-22 13:02:00+05:30,3e516bfaab64450c84f978b528830454,SELL,50,16.35,INTRADAY,MARKET,2023-06-22 13:39:00+05:30,4a49bfc4944d464cb970ff26d559b6b7,BUY,50,2.2,INTRADAY,MARKET,707.5,28865.0,86.54,57.73,78865.0,-2.58
766,766,NSE_FO:NIFTY22JUN2318900CE [LOCAL],2023-06-22 10:27:00+05:30,64b2abe1171a4d60b23e8b2697574446,SELL,50,22.15,INTRADAY,MARKET,2023-06-22 13:39:00+05:30,5268e160b80c465fbd63716d5876204d,BUY,50,8.75,INTRADAY,MARKET,670.0,29535.0,60.5,59.07,79535.0,-1.75
767,767,NSE_FO:NIFTY22JUN2318850PE [LOCAL],2023-06-22 13:39:00+05:30,822419bf2db042c09f22d99be98b95e9,SELL,50,21.35,INTRADAY,MARKET,2023-06-22 14:16:00+05:30,2d36b215ca9843f294b4febf24284647,BUY,50,28.9,INTRADAY,MARKET,-377.5,29157.5,-35.36,58.32,79157.5,-2.22
768,768,NSE_FO:NIFTY22JUN2318800PE [LOCAL],2023-06-22 14:16:00+05:30,33e0876a87344f489eda342189b456f0,SELL,50,7.95,INTRADAY,MARKET,2023-06-22 14:28:00+05:30,b1940c79c75f4e96b6204f13575c1d4b,BUY,50,29.75,INTRADAY,MARKET,-1090.0,28067.5,-274.21,56.14,78067.5,-3.56
769,769,NSE_FO:NIFTY22JUN2318750PE [LOCAL],2023-06-22 14:28:00+05:30,3e7a07978bed4128baa99fe92d7560f4,SELL,50,8.15,INTRADAY,MARKET,2023-06-22 15:10:00+05:30,d31fd64b8c7347c1a66df4de409a0459,BUY,50,0.9,INTRADAY,MARKET,362.5,28430.0,88.96,56.86,78430.0,-3.12
770,770,NSE_FO:NIFTY22JUN2318800CE [LOCAL],2023-06-22 14:20:00+05:30,57c0171b19d34ee4b1790f40ae3b62e0,SELL,50,26.0,INTRADAY,MARKET,2023-06-22 15:10:00+05:30,1c021eef95b244d6a66b64db4139f3a9,BUY,50,0.45,INTRADAY,MARKET,1277.5,29707.5,98.27,59.41,79707.5,-1.54
771,771,NSE_FO:NIFTY22JUN2318850CE [LOCAL],2023-06-22 13:39:00+05:30,38b789577a3c4616aabb77bbc6fb427e,SELL,50,26.1,INTRADAY,MARKET,2023-06-22 15:10:00+05:30,91d758c38d554fcb9ae46524626c29a0,BUY,50,0.2,INTRADAY,MARKET,1295.0,31002.5,99.23,62.0,81002.5,0.0
772,772,NSE_FO:NIFTY29JUN2318750PE [LOCAL],2023-06-23 09:17:00+05:30,1965e10b709b4571b17b97c068b39674,SELL,50,89.6,INTRADAY,MARKET,2023-06-23 15:10:00+05:30,04039299c2424b3eae024fa2dbfb35b8,BUY,50,94.75,INTRADAY,MARKET,-257.5,30745.0,-5.75,61.49,80745.0,-0.32
773,773,NSE_FO:NIFTY29JUN2318750CE [LOCAL],2023-06-23 09:17:00+05:30,3d4858c5765a4551b7ea2ca41c2b59f0,SELL,50,87.5,INTRADAY,MARKET,2023-06-23 15:10:00+05:30,e31d65242d964992a5e53d1781874200,BUY,50,62.9,INTRADAY,MARKET,1230.0,31975.0,28.11,63.95,81975.0,0.0
774,774,NSE_FO:NIFTY29JUN2318700PE [LOCAL],2023-06-26 09:17:00+05:30,97abdd55b4d1485aa9e6f8d8c21de614,SELL,50,76.75,INTRADAY,MARKET,2023-06-26 15:10:00+05:30,c4f89aef026842bb9a634c057247dfa7,BUY,50,53.9,INTRADAY,MARKET,1142.5,33117.5,29.77,66.24,83117.5,0.0
775,775,NSE_FO:NIFTY29JUN2318700CE [LOCAL],2023-06-26 09:17:00+05:30,6c6e39cbfe684722bcd6ef2a6aa163c0,SELL,50,79.5,INTRADAY,MARKET,2023-06-26 15:10:00+05:30,5ec71b44abdc455d822053e6a768639a,BUY,50,74.75,INTRADAY,MARKET,237.5,33355.0,5.97,66.71,83355.0,0.0
776,776,NSE_FO:NIFTY29JUN2318750CE [LOCAL],2023-06-27 09:17:00+05:30,b72e74bb87a542ab8ae96fc5675fd299,SELL,50,62.1,INTRADAY,MARKET,2023-06-27 14:18:00+05:30,87ef4d6d500044148861f3f7506371fd,BUY,50,66.75,INTRADAY,MARKET,-232.5,33122.5,-7.49,66.24,83122.5,-0.28
777,777,NSE_FO:NIFTY29JUN2318800PE [LOCAL],2023-06-27 15:03:00+05:30,b5ac9048763d45cf9f00a7805f1d6c93,SELL,50,38.45,INTRADAY,MARKET,2023-06-27 15:10:00+05:30,c43ee11b1f5c4763bae114cdd589daf8,BUY,50,32.4,INTRADAY,MARKET,302.5,33425.0,15.73,66.85,83425.0,0.0
778,778,NSE_FO:NIFTY29JUN2318800CE [LOCAL],2023-06-27 14:18:00+05:30,b1954ffea12a4c9fac84773ee5ffe16f,SELL,50,37.95,INTRADAY,MARKET,2023-06-27 15:10:00+05:30,d3bd516294ac4035b4d079e1107e757d,BUY,50,48.6,INTRADAY,MARKET,-532.5,32892.5,-28.06,65.79,82892.5,-0.64
779,779,NSE_FO:NIFTY29JUN2318750PE [LOCAL],2023-06-27 09:17:00+05:30,aa699d3a1a38440d85f12bdf7ee4623b,SELL,50,54.65,INTRADAY,MARKET,2023-06-27 15:10:00+05:30,a1ac348b67524109b22432bcb1f62420,BUY,50,17.95,INTRADAY,MARKET,1835.0,34727.5,67.15,69.46,84727.5,0.0
780,780,NSE_FO:NIFTY29JUN2318850PE [LOCAL],2023-06-28 09:17:00+05:30,983e5904db8648b4bd784c82e8e27b57,SELL,50,57.4,INTRADAY,MARKET,2023-06-28 15:10:00+05:30,db04a7aadc9343a7a28fbcb829770723,BUY,50,57.4,INTRADAY,MARKET,-0.0,34727.5,-0.0,69.46,84727.5,0.0
781,781,NSE_FO:NIFTY29JUN2318850CE [LOCAL],2023-06-28 09:17:00+05:30,20eedeb0fef247a0a3c84812b2681fbf,SELL,50,21.7,INTRADAY,MARKET,2023-06-28 15:10:00+05:30,21865acf717e471c9ad6044eecfb85d6,BUY,50,21.7,INTRADAY,MARKET,-0.0,34727.5,-0.0,69.46,84727.5,0.0
782,782,NSE_FO:NIFTY06JUL2319100CE [LOCAL],2023-06-30 09:17:00+05:30,8a49f7101b5740b183c84a1b7318b036,SELL,50,84.85,INTRADAY,MARKET,2023-06-30 14:25:00+05:30,34670a52eb534ca386c073ab171542ec,BUY,50,121.6,INTRADAY,MARKET,-1837.5,32890.0,-43.31,65.78,82890.0,-2.17
783,783,NSE_FO:NIFTY06JUL2319100PE [LOCAL],2023-06-30 09:17:00+05:30,8a8035cf63504e668b8a3585ace3cdb0,SELL,50,102.45,INTRADAY,MARKET,2023-06-30 15:10:00+05:30,680b6c0af7f04a37ab081a4cdd242c37,BUY,50,51.25,INTRADAY,MARKET,2560.0,35450.0,49.98,70.9,85450.0,0.0
784,784,NSE_FO:NIFTY06JUL2319200CE [LOCAL],2023-06-30 14:25:00+05:30,faf10368b8114639a0fd956877ba86fb,SELL,50,65.4,INTRADAY,MARKET,2023-06-30 15:10:00+05:30,4828264bdde04e69a56494a064ca7465,BUY,50,71.75,INTRADAY,MARKET,-317.5,35132.5,-9.71,70.26,85132.5,-0.37
785,785,NSE_FO:NIFTY06JUL2319250CE [LOCAL],2023-07-03 09:17:00+05:30,42a5274ce09f4e9e91ad2019a49bebe8,SELL,50,88.3,INTRADAY,MARKET,2023-07-03 09:37:00+05:30,68c9944c00464ab2bc90425dfad259ad,BUY,50,116.55,INTRADAY,MARKET,-1412.5,33720.0,-31.99,67.44,83720.0,-2.02
786,786,NSE_FO:NIFTY06JUL2319250PE [LOCAL],2023-07-03 09:17:00+05:30,8ac177043d1d420ea773d4776e806efa,SELL,50,70.7,INTRADAY,MARKET,2023-07-03 09:55:00+05:30,17858418501245808bd04faa9269f95e,BUY,50,57.95,INTRADAY,MARKET,637.5,34357.5,18.03,68.72,84357.5,-1.28
787,787,NSE_FO:NIFTY06JUL2319350CE [LOCAL],2023-07-03 09:37:00+05:30,85186381dd7548b8bf3b819ad1ab729b,SELL,50,61.65,INTRADAY,MARKET,2023-07-03 09:55:00+05:30,5ca22cc661d04902a270d67dc16f41e4,BUY,50,82.15,INTRADAY,MARKET,-1025.0,33332.5,-33.25,66.66,83332.5,-2.48
788,788,NSE_FO:NIFTY06JUL2319350PE [LOCAL],2023-07-03 09:55:00+05:30,0fbe26b69d274affb826074c1bef70eb,SELL,50,98.1,INTRADAY,MARKET,2023-07-03 11:11:00+05:30,c9d2dcfb2e684f10b2a091f507934ba7,BUY,50,117.6,INTRADAY,MARKET,-975.0,32357.5,-19.88,64.72,82357.5,-3.62
789,789,NSE_FO:NIFTY06JUL2319200PE [LOCAL],2023-07-03 11:11:00+05:30,c1fe60ed9aac44c0a2ebac92265b16f2,SELL,50,50.3,INTRADAY,MARKET,2023-07-03 15:10:00+05:30,481be5c8bac142f682eb23921b7fe1e0,BUY,50,35.25,INTRADAY,MARKET,752.5,33110.0,29.92,66.22,83110.0,-2.74
790,790,NSE_FO:NIFTY06JUL2319350CE [LOCAL],2023-07-03 09:55:00+05:30,6fb7767c55754f648d9d33468ed9e991,SELL,50,82.15,INTRADAY,MARKET,2023-07-03 15:10:00+05:30,3c4ac6f21d3d479d80bef546bcbd2c9a,BUY,50,56.8,INTRADAY,MARKET,1267.5,34377.5,30.86,68.76,84377.5,-1.26
791,791,NSE_FO:NIFTY06JUL2319400PE [LOCAL],2023-07-04 09:17:00+05:30,25b6dc93d307418ab164fc4daefc894e,SELL,50,73.65,INTRADAY,MARKET,2023-07-04 09:39:00+05:30,1ce616402f0048b98c5f5023a47c3bb2,BUY,50,97.05,INTRADAY,MARKET,-1170.0,33207.5,-31.77,66.42,83207.5,-2.62
792,792,NSE_FO:NIFTY06JUL2319300CE [LOCAL],2023-07-04 10:01:00+05:30,e0e6311f47384ed3990caa2c78b6b8f6,SELL,50,76.4,INTRADAY,MARKET,2023-07-04 10:47:00+05:30,f0f9901854584aa49a152607cf574242,BUY,50,96.65,INTRADAY,MARKET,-1012.5,32195.0,-26.51,64.39,82195.0,-3.81
793,793,NSE_FO:NIFTY06JUL2319400PE [LOCAL],2023-07-04 13:25:00+05:30,f9d444a18e724401944b68ebc7496751,SELL,50,60.0,INTRADAY,MARKET,2023-07-04 13:28:00+05:30,b520bdf0a5624251885e259cc289d2a6,BUY,50,57.0,INTRADAY,MARKET,150.0,32345.0,5.0,64.69,82345.0,-3.63
794,794,NSE_FO:NIFTY06JUL2319400CE [LOCAL],2023-07-04 09:17:00+05:30,7bc3988650ef41ac884f6aaa49f046b6,SELL,50,69.65,INTRADAY,MARKET,2023-07-04 13:28:00+05:30,5c7290122ba349b3bfcafd2c84d96754,BUY,50,77.4,INTRADAY,MARKET,-387.5,31957.5,-11.13,63.92,81957.5,-4.09
795,795,NSE_FO:NIFTY06JUL2319300PE [LOCAL],2023-07-04 09:39:00+05:30,4363d99d5ae34130901f0ec5a76fd3da,SELL,50,50.35,INTRADAY,MARKET,2023-07-04 13:28:00+05:30,09544223d8a24c22817555724e8ef376,BUY,50,28.8,INTRADAY,MARKET,1077.5,33035.0,42.8,66.07,83035.0,-2.83
796,796,NSE_FO:NIFTY06JUL2319400PE [LOCAL],2023-07-04 13:28:00+05:30,6222bf45a1d14e38b5ef54788071784e,SELL,50,57.0,INTRADAY,MARKET,2023-07-04 15:10:00+05:30,c0b5348b3e14447f9336a66fd6ac46e7,BUY,50,61.55,INTRADAY,MARKET,-227.5,32807.5,-7.98,65.61,82807.5,-3.09
797,797,NSE_FO:NIFTY06JUL2319400CE [LOCAL],2023-07-04 13:28:00+05:30,8fd56eb3e17b4b749a03c304bbfeeb8a,SELL,50,77.4,INTRADAY,MARKET,2023-07-04 15:10:00+05:30,44073be0828b422ea7d050b46d2a6cb7,BUY,50,55.95,INTRADAY,MARKET,1072.5,33880.0,27.71,67.76,83880.0,-1.84
798,798,NSE_FO:NIFTY06JUL2319350CE [LOCAL],2023-07-05 09:17:00+05:30,98a93e6ef3894031887ab4a7f88beb8d,SELL,50,72.4,INTRADAY,MARKET,2023-07-05 09:24:00+05:30,07b7509456d740c98b747c7006ef1252,BUY,50,93.4,INTRADAY,MARKET,-1050.0,32830.0,-29.01,65.66,82830.0,-3.07
799,799,NSE_FO:NIFTY06JUL2319350PE [LOCAL],2023-07-05 09:17:00+05:30,b96678da4cca4686a73d77b86b8b25d3,SELL,50,52.9,INTRADAY,MARKET,2023-07-05 14:41:00+05:30,a95207c6d48246388fe99e245e43850d,BUY,50,53.6,INTRADAY,MARKET,-35.0,32795.0,-1.32,65.59,82795.0,-3.11
800,800,NSE_FO:NIFTY06JUL2319400PE [LOCAL],2023-07-05 15:10:00+05:30,5c76b4bcc20e48ee9a76a2b12d275731,SELL,50,53.1,INTRADAY,MARKET,2023-07-05 15:10:00+05:30,d0337c3fd7cb4aa08f5544e22aaf3094,BUY,50,53.1,INTRADAY,MARKET,-0.0,32795.0,-0.0,65.59,82795.0,-3.11
801,801,NSE_FO:NIFTY06JUL2319400CE [LOCAL],2023-07-05 09:43:00+05:30,e0208410a59d4c6296bb31642c6936b6,SELL,50,44.4,INTRADAY,MARKET,2023-07-05 15:10:00+05:30,a38c2a9e8c2740fc8cbd8d57ef95c36a,BUY,50,44.6,INTRADAY,MARKET,-10.0,32785.0,-0.45,65.57,82785.0,-3.12
802,802,NSE_FO:NIFTY06JUL2319300PE [LOCAL],2023-07-05 14:41:00+05:30,012e5beca68944b7bf893b5354cc1242,SELL,50,32.95,INTRADAY,MARKET,2023-07-05 15:10:00+05:30,4d31dc0f08e7471ca20b8a77c6f9417c,BUY,50,18.65,INTRADAY,MARKET,715.0,33500.0,43.4,67.0,83500.0,-2.28
803,803,NSE_FO:NIFTY06JUL2319450CE [LOCAL],2023-07-05 09:24:00+05:30,f5e0ad2bb43b4ffc88b2b3381298c9ed,SELL,50,40.4,INTRADAY,MARKET,2023-07-05 15:10:00+05:30,853a1e20a0bb46dfba75d71972fd226f,BUY,50,24.8,INTRADAY,MARKET,780.0,34280.0,38.61,68.56,84280.0,-1.37
804,804,NSE_FO:NIFTY06JUL2319400CE [LOCAL],2023-07-06 09:17:00+05:30,3d7a1b90adb04fb9beba577d347306a3,SELL,50,39.95,INTRADAY,MARKET,2023-07-06 10:09:00+05:30,9243cb42bc674e88ab2f40862de410f6,BUY,50,61.3,INTRADAY,MARKET,-1067.5,33212.5,-53.44,66.42,83212.5,-2.62
805,805,NSE_FO:NIFTY06JUL2319450CE [LOCAL],2023-07-06 10:09:00+05:30,3d8cefd0d9e34e4f9dfb5858aa397a4d,SELL,50,34.2,INTRADAY,MARKET,2023-07-06 14:17:00+05:30,ccc0f658c1584bb1a604d00272c10031,BUY,50,34.45,INTRADAY,MARKET,-12.5,33200.0,-0.73,66.4,83200.0,-2.63
806,806,NSE_FO:NIFTY06JUL2319400PE [LOCAL],2023-07-06 09:17:00+05:30,c3c3940f120a4302b6794041c3fda4d5,SELL,50,53.3,INTRADAY,MARKET,2023-07-06 14:21:00+05:30,9393b0b4d27349119bd0b5291e95ecff,BUY,50,2.75,INTRADAY,MARKET,2527.5,35727.5,94.84,71.46,85727.5,0.0
807,807,NSE_FO:NIFTY06JUL2319500PE [LOCAL],2023-07-06 14:21:00+05:30,3924734927104726ad7ebbb6c0320269,SELL,50,29.3,INTRADAY,MARKET,2023-07-06 14:23:00+05:30,4f0d7fccd6e04d2782d3691edfd430b9,BUY,50,33.75,INTRADAY,MARKET,-222.5,35505.0,-15.19,71.01,85505.0,-0.26
808,808,NSE_FO:NIFTY06JUL2319500PE [LOCAL],2023-07-06 14:43:00+05:30,2dbcf83b4aa147e2867fccd119e0d606,SELL,50,26.4,INTRADAY,MARKET,2023-07-06 15:10:00+05:30,eb1662dd6c6f4a2fbc252b1ff6624ebb,BUY,50,7.4,INTRADAY,MARKET,950.0,36455.0,71.97,72.91,86455.0,0.0
809,809,NSE_FO:NIFTY06JUL2319500CE [LOCAL],2023-07-06 14:17:00+05:30,be3e6b49c660477fb6a626a574c36f0b,SELL,50,12.55,INTRADAY,MARKET,2023-07-06 15:10:00+05:30,ce583272656f4c7fa38454ca849a3699,BUY,50,6.0,INTRADAY,MARKET,327.5,36782.5,52.19,73.56,86782.5,0.0
810,810,NSE_FO:NIFTY06JUL2319450PE [LOCAL],2023-07-06 10:28:00+05:30,6aaf825d834d4ce0b55fa3fc5731b9da,SELL,50,40.7,INTRADAY,MARKET,2023-07-06 15:10:00+05:30,3e9ed86b0ee847c39666ac689db7c0e4,BUY,50,0.25,INTRADAY,MARKET,2022.5,38805.0,99.39,77.61,88805.0,0.0
811,811,NSE_FO:NIFTY13JUL2319450PE [LOCAL],2023-07-07 09:17:00+05:30,d9022c2a6ab34b14afa8d0b88c25cb68,SELL,50,105.85,INTRADAY,MARKET,2023-07-07 12:01:00+05:30,a397d8ef3ac841af8d2b712a23280155,BUY,50,139.15,INTRADAY,MARKET,-1665.0,37140.0,-31.46,74.28,87140.0,-1.87
812,812,NSE_FO:NIFTY13JUL2319300PE [LOCAL],2023-07-07 12:01:00+05:30,14c78db70951484c8f04ac042f42ad02,SELL,50,65.2,INTRADAY,MARKET,2023-07-07 15:10:00+05:30,03fd4423028c43d88281ba82864ae006,BUY,50,65.85,INTRADAY,MARKET,-32.5,37107.5,-1.0,74.22,87107.5,-1.91
813,813,NSE_FO:NIFTY13JUL2319450CE [LOCAL],2023-07-07 09:17:00+05:30,7d72fc73f5734449b85508968aad101b,SELL,50,105.4,INTRADAY,MARKET,2023-07-07 15:10:00+05:30,74defe0986ab486f9d944885e5b0a0fe,BUY,50,51.45,INTRADAY,MARKET,2697.5,39805.0,51.19,79.61,89805.0,0.0
814,814,NSE_FO:NIFTY13JUL2319400PE [LOCAL],2023-07-10 09:17:00+05:30,1cb200c906cd46d7bc9034bf44f10e66,SELL,50,88.6,INTRADAY,MARKET,2023-07-10 11:56:00+05:30,d187636c80e54bbbb56d54cc285b3ab7,BUY,50,111.35,INTRADAY,MARKET,-1137.5,38667.5,-25.68,77.33,88667.5,-1.27
815,815,NSE_FO:NIFTY13JUL2319300PE [LOCAL],2023-07-10 11:56:00+05:30,cebe97437261414485a9ab669d2835e3,SELL,50,61.45,INTRADAY,MARKET,2023-07-10 15:10:00+05:30,9cf68d60b6be4c18b9075bcf4b6e9587,BUY,50,44.1,INTRADAY,MARKET,867.5,39535.0,28.23,79.07,89535.0,-0.3
816,816,NSE_FO:NIFTY13JUL2319400CE [LOCAL],2023-07-10 09:17:00+05:30,79d61ae65c6b4118801e363c04399c2f,SELL,50,83.4,INTRADAY,MARKET,2023-07-10 15:10:00+05:30,cdea7e260af5451b9d304002cea8c91f,BUY,50,56.5,INTRADAY,MARKET,1345.0,40880.0,32.25,81.76,90880.0,0.0
817,817,NSE_FO:NIFTY13JUL2319450CE [LOCAL],2023-07-11 09:17:00+05:30,09a2ec61011640cb888e23ca8da03441,SELL,50,56.55,INTRADAY,MARKET,2023-07-11 11:14:00+05:30,b3eb02ed95a447d3b179d885ee5ce985,BUY,50,87.55,INTRADAY,MARKET,-1550.0,39330.0,-54.82,78.66,89330.0,-1.71
818,818,NSE_FO:NIFTY13JUL2319450PE [LOCAL],2023-07-11 09:17:00+05:30,f6e92c8e49f04e23a069704daab2e0f3,SELL,50,76.45,INTRADAY,MARKET,2023-07-11 15:10:00+05:30,b3e971fbbc7249d89a7ef649ddc380f8,BUY,50,56.25,INTRADAY,MARKET,1010.0,40340.0,26.42,80.68,90340.0,-0.59
819,819,NSE_FO:NIFTY13JUL2319550CE [LOCAL],2023-07-11 11:14:00+05:30,d4950723a8734e20834220f5d63d38ea,SELL,50,37.0,INTRADAY,MARKET,2023-07-11 15:10:00+05:30,50b95b655c4740538532b2a6c6449dd4,BUY,50,15.9,INTRADAY,MARKET,1055.0,41395.0,57.03,82.79,91395.0,0.0
820,820,NSE_FO:NIFTY13JUL2319500PE [LOCAL],2023-07-12 09:17:00+05:30,1d896625b2e54cc6ab07909c974f2584,SELL,50,61.5,INTRADAY,MARKET,2023-07-12 09:24:00+05:30,ffac76f901154bc1b20472a3ab8603bd,BUY,50,81.3,INTRADAY,MARKET,-990.0,40405.0,-32.2,80.81,90405.0,-1.08
821,821,NSE_FO:NIFTY13JUL2319450CE [LOCAL],2023-07-12 12:01:00+05:30,52ca0d9bb8e648f589c0a2c7711a0200,SELL,50,38.1,INTRADAY,MARKET,2023-07-12 13:25:00+05:30,c29a9ea24b024d7ba19f2659b7346d08,BUY,50,55.5,INTRADAY,MARKET,-870.0,39535.0,-45.67,79.07,89535.0,-2.04
822,822,NSE_FO:NIFTY13JUL2319400PE [LOCAL],2023-07-12 09:24:00+05:30,62e2ca0d105345dfbd75b28ea3999fbd,SELL,50,33.6,INTRADAY,MARKET,2023-07-12 15:10:00+05:30,b826c86beec74c2e95915c8450925094,BUY,50,44.5,INTRADAY,MARKET,-545.0,38990.0,-32.44,77.98,88990.0,-2.63
823,823,NSE_FO:NIFTY13JUL2319450CE [LOCAL],2023-07-12 15:03:00+05:30,bb3a7a552ef24047adff1fbd29b9d5e0,SELL,50,34.55,INTRADAY,MARKET,2023-07-12 15:10:00+05:30,0d607dacc96243dbae2b56251a742501,BUY,50,28.85,INTRADAY,MARKET,285.0,39275.0,16.5,78.55,89275.0,-2.32
824,824,NSE_FO:NIFTY13JUL2319500CE [LOCAL],2023-07-12 09:17:00+05:30,e90ec6242bd84fb3b15d89f4c5c1b039,SELL,50,50.65,INTRADAY,MARKET,2023-07-12 15:10:00+05:30,8974401fc4194655b0b332d02aeb32f3,BUY,50,15.55,INTRADAY,MARKET,1755.0,41030.0,69.3,82.06,91030.0,-0.4
825,825,NSE_FO:NIFTY13JUL2319500CE [LOCAL],2023-07-13 09:17:00+05:30,e811fd57b3fb43ffbd26f59754c5fd66,SELL,50,29.3,INTRADAY,MARKET,2023-07-13 09:48:00+05:30,a0c13bc425184041a64ce622f5d3b3ee,BUY,50,54.65,INTRADAY,MARKET,-1267.5,39762.5,-86.52,79.53,89762.5,-1.79
826,826,NSE_FO:NIFTY13JUL2319550PE [LOCAL],2023-07-13 10:10:00+05:30,5c57c8c51eab4b989f6e822e9fe119a0,SELL,50,32.5,INTRADAY,MARKET,2023-07-13 12:31:00+05:30,51c07099956c497ca3eadae3181e11d8,BUY,50,45.25,INTRADAY,MARKET,-637.5,39125.0,-39.23,78.25,89125.0,-2.48
827,827,NSE_FO:NIFTY13JUL2319550PE [LOCAL],2023-07-13 13:03:00+05:30,66067256c7c646bc869da65f1d635dcf,SELL,50,31.8,INTRADAY,MARKET,2023-07-13 13:26:00+05:30,bf3e5a604c354c01a01c6545acd2e3e8,BUY,50,42.1,INTRADAY,MARKET,-515.0,38610.0,-32.39,77.22,88610.0,-3.05
828,828,NSE_FO:NIFTY13JUL2319500PE [LOCAL],2023-07-13 09:17:00+05:30,4ad63766089f4b4f894b2fb2e3263d51,SELL,50,51.85,INTRADAY,MARKET,2023-07-13 14:10:00+05:30,925cae6b732742b68d4222329b03f91b,BUY,50,53.35,INTRADAY,MARKET,-75.0,38535.0,-2.89,77.07,88535.0,-3.13
829,829,NSE_FO:NIFTY13JUL2319400CE [LOCAL],2023-07-13 14:10:00+05:30,e02db96556e3438193f966905e0beec4,SELL,50,59.0,INTRADAY,MARKET,2023-07-13 14:10:00+05:30,700f0e7ef49d4121af25d7f837bb2f93,BUY,50,59.0,INTRADAY,MARKET,-0.0,38535.0,-0.0,77.07,88535.0,-3.13
830,830,NSE_FO:NIFTY13JUL2319550CE [LOCAL],2023-07-13 09:48:00+05:30,7396987028404d2e8f9efb893f041cd2,SELL,50,27.1,INTRADAY,MARKET,2023-07-13 14:10:00+05:30,8279f8d3f42f4b508b8ae8b727d14cad,BUY,50,2.5,INTRADAY,MARKET,1230.0,39765.0,90.77,79.53,89765.0,-1.78
831,831,NSE_FO:NIFTY13JUL2319450CE [LOCAL],2023-07-13 14:10:00+05:30,27376f552d0c4be38ee2bb357712612c,SELL,50,24.2,INTRADAY,MARKET,2023-07-13 14:24:00+05:30,cf04e51b3bb84e998d871d41f0bae015,BUY,50,28.35,INTRADAY,MARKET,-207.5,39557.5,-17.15,79.12,89557.5,-2.01
832,832,NSE_FO:NIFTY13JUL2319450PE [LOCAL],2023-07-13 14:10:00+05:30,8a6922f6575e45b78c1c6ee1e1c11a03,SELL,50,20.7,INTRADAY,MARKET,2023-07-13 14:41:00+05:30,1876e3c3edf54fc0b4caa82489b26809,BUY,50,22.5,INTRADAY,MARKET,-90.0,39467.5,-8.7,78.94,89467.5,-2.11
833,833,NSE_FO:NIFTY13JUL2319500CE [LOCAL],2023-07-13 14:24:00+05:30,d034c32830044d9998f703e8939dfee4,SELL,50,7.4,INTRADAY,MARKET,2023-07-13 14:45:00+05:30,752f0c1dffa74d4fa50c47755b626899,BUY,50,0.7,INTRADAY,MARKET,335.0,39802.5,90.54,79.6,89802.5,-1.74
834,834,NSE_FO:NIFTY13JUL2319400CE [LOCAL],2023-07-13 14:45:00+05:30,fc3a5fb24133464080d9daedf181f9d1,SELL,50,25.7,INTRADAY,MARKET,2023-07-13 14:46:00+05:30,50c22d444afd4fc38c9fd31db4eb6a06,BUY,50,23.7,INTRADAY,MARKET,100.0,39902.5,7.78,79.81,89902.5,-1.63
835,835,NSE_FO:NIFTY13JUL2319400CE [LOCAL],2023-07-13 14:47:00+05:30,2c59ad7b3adb4d4fb7cd4e11bf8eee66,SELL,50,23.8,INTRADAY,MARKET,2023-07-13 14:48:00+05:30,11ee7bcedecb47ab9576836e5a91e2e7,BUY,50,32.45,INTRADAY,MARKET,-432.5,39470.0,-36.34,78.94,89470.0,-2.11
836,836,NSE_FO:NIFTY13JUL2319400PE [LOCAL],2023-07-13 14:41:00+05:30,b2de19c34916453685eee7724d7da9c9,SELL,50,5.15,INTRADAY,MARKET,2023-07-13 15:01:00+05:30,8e66f56b3cc54495990769e66950b2f8,BUY,50,16.45,INTRADAY,MARKET,-565.0,38905.0,-219.42,77.81,88905.0,-2.72
837,837,NSE_FO:NIFTY13JUL2319350PE [LOCAL],2023-07-13 15:01:00+05:30,3234efcfd8454c0d869ebe8f6dce3660,SELL,50,1.55,INTRADAY,MARKET,2023-07-13 15:10:00+05:30,748a8dee2dd14961b66f461949b88066,BUY,50,0.15,INTRADAY,MARKET,70.0,38975.0,90.32,77.95,88975.0,-2.65
838,838,NSE_FO:NIFTY13JUL2319400CE [LOCAL],2023-07-13 14:52:00+05:30,525b38ea14b54a248d78ffcec4b7c26a,SELL,50,23.85,INTRADAY,MARKET,2023-07-13 15:10:00+05:30,5d3ec5b217fa48f38e9ef3dbdfd66bba,BUY,50,5.65,INTRADAY,MARKET,910.0,39885.0,76.31,79.77,89885.0,-1.65
