,id,strategy,instrument_str,entry_timestamp,entry_transaction_type,entry_quantity,entry_price,exit_timestamp,exit_transaction_type,exit_quantity,exit_price,pnl_absolute,pnl_percentage,pnl_cumulative_absolute,pnl_cumulative_percentage,equity_curve,drawdown_percentage,drawdown,Date
686,1619056,6456,NSE_FO:BANKNIFTY11FEB2136500CE,2021-02-09 10:47:00,SELL,15,311.15,2021-02-09 15:09:00,BUY,15,204.4,1601.25,34.31,44660.25,17.86,294660.25,-5.78,-18081.0,09-02-2021
687,1619059,6456,NSE_FO:BANKNIFTY18FEB2135900CE,2021-02-12 09:17:00,SELL,15,521.3,2021-02-12 13:01:00,BUY,15,717.45,-2942.25,-37.63,41718.0,16.69,291718.0,-6.72,-21023.25,12-02-2021
688,1619058,6456,NSE_FO:BANKNIFTY18FEB2135900PE,2021-02-12 09:17:00,SELL,15,554.2,2021-02-12 15:09:00,BUY,15,404.65,2243.25,26.98,43961.25,17.58,293961.25,-6.0,-18780.0,12-02-2021
689,1619061,6456,NSE_FO:BANKNIFTY18FEB2136600CE,2021-02-12 13:01:00,SELL,15,341.15,2021-02-12 15:09:00,BUY,15,242.9,1473.75,28.8,45435.0,18.17,295435.0,-5.53,-17306.25,12-02-2021
690,1619066,6456,NSE_FO:BANKNIFTY18FEB2136500CE,2021-02-15 09:17:00,SELL,15,446.7,2021-02-15 09:30:00,BUY,15,610.2,-2452.5,-36.6,42982.5,17.19,292982.5,-6.32,-19758.75,15-02-2021
691,1619065,6456,NSE_FO:BANKNIFTY18FEB2136500PE,2021-02-15 09:17:00,SELL,15,400.9,2021-02-15 15:09:00,BUY,15,180.8,3301.5,54.9,46284.0,18.51,296284.0,-5.26,-16457.25,15-02-2021
692,1619067,6456,NSE_FO:BANKNIFTY18FEB2137100CE,2021-02-15 09:30:00,SELL,15,294.5,2021-02-15 15:09:00,BUY,15,496.35,-3027.75,-68.54,43256.25,17.3,293256.25,-6.23,-19485.0,15-02-2021
693,1619073,6456,NSE_FO:BANKNIFTY18FEB2137100PE,2021-02-15 14:10:00,SELL,15,418.9,2021-02-15 15:09:00,BUY,15,373.0,688.5,10.96,43944.75,17.58,293944.75,-6.01,-18796.5,15-02-2021
694,1619076,6456,NSE_FO:BANKNIFTY18FEB2137700CE,2021-02-16 09:17:00,SELL,15,473.8,2021-02-16 15:09:00,BUY,15,158.55,4728.75,66.54,48673.5,19.47,298673.5,-4.5,-14067.75,16-02-2021
695,1619075,6456,NSE_FO:BANKNIFTY18FEB2137700PE,2021-02-16 09:17:00,SELL,15,520.1,2021-02-16 09:54:00,BUY,15,638.45,-1775.25,-22.76,46898.25,18.76,296898.25,-5.07,-15843.0,16-02-2021
696,1619077,6456,NSE_FO:BANKNIFTY18FEB2137000PE,2021-02-16 09:54:00,SELL,15,295.5,2021-02-16 15:09:00,BUY,15,311.55,-240.75,-5.43,46657.5,18.66,296657.5,-5.14,-16083.75,16-02-2021
697,1619080,6456,NSE_FO:BANKNIFTY18FEB2137100CE,2021-02-16 12:37:00,SELL,15,391.55,2021-02-16 15:09:00,BUY,15,382.25,139.5,2.38,46797.0,18.72,296797.0,-5.1,-15944.25,16-02-2021
698,1619084,6456,NSE_FO:BANKNIFTY18FEB2136900CE,2021-02-17 09:17:00,SELL,15,322.5,2021-02-17 10:44:00,BUY,15,439.0,-1747.5,-36.12,45049.5,18.02,295049.5,-5.66,-17691.75,17-02-2021
699,1619083,6456,NSE_FO:BANKNIFTY18FEB2136900PE,2021-02-17 09:17:00,SELL,15,321.95,2021-02-17 15:09:00,BUY,15,208.65,1699.5,35.19,46749.0,18.7,296749.0,-5.11,-15992.25,17-02-2021
700,1619085,6456,NSE_FO:BANKNIFTY18FEB2137300CE,2021-02-17 10:44:00,SELL,15,228.0,2021-02-17 15:09:00,BUY,15,101.95,1890.75,55.29,48639.75,19.46,298639.75,-4.51,-14101.5,17-02-2021
701,1619086,6456,NSE_FO:BANKNIFTY18FEB2137300PE,2021-02-17 11:09:00,SELL,15,300.0,2021-02-17 12:55:00,BUY,15,387.6,-1314.0,-29.2,47325.75,18.93,297325.75,-4.93,-15415.5,17-02-2021
702,1619093,6456,NSE_FO:BANKNIFTY18FEB2136900CE,2021-02-18 09:17:00,SELL,15,209.15,2021-02-18 13:20:00,BUY,15,14.05,2926.5,93.28,50252.25,20.1,300252.25,-3.99,-12489.0,18-02-2021
703,1619092,6456,NSE_FO:BANKNIFTY18FEB2136900PE,2021-02-18 09:17:00,SELL,15,205.65,2021-02-18 09:32:00,BUY,15,277.15,-1072.5,-34.77,49179.75,19.67,299179.75,-4.34,-13561.5,18-02-2021
704,1619094,6456,NSE_FO:BANKNIFTY18FEB2136600PE,2021-02-18 09:32:00,SELL,15,130.65,2021-02-18 12:40:00,BUY,15,209.8,-1187.25,-60.58,47992.5,19.2,297992.5,-4.72,-14748.75,18-02-2021
705,1619096,6456,NSE_FO:BANKNIFTY18FEB2136600CE,2021-02-18 12:16:00,SELL,15,157.3,2021-02-18 15:09:00,BUY,15,8.65,2229.75,94.5,50222.25,20.09,300222.25,-4.0,-12519.0,18-02-2021
706,1619098,6456,NSE_FO:BANKNIFTY18FEB2136400PE,2021-02-18 12:40:00,SELL,15,108.1,2021-02-18 15:09:00,BUY,15,0.9,1608.0,99.17,51830.25,20.73,301830.25,-3.49,-10911.0,18-02-2021
707,1619100,6456,NSE_FO:BANKNIFTY18FEB2136400CE,2021-02-18 13:20:00,SELL,15,135.05,2021-02-18 14:08:00,BUY,15,142.3,-108.75,-5.37,51721.5,20.69,301721.5,-3.52,-11019.75,18-02-2021
708,1619104,6456,NSE_FO:BANKNIFTY25FEB2135900CE,2021-02-22 09:17:00,SELL,15,456.8,2021-02-22 15:09:00,BUY,15,205.85,3764.25,54.94,55485.75,22.19,305485.75,-2.32,-7255.5,22-02-2021
709,1619103,6456,NSE_FO:BANKNIFTY25FEB2135900PE,2021-02-22 09:17:00,SELL,15,481.0,2021-02-22 11:27:00,BUY,15,652.0,-2565.0,-35.55,52920.75,21.17,302920.75,-3.14,-9820.5,22-02-2021
710,1619106,6456,NSE_FO:BANKNIFTY25FEB2135200PE,2021-02-22 11:27:00,SELL,15,309.25,2021-02-22 15:09:00,BUY,15,359.45,-753.0,-16.23,52167.75,20.87,302167.75,-3.38,-10573.5,22-02-2021
711,1619112,6456,NSE_FO:BANKNIFTY25FEB2135300CE,2021-02-22 13:50:00,SELL,15,432.85,2021-02-22 15:09:00,BUY,15,440.25,-111.0,-1.71,52056.75,20.82,302056.75,-3.42,-10684.5,22-02-2021
712,1619115,6456,NSE_FO:BANKNIFTY25FEB2135400CE,2021-02-23 09:17:00,SELL,15,398.65,2021-02-23 10:36:00,BUY,15,541.0,-2135.25,-35.71,49921.5,19.97,299921.5,-4.1,-12819.75,23-02-2021
713,1619114,6456,NSE_FO:BANKNIFTY25FEB2135400PE,2021-02-23 09:17:00,SELL,15,411.5,2021-02-23 15:04:00,BUY,15,539.8,-1924.5,-31.18,47997.0,19.2,297997.0,-4.71,-14744.25,23-02-2021
714,1619117,6456,NSE_FO:BANKNIFTY25FEB2136000CE,2021-02-23 10:36:00,SELL,15,241.15,2021-02-23 15:09:00,BUY,15,64.0,2657.25,73.46,50654.25,20.26,300654.25,-3.86,-12087.0,23-02-2021
715,1619118,6456,NSE_FO:BANKNIFTY25FEB2135200CE,2021-02-23 11:32:00,SELL,15,436.7,2021-02-23 15:09:00,BUY,15,275.0,2425.5,37.03,53079.75,21.23,303079.75,-3.09,-9661.5,23-02-2021
716,1619121,6456,NSE_FO:BANKNIFTY25FEB2134900PE,2021-02-23 15:04:00,SELL,15,263.5,2021-02-23 15:09:00,BUY,15,235.5,420.0,10.63,53499.75,21.4,303499.75,-2.95,-9241.5,23-02-2021
717,1619124,6456,NSE_FO:BANKNIFTY25FEB2135200CE,2021-02-24 09:17:00,SELL,15,297.05,2021-02-24 09:51:00,BUY,15,428.3,-1968.75,-44.18,51531.0,20.61,301531.0,-3.58,-11210.25,24-02-2021
718,1619123,6456,NSE_FO:BANKNIFTY25FEB2135200PE,2021-02-24 09:17:00,SELL,15,330.05,2021-02-24 15:09:00,BUY,15,165.15,2473.5,49.96,54004.5,21.6,304004.5,-2.79,-8736.75,24-02-2021
719,1619125,6456,NSE_FO:BANKNIFTY25FEB2135600CE,2021-02-24 09:51:00,SELL,15,214.1,2021-02-24 15:09:00,BUY,15,259.95,-687.75,-21.42,53316.75,21.33,303316.75,-3.01,-9424.5,24-02-2021
720,1619128,6456,NSE_FO:BANKNIFTY25FEB2135700PE,2021-02-24 11:07:00,SELL,15,311.0,2021-02-24 15:09:00,BUY,15,376.0,-975.0,-20.9,52341.75,20.94,302341.75,-3.33,-10399.5,24-02-2021
721,1619134,6456,NSE_FO:BANKNIFTY25FEB2137000CE,2021-02-25 09:17:00,SELL,15,264.05,2021-02-25 09:33:00,BUY,15,367.8,-1556.25,-39.29,50785.5,20.31,300785.5,-3.82,-11955.75,25-02-2021
722,1619133,6456,NSE_FO:BANKNIFTY25FEB2137000PE,2021-02-25 09:17:00,SELL,15,292.0,2021-02-25 14:19:00,BUY,15,396.55,-1568.25,-35.8,49217.25,19.69,299217.25,-4.32,-13524.0,25-02-2021
723,1619137,6456,NSE_FO:BANKNIFTY25FEB2137400CE,2021-02-25 09:33:00,SELL,15,166.65,2021-02-25 15:02:00,BUY,15,166.65,0.0,0.0,49217.25,19.69,299217.25,-4.32,-13524.0,25-02-2021
724,1619142,6456,NSE_FO:BANKNIFTY25FEB2136600CE,2021-02-25 11:38:00,SELL,15,320.0,2021-02-25 12:44:00,BUY,15,400.55,-1208.25,-25.17,48009.0,19.2,298009.0,-4.71,-14732.25,25-02-2021
725,1619143,6456,NSE_FO:BANKNIFTY25FEB2136500CE,2021-02-25 13:03:00,SELL,15,318.05,2021-02-25 14:30:00,BUY,15,349.1,-465.75,-9.76,47543.25,19.02,297543.25,-4.86,-15198.0,25-02-2021
726,1619145,6456,NSE_FO:BANKNIFTY25FEB2136700PE,2021-02-25 14:19:00,SELL,15,146.55,2021-02-25 15:02:00,BUY,15,26.65,1798.5,81.82,49341.75,19.74,299341.75,-4.28,-13399.5,25-02-2021
727,1619146,6456,NSE_FO:BANKNIFTY25FEB2136400CE,2021-02-25 15:01:00,SELL,15,152.5,2021-02-25 15:02:00,BUY,15,152.5,0.0,0.0,49341.75,19.74,299341.75,-4.28,-13399.5,25-02-2021
728,1619148,6456,NSE_FO:BANKNIFTY04MAR2135300PE,2021-03-01 09:17:00,SELL,15,639.85,2021-03-01 09:33:00,BUY,15,907.95,-4021.5,-41.9,45320.25,18.13,295320.25,-5.57,-17421.0,01-03-2021
729,1619147,6456,NSE_FO:BANKNIFTY04MAR2135300CE,2021-03-01 09:17:00,SELL,15,594.1,2021-03-01 09:33:00,BUY,15,526.0,1021.5,11.46,46341.75,18.54,296341.75,-5.24,-16399.5,01-03-2021
730,1619150,6456,NSE_FO:BANKNIFTY04MAR2135600CE,2021-03-04 09:17:00,SELL,15,223.0,2021-03-04 09:25:00,BUY,15,310.0,-1305.0,-39.01,45036.75,18.01,295036.75,-5.66,-17704.5,04-03-2021
731,1619149,6456,NSE_FO:BANKNIFTY04MAR2135600PE,2021-03-04 09:17:00,SELL,15,215.1,2021-03-04 12:33:00,BUY,15,24.85,2853.75,88.45,47890.5,19.16,297890.5,-4.75,-14850.75,04-03-2021
732,1619153,6456,NSE_FO:BANKNIFTY04MAR2135900CE,2021-03-04 09:25:00,SELL,15,157.75,2021-03-04 11:45:00,BUY,15,230.0,-1083.75,-45.8,46806.75,18.72,296806.75,-5.1,-15934.5,04-03-2021
733,1619154,6456,NSE_FO:BANKNIFTY04MAR2135600CE,2021-03-04 09:38:00,SELL,15,227.9,2021-03-04 11:11:00,BUY,15,261.75,-507.75,-14.85,46299.0,18.52,296299.0,-5.26,-16442.25,04-03-2021
734,1619156,6456,NSE_FO:BANKNIFTY04MAR2135900PE,2021-03-04 11:21:00,SELL,15,172.3,2021-03-04 14:46:00,BUY,15,172.3,0.0,0.0,46299.0,18.52,296299.0,-5.26,-16442.25,04-03-2021
735,1619157,6456,NSE_FO:BANKNIFTY04MAR2136100CE,2021-03-04 11:45:00,SELL,15,121.3,2021-03-04 12:42:00,BUY,15,231.9,-1659.0,-91.18,44640.0,17.86,294640.0,-5.79,-18101.25,04-03-2021
736,1619160,6456,NSE_FO:BANKNIFTY04MAR2136100PE,2021-03-04 12:33:00,SELL,15,136.6,2021-03-04 14:46:00,BUY,15,136.6,0.0,0.0,44640.0,17.86,294640.0,-5.79,-18101.25,04-03-2021
737,1619161,6456,NSE_FO:BANKNIFTY04MAR2136400CE,2021-03-04 12:42:00,SELL,15,88.25,2021-03-04 14:46:00,BUY,15,88.25,0.0,0.0,44640.0,17.86,294640.0,-5.79,-18101.25,04-03-2021
738,1619162,6456,NSE_FO:BANKNIFTY04MAR2136100CE,2021-03-04 13:23:00,SELL,15,123.8,2021-03-04 13:36:00,BUY,15,187.0,-948.0,-51.05,43692.0,17.48,293692.0,-6.09,-19049.25,04-03-2021
739,1619163,6456,NSE_FO:BANKNIFTY04MAR2136000CE,2021-03-04 13:47:00,SELL,15,132.05,2021-03-04 13:50:00,BUY,15,195.7,-954.75,-48.2,42737.25,17.09,292737.25,-6.4,-20004.0,04-03-2021
740,1619164,6456,NSE_FO:BANKNIFTY04MAR2135900CE,2021-03-04 13:56:00,SELL,15,169.15,2021-03-04 14:06:00,BUY,15,227.55,-876.0,-34.53,41861.25,16.74,291861.25,-6.68,-20880.0,04-03-2021
741,1619165,6456,NSE_FO:BANKNIFTY04MAR2135900CE,2021-03-04 14:09:00,SELL,15,169.95,2021-03-04 14:16:00,BUY,15,236.0,-990.75,-38.86,40870.5,16.35,290870.5,-6.99,-21870.75,04-03-2021
742,1619166,6456,NSE_FO:BANKNIFTY04MAR2135900CE,2021-03-04 14:40:00,SELL,15,126.7,2021-03-04 14:46:00,BUY,15,-38.05,2471.25,130.03,43341.75,17.34,293341.75,-6.2,-19399.5,04-03-2021
743,1619169,6456,NSE_FO:BANKNIFTY10MAR2135300CE,2021-03-05 09:17:00,SELL,15,674.35,2021-03-05 15:09:00,BUY,15,585.25,1336.5,13.21,44678.25,17.87,294678.25,-5.78,-18063.0,05-03-2021
744,1619168,6456,NSE_FO:BANKNIFTY10MAR2135300PE,2021-03-05 09:17:00,SELL,15,695.25,2021-03-05 15:09:00,BUY,15,669.0,393.75,3.78,45072.0,18.03,295072.0,-5.65,-17669.25,05-03-2021
745,1619176,6456,NSE_FO:BANKNIFTY10MAR2135500CE,2021-03-08 09:17:00,SELL,15,557.85,2021-03-08 15:09:00,BUY,15,305.9,3779.25,45.16,48851.25,19.54,298851.25,-4.44,-13890.0,08-03-2021
746,1619175,6456,NSE_FO:BANKNIFTY10MAR2135500PE,2021-03-08 09:17:00,SELL,15,569.55,2021-03-08 12:54:00,BUY,15,665.0,-1431.75,-16.76,47419.5,18.97,297419.5,-4.9,-15321.75,08-03-2021
747,1619188,6456,NSE_FO:BANKNIFTY10MAR2134800PE,2021-03-08 12:54:00,SELL,15,315.85,2021-03-08 15:09:00,BUY,15,255.85,900.0,19.0,48319.5,19.33,298319.5,-4.61,-14421.75,08-03-2021
748,1619192,6456,NSE_FO:BANKNIFTY10MAR2135800CE,2021-03-09 09:17:00,SELL,15,353.35,2021-03-09 11:46:00,BUY,15,471.4,-1770.75,-33.41,46548.75,18.62,296548.75,-5.18,-16192.5,09-03-2021
749,1619191,6456,NSE_FO:BANKNIFTY10MAR2135800PE,2021-03-09 09:17:00,SELL,15,358.6,2021-03-09 15:09:00,BUY,15,234.05,1868.25,34.73,48417.0,19.37,298417.0,-4.58,-14324.25,09-03-2021
750,1619195,6456,NSE_FO:BANKNIFTY10MAR2136300CE,2021-03-09 11:46:00,SELL,15,198.35,2021-03-09 15:09:00,BUY,15,84.2,1712.25,57.55,50129.25,20.05,300129.25,-4.03,-12612.0,09-03-2021
751,1619196,6456,NSE_FO:BANKNIFTY10MAR2135600CE,2021-03-09 13:15:00,SELL,15,333.6,2021-03-09 15:09:00,BUY,15,404.35,-1061.25,-21.21,49068.0,19.63,299068.0,-4.37,-13673.25,09-03-2021
752,1619200,6456,NSE_FO:BANKNIFTY10MAR2136100CE,2021-03-10 09:17:00,SELL,15,214.5,2021-03-10 15:09:00,BUY,15,1.75,3191.25,99.18,52259.25,20.9,302259.25,-3.35,-10482.0,10-03-2021
753,1619199,6456,NSE_FO:BANKNIFTY10MAR2136100PE,2021-03-10 09:17:00,SELL,15,171.3,2021-03-10 10:32:00,BUY,15,236.0,-970.5,-37.77,51288.75,20.52,301288.75,-3.66,-11452.5,10-03-2021
754,1619201,6456,NSE_FO:BANKNIFTY10MAR2135800PE,2021-03-10 10:32:00,SELL,15,96.7,2021-03-10 15:09:00,BUY,15,0.9,1437.0,99.07,52725.75,21.09,302725.75,-3.2,-10015.5,10-03-2021
755,1619202,6456,NSE_FO:BANKNIFTY10MAR2135900CE,2021-03-10 12:04:00,SELL,15,129.45,2021-03-10 13:04:00,BUY,15,163.1,-504.75,-25.99,52221.0,20.89,302221.0,-3.36,-10520.25,10-03-2021
756,1619207,6456,NSE_FO:BANKNIFTY18MAR2136400CE,2021-03-12 09:17:00,SELL,15,572.0,2021-03-12 13:43:00,BUY,15,572.0,0.0,0.0,52221.0,20.89,302221.0,-3.36,-10520.25,12-03-2021
757,1619206,6456,NSE_FO:BANKNIFTY18MAR2136400PE,2021-03-12 09:17:00,SELL,15,555.45,2021-03-12 13:32:00,BUY,15,803.05,-3714.0,-44.58,48507.0,19.4,298507.0,-4.55,-14234.25,12-03-2021
758,1619209,6456,NSE_FO:BANKNIFTY18MAR2135600PE,2021-03-12 13:32:00,SELL,15,386.85,2021-03-12 13:43:00,BUY,15,339.25,714.0,12.3,49221.0,19.69,299221.0,-4.32,-13520.25,12-03-2021
759,1619212,6456,NSE_FO:BANKNIFTY18MAR2135300CE,2021-03-15 09:17:00,SELL,15,538.6,2021-03-15 15:09:00,BUY,15,431.4,1608.0,19.9,50829.0,20.33,300829.0,-3.81,-11912.25,15-03-2021
760,1619211,6456,NSE_FO:BANKNIFTY18MAR2135300PE,2021-03-15 09:17:00,SELL,15,533.45,2021-03-15 09:37:00,BUY,15,802.6,-4037.25,-50.45,46791.75,18.72,296791.75,-5.1,-15949.5,15-03-2021
761,1619213,6456,NSE_FO:BANKNIFTY18MAR2134400PE,2021-03-15 09:37:00,SELL,15,367.15,2021-03-15 15:09:00,BUY,15,144.0,3347.25,60.78,50139.0,20.06,300139.0,-4.03,-12602.25,15-03-2021
762,1619214,6456,NSE_FO:BANKNIFTY18MAR2134600CE,2021-03-15 11:19:00,SELL,15,490.0,2021-03-15 14:36:00,BUY,15,612.75,-1841.25,-25.05,48297.75,19.32,298297.75,-4.62,-14443.5,15-03-2021
763,1619221,6456,NSE_FO:BANKNIFTY18MAR2135300CE,2021-03-16 09:17:00,SELL,15,447.15,2021-03-16 15:09:00,BUY,15,197.05,3751.5,55.93,52049.25,20.82,302049.25,-3.42,-10692.0,16-03-2021
764,1619220,6456,NSE_FO:BANKNIFTY18MAR2135300PE,2021-03-16 09:17:00,SELL,15,406.9,2021-03-16 09:52:00,BUY,15,596.0,-2836.5,-46.47,49212.75,19.69,299212.75,-4.33,-13528.5,16-03-2021
765,1619223,6456,NSE_FO:BANKNIFTY18MAR2134700PE,2021-03-16 09:52:00,SELL,15,297.0,2021-03-16 15:09:00,BUY,15,321.2,-363.0,-8.15,48849.75,19.54,298849.75,-4.44,-13891.5,16-03-2021
766,1619229,6456,NSE_FO:BANKNIFTY18MAR2134700CE,2021-03-17 09:17:00,SELL,15,382.9,2021-03-17 11:26:00,BUY,15,497.7,-1722.0,-29.98,47127.75,18.85,297127.75,-4.99,-15613.5,17-03-2021
767,1619228,6456,NSE_FO:BANKNIFTY18MAR2134700PE,2021-03-17 09:17:00,SELL,15,365.1,2021-03-17 15:09:00,BUY,15,561.25,-2942.25,-53.73,44185.5,17.67,294185.5,-5.93,-18555.75,17-03-2021
768,1619232,6456,NSE_FO:BANKNIFTY18MAR2135300CE,2021-03-17 11:26:00,SELL,15,191.25,2021-03-17 15:09:00,BUY,15,50.0,2118.75,73.86,46304.25,18.52,296304.25,-5.26,-16437.0,17-03-2021
769,1619235,6456,NSE_FO:BANKNIFTY18MAR2134400CE,2021-03-17 14:22:00,SELL,15,345.4,2021-03-17 15:09:00,BUY,15,257.25,1322.25,25.52,47626.5,19.05,297626.5,-4.83,-15114.75,17-03-2021
770,1619238,6456,NSE_FO:BANKNIFTY18MAR2134200PE,2021-03-17 15:09:00,SELL,15,274.2,2021-03-17 15:09:00,BUY,15,274.2,0.0,0.0,47626.5,19.05,297626.5,-4.83,-15114.75,17-03-2021
771,1619241,6456,NSE_FO:BANKNIFTY18MAR2134600CE,2021-03-18 09:17:00,SELL,15,275.0,2021-03-18 14:00:00,BUY,15,6.8,4023.0,97.53,51649.5,20.66,301649.5,-3.55,-11091.75,18-03-2021
772,1619240,6456,NSE_FO:BANKNIFTY18MAR2134600PE,2021-03-18 09:17:00,SELL,15,530.0,2021-03-18 13:17:00,BUY,15,577.05,-705.75,-8.88,50943.75,20.38,300943.75,-3.77,-11797.5,18-03-2021
773,1619243,6456,NSE_FO:BANKNIFTY18MAR2133600PE,2021-03-18 13:17:00,SELL,15,30.0,2021-03-18 13:33:00,BUY,15,49.85,-297.75,-66.17,50646.0,20.26,300646.0,-3.87,-12095.25,18-03-2021
774,1619244,6456,NSE_FO:BANKNIFTY18MAR2134400CE,2021-03-18 13:26:00,SELL,15,26.75,2021-03-18 15:09:00,BUY,15,0.75,390.0,97.2,51036.0,20.41,301036.0,-3.74,-11705.25,18-03-2021
775,1619247,6456,NSE_FO:BANKNIFTY18MAR2133400PE,2021-03-18 13:33:00,SELL,15,28.35,2021-03-18 14:06:00,BUY,15,48.05,-295.5,-69.49,50740.5,20.3,300740.5,-3.84,-12000.75,18-03-2021
776,1619248,6456,NSE_FO:BANKNIFTY18MAR2133700PE,2021-03-18 13:47:00,SELL,15,32.5,2021-03-18 13:55:00,BUY,15,42.5,-150.0,-30.77,50590.5,20.24,300590.5,-3.89,-12150.75,18-03-2021
777,1619249,6456,NSE_FO:BANKNIFTY18MAR2134100CE,2021-03-18 14:00:00,SELL,15,33.8,2021-03-18 15:09:00,BUY,15,1.15,489.75,96.6,51080.25,20.43,301080.25,-3.73,-11661.0,18-03-2021
778,1619250,6456,NSE_FO:BANKNIFTY18MAR2133100PE,2021-03-18 14:06:00,SELL,15,18.5,2021-03-18 15:09:00,BUY,15,0.4,271.5,97.84,51351.75,20.54,301351.75,-3.64,-11389.5,18-03-2021
779,1619253,6456,NSE_FO:BANKNIFTY25MAR2133700CE,2021-03-19 09:17:00,SELL,15,650.45,2021-03-19 14:31:00,BUY,15,860.45,-3150.0,-32.29,48201.75,19.28,298201.75,-4.65,-14539.5,19-03-2021
780,1619252,6456,NSE_FO:BANKNIFTY25MAR2133700PE,2021-03-19 09:17:00,SELL,15,650.75,2021-03-19 15:09:00,BUY,15,342.45,4624.5,47.38,52826.25,21.13,302826.25,-3.17,-9915.0,19-03-2021
781,1619257,6456,NSE_FO:BANKNIFTY25MAR2134500CE,2021-03-19 14:31:00,SELL,15,425.0,2021-03-19 15:09:00,BUY,15,483.45,-876.75,-13.75,51949.5,20.78,301949.5,-3.45,-10791.75,19-03-2021
782,1619259,6456,NSE_FO:BANKNIFTY25MAR2133900CE,2021-03-22 09:17:00,SELL,15,579.8,2021-03-22 15:09:00,BUY,15,366.4,3201.0,36.81,55150.5,22.06,305150.5,-2.43,-7590.75,22-03-2021
783,1619258,6456,NSE_FO:BANKNIFTY25MAR2133900PE,2021-03-22 09:17:00,SELL,15,583.5,2021-03-22 13:02:00,BUY,15,718.35,-2022.75,-23.11,53127.75,21.25,303127.75,-3.07,-9613.5,22-03-2021
784,1619261,6456,NSE_FO:BANKNIFTY25MAR2133100PE,2021-03-22 13:02:00,SELL,15,342.7,2021-03-22 15:09:00,BUY,15,289.75,794.25,15.45,53922.0,21.57,303922.0,-2.82,-8819.25,22-03-2021
785,1619264,6456,NSE_FO:BANKNIFTY25MAR2133800CE,2021-03-23 09:17:00,SELL,15,492.0,2021-03-23 10:55:00,BUY,15,695.45,-3051.75,-41.35,50870.25,20.35,300870.25,-3.8,-11871.0,23-03-2021
786,1619263,6456,NSE_FO:BANKNIFTY25MAR2133800PE,2021-03-23 09:17:00,SELL,15,488.05,2021-03-23 15:09:00,BUY,15,218.25,4047.0,55.28,54917.25,21.97,304917.25,-2.5,-7824.0,23-03-2021
787,1619265,6456,NSE_FO:BANKNIFTY25MAR2134600CE,2021-03-23 10:55:00,SELL,15,278.55,2021-03-23 15:09:00,BUY,15,205.15,1101.0,26.35,56018.25,22.41,306018.25,-2.15,-6723.0,23-03-2021
788,1619267,6456,NSE_FO:BANKNIFTY25MAR2133600CE,2021-03-23 11:35:00,SELL,15,507.9,2021-03-23 12:55:00,BUY,15,670.0,-2431.5,-31.92,53586.75,21.43,303586.75,-2.93,-9154.5,23-03-2021
789,1619274,6456,NSE_FO:BANKNIFTY25MAR2133900CE,2021-03-24 09:17:00,SELL,15,376.6,2021-03-24 15:09:00,BUY,15,77.1,4492.5,79.53,58079.25,23.23,308079.25,-1.49,-4662.0,24-03-2021
790,1619273,6456,NSE_FO:BANKNIFTY25MAR2133900PE,2021-03-24 09:17:00,SELL,15,340.9,2021-03-24 10:17:00,BUY,15,460.7,-1797.0,-35.14,56282.25,22.51,306282.25,-2.07,-6459.0,24-03-2021
791,1619275,6456,NSE_FO:BANKNIFTY25MAR2133400PE,2021-03-24 10:17:00,SELL,15,222.65,2021-03-24 15:09:00,BUY,15,336.75,-1711.5,-51.25,54570.75,21.83,304570.75,-2.61,-8170.5,24-03-2021
792,1619276,6456,NSE_FO:BANKNIFTY25MAR2133500CE,2021-03-24 11:30:00,SELL,15,317.8,2021-03-24 12:33:00,BUY,15,422.5,-1570.5,-32.95,53000.25,21.2,303000.25,-3.11,-9741.0,24-03-2021
793,1619281,6456,NSE_FO:BANKNIFTY25MAR2133500CE,2021-03-24 13:17:00,SELL,15,299.05,2021-03-24 14:37:00,BUY,15,386.75,-1315.5,-29.33,51684.75,20.67,301684.75,-3.54,-11056.5,24-03-2021
794,1619282,6456,NSE_FO:BANKNIFTY25MAR2133500CE,2021-03-24 14:48:00,SELL,15,274.5,2021-03-24 15:09:00,BUY,15,193.8,1210.5,29.4,52895.25,21.16,302895.25,-3.15,-9846.0,24-03-2021
795,1619284,6456,NSE_FO:BANKNIFTY25MAR2133100CE,2021-03-25 09:17:00,SELL,15,265.0,2021-03-25 13:10:00,BUY,15,9.85,3827.25,96.28,56722.5,22.69,306722.5,-1.92,-6018.75,25-03-2021
796,1619283,6456,NSE_FO:BANKNIFTY25MAR2133100PE,2021-03-25 09:17:00,SELL,15,217.75,2021-03-25 09:28:00,BUY,15,355.8,-2070.75,-63.4,54651.75,21.86,304651.75,-2.59,-8089.5,25-03-2021
797,1619286,6456,NSE_FO:BANKNIFTY25MAR2132700PE,2021-03-25 09:28:00,SELL,15,166.6,2021-03-25 12:05:00,BUY,15,268.7,-1531.5,-61.28,53120.25,21.25,303120.25,-3.08,-9621.0,25-03-2021
798,1619289,6456,NSE_FO:BANKNIFTY25MAR2132700CE,2021-03-25 12:00:00,SELL,15,156.75,2021-03-25 13:39:00,BUY,15,336.2,-2691.75,-114.48,50428.5,20.17,300428.5,-3.94,-12312.75,25-03-2021
