,id,strategy,INST,EN_TIME,EN_TT,EN_Q,EN_PRICE,EX_TIME,EX_TT,EX_Q,EX_PRICE,P&L,P&L%,pnl_cumulative_absolute,pnl_cumulative_percentage,Equity Curve,Drawdown %
2334,297295,870,NSE_FO:BANKNIFTY22JUL2135800CE,16-07-2021 15:15,1,25,265.1,16-07-2021 15:30,0.0,25.0,262.55,63.75,0.96,60172.5,36.47,225172.5,-6.36
2335,297292,870,NSE_FO:BANKNIFTY22JUL2135800PE,16-07-2021 14:30,1,25,270.7,16-07-2021 15:15,0.0,25.0,261.05,241.25,3.56,60108.75,36.43,225108.75,-6.39
2336,297290,870,NSE_FO:BANKNIFTY22JUL2135700CE,16-07-2021 13:45,1,25,290.8,16-07-2021 14:30,0.0,25.0,313.0,-555.0,-7.63,59867.5,36.28,224867.5,-6.49
2337,297276,870,NSE_FO:BANKNIFTY22JUL2135700PE,16-07-2021 12:45,1,25,235.15,16-07-2021 13:45,0.0,25.0,256.15,-525.0,-8.93,60422.5,36.62,225422.5,-6.26
2338,297273,870,NSE_FO:BANKNIFTY22JUL2135800CE,16-07-2021 11:45,1,25,293.05,16-07-2021 12:45,0.0,25.0,273.55,487.5,6.65,60947.5,36.94,225947.5,-6.04
2339,297272,870,NSE_FO:BANKNIFTY22JUL2135800PE,16-07-2021 10:45,1,25,261.85,16-07-2021 11:45,0.0,25.0,271.0,-228.75,-3.49,60460.0,36.64,225460.0,-6.25
2340,297258,870,NSE_FO:BANKNIFTY22JUL2135800CE,16-07-2021 10:00,1,25,331.4,16-07-2021 10:45,0.0,25.0,312.75,466.25,5.63,60688.75,36.78,225688.75,-6.15
2341,297250,870,NSE_FO:BANKNIFTY22JUL2135900PE,16-07-2021 09:30,1,25,283.0,16-07-2021 10:00,0.0,25.0,295.55,-313.75,-4.43,60222.5,36.5,225222.5,-6.34
2342,297238,870,NSE_FO:BANKNIFTY15JUL2135800CE,15-07-2021 10:30,1,25,78.9,15-07-2021 11:00,0.0,25.0,158.9,-2000.0,-101.39,60536.25,36.69,225536.25,-6.21
2343,297228,870,NSE_FO:BANKNIFTY15JUL2135700CE,14-07-2021 13:30,1,25,169.35,14-07-2021 15:00,0.0,25.0,157.05,307.5,7.26,62536.25,37.9,227536.25,-5.38
2344,297226,870,NSE_FO:BANKNIFTY15JUL2135700PE,14-07-2021 12:45,1,25,163.0,14-07-2021 13:30,0.0,25.0,138.55,611.25,15.0,62228.75,37.71,227228.75,-5.51
2345,297224,870,NSE_FO:BANKNIFTY15JUL2135700CE,14-07-2021 11:45,1,25,135.0,14-07-2021 12:45,0.0,25.0,151.2,-405.0,-12.0,61617.5,37.34,226617.5,-5.76
2346,297222,870,NSE_FO:BANKNIFTY15JUL2135500PE,14-07-2021 10:15,1,25,160.35,14-07-2021 11:45,0.0,25.0,100.9,1486.25,37.08,62022.5,37.59,227022.5,-5.6
2347,297220,870,NSE_FO:BANKNIFTY15JUL2135700CE,13-07-2021 14:30,1,25,173.05,13-07-2021 15:30,0.0,25.0,165.0,201.25,4.65,60536.25,36.69,225536.25,-6.21
2348,297206,870,NSE_FO:BANKNIFTY15JUL2135700PE,13-07-2021 14:00,1,25,190.9,13-07-2021 14:30,0.0,25.0,201.5,-265.0,-5.55,60335.0,36.57,225335.0,-6.3
2349,297204,870,NSE_FO:BANKNIFTY15JUL2135600CE,13-07-2021 12:30,1,25,207.25,13-07-2021 14:00,0.0,25.0,252.0,-1118.75,-21.59,60600.0,36.73,225600.0,-6.19
2350,297193,870,NSE_FO:BANKNIFTY15JUL2135400PE,13-07-2021 11:15,1,25,176.9,13-07-2021 12:30,0.0,25.0,117.0,1497.5,33.86,61718.75,37.41,226718.75,-5.72
2351,297190,870,NSE_FO:BANKNIFTY15JUL2135400CE,13-07-2021 10:15,1,25,200.75,13-07-2021 11:15,0.0,25.0,201.75,-25.0,-0.5,60221.25,36.5,225221.25,-6.34
2352,297181,870,NSE_FO:BANKNIFTY15JUL2135300PE,12-07-2021 12:00,1,25,192.05,12-07-2021 13:15,0.0,25.0,293.35,-2532.5,-52.75,60246.25,36.51,225246.25,-6.33
2353,297179,870,NSE_FO:BANKNIFTY15JUL2135400CE,12-07-2021 10:45,1,25,245.0,12-07-2021 12:00,0.0,25.0,223.7,532.5,8.69,62778.75,38.05,227778.75,-5.28
2354,297167,870,NSE_FO:BANKNIFTY15JUL2135100PE,09-07-2021 10:30,1,25,284.15,09-07-2021 11:15,0.0,25.0,293.1,-223.75,-3.15,62246.25,37.72,227246.25,-5.5
2355,297157,870,NSE_FO:BANKNIFTY15JUL2135000CE,09-07-2021 09:45,1,25,343.15,09-07-2021 10:30,0.0,25.0,414.2,-1776.25,-20.71,62470.0,37.86,227470.0,-5.41
2356,297149,870,NSE_FO:BANKNIFTY08JUL2135500PE,08-07-2021 13:30,1,25,68.9,08-07-2021 14:00,0.0,25.0,104.8,-897.5,-52.1,64246.25,38.94,229246.25,-4.67
2357,297147,870,NSE_FO:BANKNIFTY08JUL2135500CE,08-07-2021 13:00,1,25,66.7,08-07-2021 13:30,0.0,25.0,81.1,-360.0,-21.59,65143.75,39.48,230143.75,-4.3
2358,297135,870,NSE_FO:BANKNIFTY08JUL2135600PE,08-07-2021 12:45,1,25,97.75,08-07-2021 13:00,0.0,25.0,171.95,-1855.0,-75.91,65503.75,39.7,230503.75,-4.15
2359,297134,870,NSE_FO:BANKNIFTY08JUL2135600CE,08-07-2021 12:00,1,25,101.0,08-07-2021 12:45,0.0,25.0,66.95,851.25,33.71,67358.75,40.82,232358.75,-3.38
2360,297131,870,NSE_FO:BANKNIFTY08JUL2135700PE,08-07-2021 11:30,1,25,73.4,08-07-2021 12:00,0.0,25.0,124.0,-1265.0,-68.94,66507.5,40.31,231507.5,-3.73
2361,297129,870,NSE_FO:BANKNIFTY08JUL2135700CE,08-07-2021 10:00,1,25,138.5,08-07-2021 11:30,0.0,25.0,110.6,697.5,20.14,67772.5,41.07,232772.5,-3.2
2362,297126,870,NSE_FO:BANKNIFTY08JUL2135800PE,08-07-2021 09:15,1,25,158.0,08-07-2021 10:00,0.0,25.0,124.85,828.75,20.98,67075.0,40.65,232075.0,-3.49
2363,297122,870,NSE_FO:BANKNIFTY08JUL2135700CE,07-07-2021 14:45,1,25,131.75,07-07-2021 15:30,0.0,25.0,182.0,-1256.25,-38.14,66246.25,40.15,231246.25,-3.84
2364,297118,870,NSE_FO:BANKNIFTY08JUL2135700PE,07-07-2021 14:00,1,25,149.3,07-07-2021 14:45,0.0,25.0,151.45,-53.75,-1.44,67502.5,40.91,232502.5,-3.32
2365,297115,870,NSE_FO:BANKNIFTY08JUL2135700CE,07-07-2021 13:00,1,25,141.35,07-07-2021 14:00,0.0,25.0,149.7,-208.75,-5.91,67556.25,40.94,232556.25,-3.29
2366,297112,870,NSE_FO:BANKNIFTY08JUL2135700PE,07-07-2021 12:45,1,25,150.8,07-07-2021 13:00,0.0,25.0,166.25,-386.25,-10.25,67765.0,41.07,232765.0,-3.21
2367,297110,870,NSE_FO:BANKNIFTY08JUL2135700CE,07-07-2021 12:30,1,25,150.3,07-07-2021 12:45,0.0,25.0,162.6,-307.5,-8.18,68151.25,41.3,233151.25,-3.05
2368,297098,870,NSE_FO:BANKNIFTY08JUL2135600PE,07-07-2021 11:30,1,25,153.25,07-07-2021 12:30,0.0,25.0,122.25,775.0,20.23,68458.75,41.49,233458.75,-2.92
2369,297097,870,NSE_FO:BANKNIFTY08JUL2135600CE,07-07-2021 10:30,1,25,175.85,07-07-2021 11:30,0.0,25.0,167.8,201.25,4.58,67683.75,41.02,232683.75,-3.24
2370,297094,870,NSE_FO:BANKNIFTY08JUL2135700PE,07-07-2021 09:45,1,25,203.15,07-07-2021 10:30,0.0,25.0,203.95,-20.0,-0.39,67482.5,40.9,232482.5,-3.33
2371,297081,870,NSE_FO:BANKNIFTY08JUL2135400CE,06-07-2021 10:30,1,25,204.4,06-07-2021 11:15,0.0,25.0,284.4,-2000.0,-39.14,67502.5,40.91,232502.5,-3.32
2372,297068,870,NSE_FO:BANKNIFTY08JUL2134800PE,05-07-2021 09:15,1,25,231.35,05-07-2021 10:15,0.0,25.0,151.35,2000.0,34.58,69502.5,42.12,234502.5,-2.49
2373,297064,870,NSE_FO:BANKNIFTY08JUL2134800CE,02-07-2021 15:15,1,25,291.65,02-07-2021 15:30,0.0,25.0,306.0,-358.75,-4.92,67502.5,40.91,232502.5,-3.32
2374,297061,870,NSE_FO:BANKNIFTY08JUL2134800PE,02-07-2021 14:30,1,25,258.55,02-07-2021 15:15,0.0,25.0,265.5,-173.75,-2.69,67861.25,41.13,232861.25,-3.17
2375,297047,870,NSE_FO:BANKNIFTY08JUL2134800CE,02-07-2021 13:15,1,25,338.55,02-07-2021 14:30,0.0,25.0,308.9,741.25,8.76,68035.0,41.23,233035.0,-3.1
2376,297045,870,NSE_FO:BANKNIFTY08JUL2134900PE,02-07-2021 13:00,1,25,290.5,02-07-2021 13:15,0.0,25.0,300.15,-241.25,-3.32,67293.75,40.78,232293.75,-3.4
2377,297044,870,NSE_FO:BANKNIFTY08JUL2134800CE,02-07-2021 12:45,1,25,318.7,02-07-2021 13:00,0.0,25.0,352.85,-853.75,-10.72,67535.0,40.93,232535.0,-3.3
2378,297031,870,NSE_FO:BANKNIFTY08JUL2134700PE,02-07-2021 11:45,1,25,267.0,02-07-2021 12:45,0.0,25.0,240.75,656.25,9.83,68388.75,41.45,233388.75,-2.95
2379,297030,870,NSE_FO:BANKNIFTY08JUL2134700CE,02-07-2021 11:00,1,25,328.8,02-07-2021 11:45,0.0,25.0,340.45,-291.25,-3.54,67732.5,41.05,232732.5,-3.22
2380,297027,870,NSE_FO:BANKNIFTY08JUL2134700PE,02-07-2021 09:15,1,25,278.0,02-07-2021 11:00,0.0,25.0,285.6,-190.0,-2.73,68023.75,41.23,233023.75,-3.1
2381,297009,870,NSE_FO:BANKNIFTY01JUL2134800CE,01-07-2021 14:00,1,25,66.9,01-07-2021 15:30,0.0,25.0,0.6,1657.5,99.1,68213.75,41.34,233213.75,-3.02
2382,297007,870,NSE_FO:BANKNIFTY01JUL2134800PE,01-07-2021 13:00,1,25,67.0,01-07-2021 14:00,0.0,25.0,55.5,287.5,17.16,66556.25,40.34,231556.25,-3.71
2383,297004,870,NSE_FO:BANKNIFTY01JUL2134700CE,01-07-2021 12:30,1,25,123.55,01-07-2021 13:00,0.0,25.0,169.0,-1136.25,-36.79,66268.75,40.16,231268.75,-3.83
2384,297002,870,NSE_FO:BANKNIFTY01JUL2134800PE,01-07-2021 11:15,1,25,103.2,01-07-2021 12:30,0.0,25.0,111.05,-196.25,-7.61,67405.0,40.85,232405.0,-3.36
2385,296999,870,NSE_FO:BANKNIFTY01JUL2134800CE,01-07-2021 10:30,1,25,87.45,01-07-2021 11:15,0.0,25.0,86.85,15.0,0.69,67601.25,40.97,232601.25,-3.28
2386,296986,870,NSE_FO:BANKNIFTY01JUL2134800PE,01-07-2021 09:15,1,25,142.95,01-07-2021 10:30,0.0,25.0,113.25,742.5,20.78,67586.25,40.96,232586.25,-3.28
2387,296974,870,NSE_FO:BANKNIFTY01JUL2134900CE,30-06-2021 09:45,1,25,226.5,30-06-2021 10:15,0.0,25.0,262.4,-897.5,-15.85,66843.75,40.51,231843.75,-3.59
2388,296963,870,NSE_FO:BANKNIFTY01JUL2135000PE,30-06-2021 09:15,1,25,169.0,30-06-2021 09:45,0.0,25.0,213.1,-1102.5,-26.09,67741.25,41.06,232741.25,-3.22
2389,296950,870,NSE_FO:BANKNIFTY01JUL2135400PE,29-06-2021 09:15,1,25,270.0,29-06-2021 09:30,0.0,25.0,350.0,-2000.0,-29.63,68843.75,41.72,233843.75,-2.76
2390,296943,870,NSE_FO:BANKNIFTY01JUL2135400PE,28-06-2021 11:30,1,25,298.35,28-06-2021 12:30,0.0,25.0,337.85,-987.5,-13.24,70843.75,42.94,235843.75,-1.93
2391,296929,870,NSE_FO:BANKNIFTY01JUL2135400CE,28-06-2021 10:15,1,25,305.45,28-06-2021 11:30,0.0,25.0,284.9,513.75,6.73,71831.25,43.53,236831.25,-1.52
2392,296927,870,NSE_FO:BANKNIFTY01JUL2135500PE,28-06-2021 09:30,1,25,291.3,28-06-2021 10:15,0.0,25.0,352.35,-1526.25,-20.96,71317.5,43.22,236317.5,-1.73
2393,296858,870,NSE_FO:BANKNIFTY01JUL2134900PE,25-06-2021 09:15,1,25,373.45,25-06-2021 10:15,0.0,25.0,293.45,2000.0,21.42,72843.75,44.15,237843.75,-1.1
2394,296846,870,NSE_FO:BANKNIFTY24JUN2134800PE,24-06-2021 12:15,1,25,129.1,24-06-2021 14:00,0.0,25.0,49.35,1993.75,61.77,70843.75,42.94,235843.75,-1.93
2395,296844,870,NSE_FO:BANKNIFTY24JUN2134700CE,24-06-2021 10:15,1,25,142.0,24-06-2021 12:15,0.0,25.0,148.2,-155.0,-4.37,68850.0,41.73,233850.0,-2.76
2396,296841,870,NSE_FO:BANKNIFTY24JUN2134700PE,24-06-2021 09:30,1,25,121.7,24-06-2021 10:15,0.0,25.0,115.25,161.25,5.3,69005.0,41.82,234005.0,-2.69
2397,296837,870,NSE_FO:BANKNIFTY24JUN2134700CE,23-06-2021 10:15,1,25,224.35,23-06-2021 11:00,0.0,25.0,231.1,-168.75,-3.01,68843.75,41.72,233843.75,-2.76
2398,296829,870,NSE_FO:BANKNIFTY24JUN2134800PE,23-06-2021 09:45,1,25,185.9,23-06-2021 10:15,0.0,25.0,259.15,-1831.25,-39.4,69012.5,41.83,234012.5,-2.69
2399,296826,870,NSE_FO:BANKNIFTY24JUN2135300CE,22-06-2021 10:30,1,25,225.55,22-06-2021 12:00,0.0,25.0,204.35,530.0,9.4,70843.75,42.94,235843.75,-1.93
2400,296809,870,NSE_FO:BANKNIFTY24JUN2135200PE,22-06-2021 09:30,1,25,274.55,22-06-2021 10:30,0.0,25.0,215.75,1470.0,21.42,70313.75,42.61,235313.75,-2.15
2401,296795,870,NSE_FO:BANKNIFTY24JUN2134700PE,21-06-2021 09:15,1,25,314.35,21-06-2021 09:30,0.0,25.0,394.35,-2000.0,-25.45,68843.75,41.72,233843.75,-2.76
2402,296785,870,NSE_FO:BANKNIFTY24JUN2134200PE,18-06-2021 10:45,1,25,378.0,18-06-2021 11:00,0.0,25.0,531.5,-3837.5,-40.61,70843.75,42.94,235843.75,-1.93
2403,296782,870,NSE_FO:BANKNIFTY24JUN2134500CE,18-06-2021 09:45,1,25,397.4,18-06-2021 10:45,0.0,25.0,323.9,1837.5,18.5,74681.25,45.26,239681.25,-0.33
2404,296770,870,NSE_FO:BANKNIFTY17JUN2134700CE,17-06-2021 13:30,1,25,90.0,17-06-2021 15:00,0.0,25.0,45.85,1103.75,49.06,72843.75,44.15,237843.75,-1.1
2405,296769,870,NSE_FO:BANKNIFTY17JUN2134800PE,17-06-2021 12:45,1,25,94.75,17-06-2021 13:30,0.0,25.0,113.85,-477.5,-20.16,71740.0,43.48,236740.0,-1.55
2406,296766,870,NSE_FO:BANKNIFTY17JUN2134800CE,17-06-2021 11:00,1,25,116.85,17-06-2021 12:45,0.0,25.0,85.0,796.25,27.26,72217.5,43.77,237217.5,-1.36
2407,296753,870,NSE_FO:BANKNIFTY17JUN2134800PE,17-06-2021 09:45,1,25,131.75,17-06-2021 11:00,0.0,25.0,108.65,577.5,17.53,71421.25,43.29,236421.25,-1.69
2408,296751,870,NSE_FO:BANKNIFTY17JUN2135000CE,16-06-2021 15:00,1,25,205.75,16-06-2021 15:30,0.0,25.0,195.0,268.75,5.22,70843.75,42.94,235843.75,-1.93
2409,296747,870,NSE_FO:BANKNIFTY17JUN2135000PE,16-06-2021 13:30,1,25,163.95,16-06-2021 15:00,0.0,25.0,138.85,627.5,15.31,70575.0,42.77,235575.0,-2.04
2410,296727,870,NSE_FO:BANKNIFTY17JUN2135000CE,16-06-2021 12:45,1,25,214.9,16-06-2021 13:30,0.0,25.0,217.4,-62.5,-1.16,69947.5,42.39,234947.5,-2.3
2411,296721,870,NSE_FO:BANKNIFTY17JUN2135100PE,16-06-2021 11:30,1,25,183.9,16-06-2021 12:45,0.0,25.0,235.35,-1286.25,-27.98,70010.0,42.43,235010.0,-2.27
2412,296720,870,NSE_FO:BANKNIFTY17JUN2135200CE,16-06-2021 10:15,1,25,216.5,16-06-2021 11:30,0.0,25.0,177.25,981.25,18.13,71296.25,43.21,236296.25,-1.74
2413,296718,870,NSE_FO:BANKNIFTY17JUN2135300PE,16-06-2021 09:30,1,25,207.6,16-06-2021 10:15,0.0,25.0,234.15,-663.75,-12.79,70315.0,42.62,235315.0,-2.15
2414,296714,870,NSE_FO:BANKNIFTY17JUN2135200CE,15-06-2021 15:00,1,25,247.25,15-06-2021 15:30,0.0,25.0,235.95,282.5,4.57,70978.75,43.02,235978.75,-1.87
2415,296711,870,NSE_FO:BANKNIFTY17JUN2135200PE,15-06-2021 14:15,1,25,187.95,15-06-2021 15:00,0.0,25.0,196.0,-201.25,-4.28,70696.25,42.85,235696.25,-1.99
2416,296708,870,NSE_FO:BANKNIFTY17JUN2135200CE,15-06-2021 13:15,1,25,263.2,15-06-2021 14:15,0.0,25.0,258.2,125.0,1.9,70897.5,42.97,235897.5,-1.91
2417,296707,870,NSE_FO:BANKNIFTY17JUN2135300PE,15-06-2021 12:30,1,25,217.6,15-06-2021 13:15,0.0,25.0,235.85,-456.25,-8.39,70772.5,42.89,235772.5,-1.96
2418,296701,870,NSE_FO:BANKNIFTY17JUN2135200CE,15-06-2021 12:00,1,25,234.75,15-06-2021 12:30,0.0,25.0,296.9,-1553.75,-26.47,71228.75,43.17,236228.75,-1.77
2419,296700,870,NSE_FO:BANKNIFTY17JUN2135200PE,15-06-2021 11:30,1,25,223.85,15-06-2021 12:00,0.0,25.0,228.2,-108.75,-1.94,72782.5,44.11,237782.5,-1.12
2420,296697,870,NSE_FO:BANKNIFTY17JUN2135200CE,15-06-2021 10:30,1,25,258.7,15-06-2021 11:30,0.0,25.0,239.4,482.5,7.46,72891.25,44.18,237891.25,-1.08
2421,296694,870,NSE_FO:BANKNIFTY17JUN2135200PE,15-06-2021 09:45,1,25,229.9,15-06-2021 10:30,0.0,25.0,225.9,100.0,1.74,72408.75,43.88,237408.75,-1.28
2422,296691,870,NSE_FO:BANKNIFTY17JUN2134700PE,14-06-2021 13:00,1,25,280.3,14-06-2021 13:15,0.0,25.0,294.35,-351.25,-5.01,72308.75,43.82,237308.75,-1.32
2423,296689,870,NSE_FO:BANKNIFTY17JUN2134700CE,14-06-2021 12:45,1,25,297.2,14-06-2021 13:00,0.0,25.0,310.95,-343.75,-4.63,72660.0,44.04,237660.0,-1.17
2424,296680,870,NSE_FO:BANKNIFTY17JUN2134700PE,14-06-2021 12:00,1,25,284.55,14-06-2021 12:45,0.0,25.0,294.1,-238.75,-3.36,73003.75,44.24,238003.75,-1.03
2425,296678,870,NSE_FO:BANKNIFTY17JUN2134600CE,14-06-2021 11:15,1,25,336.45,14-06-2021 12:00,0.0,25.0,362.45,-650.0,-7.73,73242.5,44.39,238242.5,-0.93
2426,296677,870,NSE_FO:BANKNIFTY17JUN2134700PE,14-06-2021 10:15,1,25,314.3,14-06-2021 11:15,0.0,25.0,330.95,-416.25,-5.3,73892.5,44.78,238892.5,-0.66
2427,296659,870,NSE_FO:BANKNIFTY17JUN2135200CE,11-06-2021 10:00,1,25,432.75,11-06-2021 12:00,0.0,25.0,409.9,571.25,5.28,74308.75,45.04,239308.75,-0.49
2428,296656,870,NSE_FO:BANKNIFTY17JUN2135100PE,11-06-2021 09:15,1,25,359.9,11-06-2021 10:00,0.0,25.0,302.75,1428.75,15.88,73737.5,44.69,238737.5,-0.72
2429,296644,870,NSE_FO:BANKNIFTY10JUN2135100CE,10-06-2021 15:00,1,25,32.35,10-06-2021 15:30,0.0,25.0,28.3,101.25,12.52,72308.75,43.82,237308.75,-1.32
2430,296643,870,NSE_FO:BANKNIFTY10JUN2134900PE,10-06-2021 13:15,1,25,122.8,10-06-2021 15:00,0.0,25.0,3.15,2991.25,97.43,72207.5,43.76,237207.5,-1.36
2431,296640,870,NSE_FO:BANKNIFTY10JUN2134800CE,10-06-2021 12:30,1,25,144.7,10-06-2021 13:15,0.0,25.0,151.3,-165.0,-4.56,69216.25,41.95,234216.25,-2.6
2432,296638,870,NSE_FO:BANKNIFTY10JUN2134900PE,10-06-2021 12:00,1,25,123.9,10-06-2021 12:30,0.0,25.0,146.7,-570.0,-18.4,69381.25,42.05,234381.25,-2.54
2433,296636,870,NSE_FO:BANKNIFTY10JUN2134800CE,10-06-2021 11:15,1,25,144.8,10-06-2021 12:00,0.0,25.0,160.0,-380.0,-10.5,69951.25,42.39,234951.25,-2.3
2434,296635,870,NSE_FO:BANKNIFTY10JUN2134900PE,10-06-2021 11:00,1,25,114.0,10-06-2021 11:15,0.0,25.0,156.0,-1050.0,-36.84,70331.25,42.62,235331.25,-2.14
2435,296633,870,NSE_FO:BANKNIFTY10JUN2134800CE,10-06-2021 10:15,1,25,155.05,10-06-2021 11:00,0.0,25.0,190.9,-896.25,-23.12,71381.25,43.26,236381.25,-1.7
2436,296618,870,NSE_FO:BANKNIFTY10JUN2134800PE,10-06-2021 09:15,1,25,158.3,10-06-2021 10:15,0.0,25.0,112.95,1133.75,28.65,72277.5,43.8,237277.5,-1.33
2437,296604,870,NSE_FO:BANKNIFTY10JUN2135000PE,09-06-2021 13:45,1,25,166.05,09-06-2021 14:45,0.0,25.0,270.4,-2608.75,-62.84,71143.75,43.12,236143.75,-1.8
2438,296600,870,NSE_FO:BANKNIFTY10JUN2135200CE,09-06-2021 13:00,1,25,218.0,09-06-2021 13:45,0.0,25.0,123.5,2362.5,43.35,73752.5,44.7,238752.5,-0.72
2439,296589,870,NSE_FO:BANKNIFTY10JUN2135300PE,09-06-2021 12:45,1,25,146.0,09-06-2021 13:00,0.0,25.0,184.05,-951.25,-26.06,71390.0,43.27,236390.0,-1.7
2440,296585,870,NSE_FO:BANKNIFTY10JUN2135300CE,09-06-2021 12:00,1,25,192.9,09-06-2021 12:45,0.0,25.0,197.1,-105.0,-2.18,72341.25,43.84,237341.25,-1.3
2441,296584,870,NSE_FO:BANKNIFTY10JUN2135300PE,09-06-2021 11:45,1,25,142.0,09-06-2021 12:00,0.0,25.0,149.8,-195.0,-5.49,72446.25,43.91,237446.25,-1.26
2442,296582,870,NSE_FO:BANKNIFTY10JUN2135300CE,09-06-2021 10:30,1,25,216.1,09-06-2021 11:45,0.0,25.0,208.9,180.0,3.33,72641.25,44.02,237641.25,-1.18
2443,296578,870,NSE_FO:BANKNIFTY10JUN2135300PE,09-06-2021 09:45,1,25,188.75,09-06-2021 10:30,0.0,25.0,155.9,821.25,17.4,72461.25,43.92,237461.25,-1.25
2444,296568,870,NSE_FO:BANKNIFTY10JUN2135100CE,09-06-2021 09:15,1,25,258.0,09-06-2021 09:45,0.0,25.0,318.15,-1503.75,-23.31,71640.0,43.42,236640.0,-1.6
2445,296566,870,NSE_FO:BANKNIFTY10JUN2135100PE,08-06-2021 15:00,1,25,181.55,08-06-2021 15:30,0.0,25.0,195.0,-336.25,-7.41,73143.75,44.33,238143.75,-0.97
2446,296564,870,NSE_FO:BANKNIFTY10JUN2135100CE,08-06-2021 14:00,1,25,276.0,08-06-2021 15:00,0.0,25.0,278.9,-72.5,-1.05,73480.0,44.53,238480.0,-0.83
2447,296560,870,NSE_FO:BANKNIFTY10JUN2135100PE,08-06-2021 12:45,1,25,236.4,08-06-2021 14:00,0.0,25.0,205.85,763.75,12.92,73552.5,44.58,238552.5,-0.8
2448,296558,870,NSE_FO:BANKNIFTY10JUN2135000CE,08-06-2021 12:00,1,25,315.5,08-06-2021 12:45,0.0,25.0,324.6,-227.5,-2.88,72788.75,44.11,237788.75,-1.12
2449,296548,870,NSE_FO:BANKNIFTY10JUN2135100PE,08-06-2021 10:30,1,25,242.3,08-06-2021 12:00,0.0,25.0,260.8,-462.5,-7.64,73016.25,44.25,238016.25,-1.02
2450,296531,870,NSE_FO:BANKNIFTY10JUN2135500PE,07-06-2021 12:30,1,25,269.8,07-06-2021 12:45,0.0,25.0,286.0,-405.0,-6.0,73478.75,44.53,238478.75,-0.83
2451,296530,870,NSE_FO:BANKNIFTY10JUN2135500CE,07-06-2021 11:30,1,25,339.15,07-06-2021 12:30,0.0,25.0,339.35,-5.0,-0.06,73883.75,44.78,238883.75,-0.66
2452,296528,870,NSE_FO:BANKNIFTY10JUN2135500PE,07-06-2021 11:15,1,25,259.75,07-06-2021 11:30,0.0,25.0,275.4,-391.25,-6.03,73888.75,44.78,238888.75,-0.66
2453,296527,870,NSE_FO:BANKNIFTY10JUN2135500CE,07-06-2021 10:45,1,25,333.65,07-06-2021 11:15,0.0,25.0,369.8,-903.75,-10.83,74280.0,45.02,239280.0,-0.5
2454,296524,870,NSE_FO:BANKNIFTY10JUN2135500PE,07-06-2021 10:15,1,25,288.55,07-06-2021 10:45,0.0,25.0,296.25,-192.5,-2.67,75183.75,45.57,240183.75,-0.12
2455,296522,870,NSE_FO:BANKNIFTY10JUN2135500CE,07-06-2021 10:00,1,25,345.0,07-06-2021 10:15,0.0,25.0,349.1,-102.5,-1.19,75376.25,45.68,240376.25,-0.04
2456,296505,870,NSE_FO:BANKNIFTY10JUN2135700CE,04-06-2021 10:15,1,25,494.9,04-06-2021 11:45,0.0,25.0,463.1,795.0,6.43,75478.75,45.74,240478.75,0.0
2457,296493,870,NSE_FO:BANKNIFTY10JUN2135700PE,04-06-2021 09:30,1,25,461.9,04-06-2021 10:15,0.0,25.0,413.7,1205.0,10.44,74683.75,45.26,239683.75,-0.06
2458,296490,870,NSE_FO:BANKNIFTY03JUN2135700CE,03-06-2021 14:45,1,25,35.0,03-06-2021 15:30,0.0,25.0,1.65,833.75,95.29,73478.75,44.53,238478.75,-0.56
2459,296479,870,NSE_FO:BANKNIFTY03JUN2135500PE,03-06-2021 13:30,1,25,75.65,03-06-2021 14:45,0.0,25.0,17.15,1462.5,77.33,72645.0,44.03,237645.0,-0.91
2460,296477,870,NSE_FO:BANKNIFTY03JUN2135500CE,03-06-2021 12:45,1,25,96.75,03-06-2021 13:30,0.0,25.0,98.1,-33.75,-1.4,71182.5,43.14,236182.5,-1.52
2461,296476,870,NSE_FO:BANKNIFTY03JUN2135500PE,03-06-2021 11:45,1,25,78.65,03-06-2021 12:45,0.0,25.0,98.0,-483.75,-24.6,71216.25,43.16,236216.25,-1.5
2462,296469,870,NSE_FO:BANKNIFTY03JUN2135500CE,03-06-2021 10:00,1,25,131.75,03-06-2021 11:45,0.0,25.0,129.5,56.25,1.71,71700.0,43.45,236700.0,-1.3
2463,296468,870,NSE_FO:BANKNIFTY03JUN2135200CE,02-06-2021 14:45,1,25,202.6,02-06-2021 15:00,0.0,25.0,248.0,-1135.0,-22.41,71643.75,43.42,236643.75,-1.33
2464,296466,870,NSE_FO:BANKNIFTY03JUN2135300PE,02-06-2021 14:00,1,25,210.85,02-06-2021 14:45,0.0,25.0,226.1,-381.25,-7.23,72778.75,44.11,237778.75,-0.85
2465,296465,870,NSE_FO:BANKNIFTY03JUN2135100CE,02-06-2021 13:15,1,25,241.2,02-06-2021 14:00,0.0,25.0,301.7,-1512.5,-25.08,73160.0,44.34,238160.0,-0.69
2466,296463,870,NSE_FO:BANKNIFTY03JUN2135200PE,02-06-2021 12:45,1,25,210.45,02-06-2021 13:15,0.0,25.0,216.5,-151.25,-2.87,74672.5,45.26,239672.5,-0.06
2467,296461,870,NSE_FO:BANKNIFTY03JUN2135200CE,02-06-2021 11:45,1,25,216.9,02-06-2021 12:45,0.0,25.0,205.1,295.0,5.44,74823.75,45.35,239823.75,0.0
