,id,strategy,instrument_str,entry_timestamp,entry_transaction_type,entry_quantity,entry_price,exit_timestamp,exit_transaction_type,exit_quantity,exit_price,pnl_absolute,pnl_percentage,pnl_cumulative_absolute,pnl_cumulative_percentage,equity_curve,drawdown_percentage,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60
1339,1363908,953,NSE_FO:BANKNIFTY18MAY2344000CE,12-05-2023 09:20,0,25,104.3,12-05-2023 15:10,1,25,168.8,1612.5,61.84,-10507.5,82.62,64492.5,-27.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,1363895,953,NSE_FO:BANKNIFTY18MAY2343000PE,12-05-2023 09:20,0,25,150.25,12-05-2023 15:10,1,25,83.25,-1675.0,-44.59,-12182.5,80.46,62817.5,-29.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,1365605,953,NSE_FO:BANKNIFTY18MAY2343300PE,15-05-2023 09:20,0,25,131.6,15-05-2023 15:10,1,25,66.9,-1617.5,-49.16,-13800.0,91.89,61200.0,-31.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,1365604,953,NSE_FO:BANKNIFTY18MAY2343800CE,15-05-2023 09:20,1,25,248.25,15-05-2023 15:10,0,25,368.75,-3012.5,-48.54,-16812.5,88.04,58187.5,-34.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,1365602,953,NSE_FO:BANKNIFTY18MAY2344300CE,15-05-2023 09:20,0,25,75.55,15-05-2023 15:10,1,25,114.3,968.75,51.29,-15843.75,94.05,59156.25,-33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,1365601,953,NSE_FO:BANKNIFTY18MAY2343800PE,15-05-2023 09:20,1,25,308.3,15-05-2023 15:10,0,25,166.7,3540.0,45.93,-12303.75,92.76,62696.25,-29.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,1365907,953,NSE_FO:BANKNIFTY18MAY2343900PE,16-05-2023 09:20,1,25,232.25,16-05-2023 15:10,0,25,201.45,770.0,13.26,-11533.75,92.7,63466.25,-28.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,1365906,953,NSE_FO:BANKNIFTY18MAY2344400CE,16-05-2023 09:20,0,25,66.75,16-05-2023 15:10,1,25,37.05,-742.5,-44.49,-12276.25,91.68,62723.75,-29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,1365904,953,NSE_FO:BANKNIFTY18MAY2343900CE,16-05-2023 09:20,1,25,255.0,16-05-2023 15:10,0,25,209.55,1136.25,17.82,-11140.0,93.4,63860.0,-28.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,1365903,953,NSE_FO:BANKNIFTY18MAY2343400PE,16-05-2023 09:20,0,25,89.1,16-05-2023 15:10,1,25,66.9,-555.0,-24.92,-11695.0,92.66,63305.0,-29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,1366171,953,NSE_FO:BANKNIFTY18MAY2343900PE,17-05-2023 09:20,1,25,171.3,17-05-2023 15:10,0,25,263.5,-2305.0,-53.82,-14000.0,93.36,61000.0,-31.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,1366169,953,NSE_FO:BANKNIFTY18MAY2343400PE,17-05-2023 09:20,0,25,47.2,17-05-2023 15:10,1,25,41.7,-137.5,-11.65,-14137.5,96.43,60862.5,-31.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,1366168,953,NSE_FO:BANKNIFTY18MAY2344400CE,17-05-2023 09:20,0,25,36.2,17-05-2023 15:10,1,25,8.9,-682.5,-75.41,-14820.0,96.61,60180.0,-32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1366166,953,NSE_FO:BANKNIFTY18MAY2343900CE,17-05-2023 09:20,1,25,204.3,17-05-2023 15:10,0,25,59.7,3615.0,70.78,-11205.0,97.52,63795.0,-28.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,1366458,953,NSE_FO:BANKNIFTY18MAY2343500PE,18-05-2023 09:20,0,25,11.6,18-05-2023 15:06,1,25,0.65,-273.75,-94.4,-11478.75,91.43,63521.25,-28.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,1366456,953,NSE_FO:BANKNIFTY18MAY2344000CE,18-05-2023 09:20,1,25,94.15,18-05-2023 15:06,0,25,0.7,2336.25,99.26,-9142.5,96.47,65857.5,-26.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,1366455,953,NSE_FO:BANKNIFTY18MAY2344500CE,18-05-2023 09:20,0,25,8.25,18-05-2023 15:06,1,25,0.5,-193.75,-93.94,-9336.25,91.79,65663.75,-26.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,1366453,953,NSE_FO:BANKNIFTY18MAY2344000PE,18-05-2023 09:20,1,25,126.25,18-05-2023 15:06,0,25,258.85,-3315.0,-105.03,-12651.25,92.05,62348.75,-30.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,1366746,953,NSE_FO:BANKNIFTY25MAY2344400CE,19-05-2023 09:20,0,25,95.35,19-05-2023 15:10,1,25,82.55,-320.0,-13.42,-12971.25,91.96,62028.75,-30.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,1366745,953,NSE_FO:BANKNIFTY25MAY2343900CE,19-05-2023 09:20,1,25,278.6,19-05-2023 15:10,0,25,280.0,-35.0,-0.5,-13006.25,91.38,61993.75,-30.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,1366744,953,NSE_FO:BANKNIFTY25MAY2343900PE,19-05-2023 09:20,1,25,307.8,19-05-2023 15:10,0,25,238.05,1743.75,22.66,-11262.5,93.7,63737.5,-28.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1366741,953,NSE_FO:BANKNIFTY25MAY2343400PE,19-05-2023 09:20,0,25,130.75,19-05-2023 15:10,1,25,91.05,-992.5,-30.36,-12255.0,92.38,62745.0,-29.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,1367038,953,NSE_FO:BANKNIFTY25MAY2343900PE,22-05-2023 09:20,1,25,266.6,22-05-2023 15:10,0,25,205.55,1526.25,22.9,-10728.75,92.5,64271.25,-28.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,1367037,953,NSE_FO:BANKNIFTY25MAY2343900CE,22-05-2023 09:20,1,25,245.8,22-05-2023 15:10,0,25,238.15,191.25,3.11,-10537.5,90.47,64462.5,-27.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,1367035,953,NSE_FO:BANKNIFTY25MAY2343400PE,22-05-2023 09:20,0,25,102.65,22-05-2023 15:10,1,25,60.6,-1051.25,-40.96,-11588.75,90.21,63411.25,-28.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,1367034,953,NSE_FO:BANKNIFTY25MAY2344400CE,22-05-2023 09:20,0,25,70.0,22-05-2023 15:10,1,25,59.8,-255.0,-14.57,-11843.75,91.62,63156.25,-29.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,1367335,953,NSE_FO:BANKNIFTY25MAY2344000PE,23-05-2023 09:20,1,25,238.75,23-05-2023 15:10,0,25,182.05,1417.5,23.75,-10426.25,93.24,64573.75,-27.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,1367333,953,NSE_FO:BANKNIFTY25MAY2344000CE,23-05-2023 09:20,1,25,183.7,23-05-2023 15:10,0,25,179.35,108.75,2.37,-10317.5,91.35,64682.5,-27.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,1367331,953,NSE_FO:BANKNIFTY25MAY2343500PE,23-05-2023 09:20,0,25,68.7,23-05-2023 15:10,1,25,42.7,-650.0,-37.85,-10967.5,91.2,64032.5,-28.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,1367329,953,NSE_FO:BANKNIFTY25MAY2344500CE,23-05-2023 09:20,0,25,41.45,23-05-2023 15:10,1,25,28.4,-326.25,-31.48,-11293.75,92.07,63706.25,-28.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,1367666,953,NSE_FO:BANKNIFTY25MAY2343800PE,24-05-2023 09:20,1,25,169.25,24-05-2023 15:10,0,25,177.0,-193.75,-4.58,-11487.5,94.3,63512.5,-28.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,1367662,953,NSE_FO:BANKNIFTY25MAY2343800CE,24-05-2023 09:20,1,25,166.1,24-05-2023 15:10,0,25,98.75,1683.75,40.55,-9803.75,94.55,65196.25,-26.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,1367661,953,NSE_FO:BANKNIFTY25MAY2343300PE,24-05-2023 09:20,0,25,35.5,24-05-2023 15:10,1,25,22.6,-322.5,-36.34,-10126.25,92.31,64873.75,-27.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,1367658,953,NSE_FO:BANKNIFTY25MAY2344300CE,24-05-2023 09:20,0,25,26.3,24-05-2023 15:10,1,25,11.35,-373.75,-56.84,-10500.0,92.74,64500.0,-27.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,1367930,953,NSE_FO:BANKNIFTY25MAY2343200PE,25-05-2023 09:20,0,25,11.3,25-05-2023 13:04,1,25,12.3,25.0,8.85,-10475.0,92.35,64525.0,-27.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,1367929,953,NSE_FO:BANKNIFTY25MAY2343700CE,25-05-2023 09:20,1,25,103.8,25-05-2023 13:04,0,25,11.5,2307.5,88.92,-8167.5,97.37,66832.5,-25.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,1367928,953,NSE_FO:BANKNIFTY25MAY2344200CE,25-05-2023 09:20,0,25,9.3,25-05-2023 13:04,1,25,2.75,-163.75,-70.43,-8331.25,92.31,66668.75,-25.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,1367926,953,NSE_FO:BANKNIFTY25MAY2343700PE,25-05-2023 09:20,1,25,128.8,25-05-2023 13:04,0,25,274.0,-3630.0,-112.73,-11961.25,92.53,63038.75,-29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,1368094,953,NSE_FO:BANKNIFTY01JUN2343600PE,26-05-2023 09:20,1,25,284.6,26-05-2023 15:10,0,25,128.75,3896.25,54.76,-8065.0,91.43,66935.0,-25.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,1368093,953,NSE_FO:BANKNIFTY01JUN2343600CE,26-05-2023 09:20,1,25,312.9,26-05-2023 15:10,0,25,547.2,-5857.5,-74.88,-13922.5,86.24,61077.5,-31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,1368092,953,NSE_FO:BANKNIFTY01JUN2343100PE,26-05-2023 09:20,0,25,114.45,26-05-2023 15:10,1,25,52.1,-1558.75,-54.48,-15481.25,94.05,59518.75,-33.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,1368091,953,NSE_FO:BANKNIFTY01JUN2344100CE,26-05-2023 09:20,0,25,116.2,26-05-2023 15:10,1,25,229.55,2833.75,97.55,-12647.5,96.12,62352.5,-30.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,1368363,953,NSE_FO:BANKNIFTY01JUN2344300PE,29-05-2023 09:20,1,25,245.25,29-05-2023 15:10,0,25,209.9,883.75,14.41,-11763.75,92.01,63236.25,-29.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,1368361,953,NSE_FO:BANKNIFTY01JUN2344300CE,29-05-2023 09:20,1,25,249.95,29-05-2023 15:10,0,25,230.3,491.25,7.86,-11272.5,90.83,63727.5,-28.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,1368360,953,NSE_FO:BANKNIFTY01JUN2343800PE,29-05-2023 09:20,0,25,87.95,29-05-2023 15:10,1,25,71.85,-402.5,-18.31,-11675.0,90.18,63325.0,-29.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,1368359,953,NSE_FO:BANKNIFTY01JUN2344800CE,29-05-2023 09:20,0,25,69.9,29-05-2023 15:10,1,25,48.35,-538.75,-30.83,-12213.75,90.71,62786.25,-29.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,1368671,953,NSE_FO:BANKNIFTY01JUN2344300PE,30-05-2023 09:20,1,25,210.5,30-05-2023 15:10,0,25,112.85,2441.25,46.39,-9772.5,92.27,65227.5,-26.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,1368669,953,NSE_FO:BANKNIFTY01JUN2344300CE,30-05-2023 09:20,1,25,190.7,30-05-2023 15:10,0,25,242.9,-1305.0,-27.37,-11077.5,89.02,63922.5,-28.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,1368668,953,NSE_FO:BANKNIFTY01JUN2343800PE,30-05-2023 09:20,0,25,62.7,30-05-2023 15:10,1,25,27.65,-876.25,-55.9,-11953.75,90.76,63046.25,-29.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,1368667,953,NSE_FO:BANKNIFTY01JUN2344800CE,30-05-2023 09:20,0,25,38.05,30-05-2023 15:10,1,25,35.45,-65.0,-6.83,-12018.75,91.92,62981.25,-29.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,1368959,953,NSE_FO:BANKNIFTY01JUN2344200PE,31-05-2023 09:20,1,25,140.95,31-05-2023 15:10,0,25,200.55,-1490.0,-42.28,-13508.75,92.51,61491.25,-31.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,1368955,953,NSE_FO:BANKNIFTY01JUN2344200CE,31-05-2023 09:20,1,25,174.0,31-05-2023 15:10,0,25,95.05,1973.75,45.37,-11535.0,94.5,63465.0,-28.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,1368953,953,NSE_FO:BANKNIFTY01JUN2343700PE,31-05-2023 09:20,0,25,28.2,31-05-2023 15:10,1,25,28.5,7.5,1.06,-11527.5,91.87,63472.5,-28.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,1368952,953,NSE_FO:BANKNIFTY01JUN2344700CE,31-05-2023 09:20,0,25,23.7,31-05-2023 15:10,1,25,11.3,-310.0,-52.32,-11837.5,91.86,63162.5,-29.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,1369265,953,NSE_FO:BANKNIFTY01JUN2343600PE,01-06-2023 09:20,0,25,12.35,01-06-2023 15:06,1,25,0.75,-290.0,-93.93,-12127.5,90.43,62872.5,-29.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,1369261,953,NSE_FO:BANKNIFTY01JUN2344100CE,01-06-2023 09:20,1,25,98.75,01-06-2023 15:06,0,25,1.0,2443.75,98.99,-9683.75,95.77,65316.25,-26.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,1369259,953,NSE_FO:BANKNIFTY01JUN2344600CE,01-06-2023 09:20,0,25,8.05,01-06-2023 15:06,1,25,0.55,-187.5,-93.17,-9871.25,90.82,65128.75,-27.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,1369258,953,NSE_FO:BANKNIFTY01JUN2344100PE,01-06-2023 09:20,1,25,130.1,01-06-2023 15:06,0,25,271.15,-3526.25,-108.42,-13397.5,91.07,61602.5,-31.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,1369556,953,NSE_FO:BANKNIFTY08JUN2344000PE,02-06-2023 09:20,1,25,239.05,02-06-2023 15:10,0,25,199.8,981.25,16.42,-12416.25,90.92,62583.75,-29.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,1369555,953,NSE_FO:BANKNIFTY08JUN2344000CE,02-06-2023 09:20,1,25,336.45,02-06-2023 15:10,0,25,318.65,445.0,5.29,-11971.25,89.61,63028.75,-29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,1369553,953,NSE_FO:BANKNIFTY08JUN2343500PE,02-06-2023 09:20,0,25,92.55,02-06-2023 15:10,1,25,69.2,-583.75,-25.23,-12555.0,89.02,62445.0,-30.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,1369552,953,NSE_FO:BANKNIFTY08JUN2344500CE,02-06-2023 09:20,0,25,120.35,02-06-2023 15:10,1,25,101.2,-478.75,-15.91,-13033.75,89.79,61966.25,-30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,1369839,953,NSE_FO:BANKNIFTY08JUN2344200PE,05-06-2023 09:20,1,25,219.7,05-06-2023 15:10,0,25,209.9,245.0,4.46,-12788.75,91.32,62211.25,-30.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,1369836,953,NSE_FO:BANKNIFTY08JUN2344200CE,05-06-2023 09:20,1,25,231.55,05-06-2023 15:10,0,25,198.9,816.25,14.1,-11972.5,90.99,63027.5,-29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,1369834,953,NSE_FO:BANKNIFTY08JUN2343700PE,05-06-2023 09:20,0,25,70.0,05-06-2023 15:10,1,25,60.2,-245.0,-14.0,-12217.5,89.9,62782.5,-29.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,1369832,953,NSE_FO:BANKNIFTY08JUN2344700CE,05-06-2023 09:20,0,25,57.1,05-06-2023 15:10,1,25,36.4,-517.5,-36.25,-12735.0,90.23,62265.0,-30.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,1370132,953,NSE_FO:BANKNIFTY08JUN2344100PE,06-06-2023 09:20,1,25,157.1,06-06-2023 15:10,0,25,121.15,898.75,22.88,-11836.25,92.01,63163.75,-29.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,1370129,953,NSE_FO:BANKNIFTY08JUN2344100CE,06-06-2023 09:20,1,25,223.4,06-06-2023 15:10,0,25,209.05,358.75,6.42,-11477.5,90.81,63522.5,-28.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,1370127,953,NSE_FO:BANKNIFTY08JUN2343600PE,06-06-2023 09:20,0,25,37.1,06-06-2023 15:10,1,25,21.35,-393.75,-42.45,-11871.25,90.34,63128.75,-29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,1370125,953,NSE_FO:BANKNIFTY08JUN2344600CE,06-06-2023 09:20,0,25,42.6,06-06-2023 15:10,1,25,28.95,-341.25,-32.04,-12212.5,90.86,62787.5,-29.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,1370247,953,NSE_FO:BANKNIFTY08JUN2344300PE,07-06-2023 09:20,1,25,138.95,07-06-2023 15:10,0,25,137.25,42.5,1.22,-12170.0,92.58,62830.0,-29.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,1370245,953,NSE_FO:BANKNIFTY08JUN2344300CE,07-06-2023 09:20,1,25,142.65,07-06-2023 15:10,0,25,114.7,698.75,19.59,-11471.25,92.53,63528.75,-28.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,1370242,953,NSE_FO:BANKNIFTY08JUN2343800PE,07-06-2023 09:20,0,25,23.05,07-06-2023 15:10,1,25,16.25,-170.0,-29.5,-11641.25,91.6,63358.75,-29.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,1370241,953,NSE_FO:BANKNIFTY08JUN2344800CE,07-06-2023 09:20,0,25,12.65,07-06-2023 15:10,1,25,6.95,-142.5,-45.06,-11783.75,91.82,63216.25,-29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,1370546,953,NSE_FO:BANKNIFTY08JUN2343800PE,08-06-2023 09:20,0,25,10.25,08-06-2023 14:57,1,25,1.3,-223.75,-87.32,-12007.5,90.9,62992.5,-29.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,1370543,953,NSE_FO:BANKNIFTY08JUN2344300CE,08-06-2023 09:20,1,25,93.4,08-06-2023 14:57,0,25,1.7,2292.5,98.18,-9715.0,95.64,65285.0,-26.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,1370542,953,NSE_FO:BANKNIFTY08JUN2344800CE,08-06-2023 09:20,0,25,5.4,08-06-2023 14:57,1,25,0.7,-117.5,-87.04,-9832.5,91.2,65167.5,-27.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,1370540,953,NSE_FO:BANKNIFTY08JUN2344300PE,08-06-2023 09:20,1,25,120.15,08-06-2023 14:57,0,25,248.6,-3211.25,-106.91,-13043.75,91.36,61956.25,-30.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,1370880,953,NSE_FO:BANKNIFTY15JUN2344100PE,09-06-2023 09:20,1,25,259.95,09-06-2023 15:10,0,25,250.9,226.25,3.48,-12817.5,91.5,62182.5,-30.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,1370879,953,NSE_FO:BANKNIFTY15JUN2344100CE,09-06-2023 09:20,1,25,285.75,09-06-2023 15:10,0,25,233.5,1306.25,18.29,-11511.25,91.2,63488.75,-28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,1370877,953,NSE_FO:BANKNIFTY15JUN2343600PE,09-06-2023 09:20,0,25,100.4,09-06-2023 15:10,1,25,86.95,-336.25,-13.4,-11847.5,89.45,63152.5,-29.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,1370875,953,NSE_FO:BANKNIFTY15JUN2344600CE,09-06-2023 09:20,0,25,91.8,09-06-2023 15:10,1,25,61.75,-751.25,-32.73,-12598.75,89.9,62401.25,-30.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,1371039,953,NSE_FO:BANKNIFTY15JUN2344000PE,12-06-2023 09:20,1,25,223.55,12-06-2023 15:10,0,25,195.1,711.25,12.73,-11887.5,92.14,63112.5,-29.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,1371037,953,NSE_FO:BANKNIFTY15JUN2344000CE,12-06-2023 09:20,1,25,238.2,12-06-2023 15:10,0,25,209.7,712.5,11.96,-11175.0,91.2,63825.0,-28.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,1371036,953,NSE_FO:BANKNIFTY15JUN2343500PE,12-06-2023 09:20,0,25,69.3,12-06-2023 15:10,1,25,51.15,-453.75,-26.19,-11628.75,90.25,63371.25,-29.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,1371027,953,NSE_FO:BANKNIFTY15JUN2344500CE,12-06-2023 09:20,0,25,63.85,12-06-2023 15:10,1,25,44.5,-483.75,-30.31,-12112.5,90.85,62887.5,-29.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1371340,953,NSE_FO:BANKNIFTY15JUN2344000PE,13-06-2023 09:20,1,25,139.2,13-06-2023 15:10,0,25,115.6,590.0,16.95,-11522.5,92.54,63477.5,-28.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,1371336,953,NSE_FO:BANKNIFTY15JUN2344000CE,13-06-2023 09:20,1,25,245.95,13-06-2023 15:10,0,25,233.0,323.75,5.27,-11198.75,91.75,63801.25,-28.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,1371335,953,NSE_FO:BANKNIFTY15JUN2343500PE,13-06-2023 09:20,0,25,33.3,13-06-2023 15:10,1,25,21.45,-296.25,-35.59,-11495.0,91.32,63505.0,-28.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,1371334,953,NSE_FO:BANKNIFTY15JUN2344500CE,13-06-2023 09:20,0,25,50.55,13-06-2023 15:10,1,25,37.7,-321.25,-25.42,-11816.25,91.72,63183.75,-29.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,1371694,953,NSE_FO:BANKNIFTY15JUN2344100PE,14-06-2023 09:20,1,25,114.7,14-06-2023 15:10,0,25,156.2,-1037.5,-36.18,-12853.75,93.07,62146.25,-30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,1371693,953,NSE_FO:BANKNIFTY15JUN2344100CE,14-06-2023 09:20,1,25,177.75,14-06-2023 15:10,0,25,116.3,1536.25,34.57,-11317.5,94.45,63682.5,-28.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
