,id,strategy,instrument_str,entry_timestamp,entry_transaction_type,entry_quantity,entry_price,exit_timestamp,exit_transaction_type,exit_quantity,exit_price,pnl_absolute,pnl_percentage,pnl_cumulative_absolute,pnl_cumulative_percentage,equity_curve,drawdown_percentage,date,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
775,851088,511,NSE_FO:BANKNIFTY16JUN2233600CE,06-16-2022 09:45,1,25,126.65,16-06-2022 14:00,0,25,3.45,3080.0,97.28,443213.75,285.0,604453.75,-2.48,16-06-2022,1,3080.0,0,0.0,-15397.5,,,,18-10-2023,1.0,-1999.95
776,851109,511,NSE_FO:BANKNIFTY16JUN2232900PE,06-16-2022 14:00,1,25,107.0,16-06-2022 14:45,0,25,325.0,-5450.0,-203.74,437763.75,281.53,599003.75,-3.36,16-06-2022,0,0.0,1,-5450.0,-20847.5,,,,19-10-2023,2.0,2358.0
777,858097,511,NSE_FO:BANKNIFTY23JUN2232700PE,06-17-2022 09:45,1,25,446.65,17-06-2022 10:15,0,25,539.55,-2322.5,-20.8,435441.25,280.05,596681.25,-3.74,17-06-2022,0,0.0,2,-7772.5,-23170.0,,,,20-10-2023,2.0,258.0
778,878611,511,NSE_FO:BANKNIFTY23JUN2232700CE,06-20-2022 09:30,1,25,391.2,20-06-2022 10:00,0,25,347.15,1101.25,11.26,436542.5,280.75,597782.5,-3.56,20-06-2022,1,1101.25,0,0.0,-22068.75,,,,23-10-2023,1.0,-1999.95
779,878625,511,NSE_FO:BANKNIFTY23JUN2232600PE,06-20-2022 10:00,1,25,374.0,20-06-2022 12:45,0,25,289.2,2120.0,22.67,438662.5,282.1,599902.5,-3.22,20-06-2022,2,3221.25,0,0.0,-19948.75,,,,31-10-2023,3.0,3321.75
780,878646,511,NSE_FO:BANKNIFTY23JUN2232800CE,06-20-2022 12:45,1,25,361.75,20-06-2022 13:45,0,25,290.75,1775.0,19.63,440437.5,283.23,601677.5,-2.93,20-06-2022,3,4996.25,0,0.0,-18173.75,,,,01-11-2023,2.0,1201.5
781,878649,511,NSE_FO:BANKNIFTY23JUN2232600PE,06-20-2022 13:45,1,25,341.35,20-06-2022 15:15,0,25,405.8,-1611.25,-18.88,438826.25,282.21,600066.25,-3.19,20-06-2022,0,0.0,1,-1611.25,-19785.0,,,,02-11-2023,1.0,1704.0
782,884737,511,NSE_FO:BANKNIFTY30JUN2233600CE,06-24-2022 09:45,1,25,422.85,24-06-2022 12:45,0,25,416.6,156.25,1.48,438982.5,282.31,600222.5,-3.17,24-06-2022,1,156.25,0,0.0,-19628.75,,,,03-11-2023,2.0,479.25
783,884757,511,NSE_FO:BANKNIFTY30JUN2233600PE,06-24-2022 12:45,1,25,416.7,24-06-2022 13:30,0,25,410.05,166.25,1.6,439148.75,282.41,600388.75,-3.14,24-06-2022,2,322.5,0,0.0,-19462.5,,,,06-11-2023,1.0,-429.0
784,884760,511,NSE_FO:BANKNIFTY30JUN2233600CE,06-24-2022 13:30,1,25,418.95,24-06-2022 15:15,0,25,429.4,-261.25,-2.49,438887.5,282.25,600127.5,-3.18,24-06-2022,0,0.0,1,-261.25,-19723.75,,,,07-11-2023,3.0,45.0
785,886041,511,NSE_FO:BANKNIFTY30JUN2234000CE,06-27-2022 09:45,1,25,366.1,27-06-2022 15:00,0,25,269.3,2420.0,26.44,441307.5,283.79,602547.5,-2.79,27-06-2022,1,2420.0,0,0.0,-17303.75,,,,08-11-2023,2.0,117.0
786,886067,511,NSE_FO:BANKNIFTY30JUN2233800PE,06-27-2022 15:00,1,25,307.9,27-06-2022 15:15,0,25,307.9,0.0,0.0,441307.5,283.79,602547.5,-2.79,27-06-2022,0,0.0,0,0.0,-17303.75,,,,09-11-2023,1.0,193.5
787,886365,511,NSE_FO:BANKNIFTY30JUN2233600PE,06-28-2022 09:45,1,25,271.25,28-06-2022 13:00,0,25,236.6,866.25,12.77,442173.75,284.34,603413.75,-2.65,28-06-2022,1,866.25,0,0.0,-16437.5,,,,10-11-2023,2.0,790.5
788,886375,511,NSE_FO:BANKNIFTY30JUN2233700CE,06-28-2022 13:00,1,25,269.9,28-06-2022 15:15,0,25,246.6,582.5,8.63,442756.25,284.71,603996.25,-2.56,28-06-2022,2,1448.75,0,0.0,-15855.0,,,,13-11-2023,1.0,-528.75
789,886988,511,NSE_FO:BANKNIFTY30JUN2233300PE,06-29-2022 09:45,1,25,231.05,29-06-2022 13:30,0,25,195.9,878.75,15.21,443635.0,285.27,604875.0,-2.42,29-06-2022,3,2327.5,0,0.0,-14976.25,,,,15-11-2023,1.0,1008.75
790,887008,511,NSE_FO:BANKNIFTY30JUN2233300CE,06-29-2022 13:30,1,25,221.9,29-06-2022 15:15,0,25,228.3,-160.0,-2.88,443475.0,285.17,604715.0,-2.44,29-06-2022,0,0.0,1,-160.0,-15136.25,,,,16-11-2023,4.0,-1999.95
791,887405,511,NSE_FO:BANKNIFTY30JUN2233400PE,06-30-2022 09:30,1,25,146.55,30-06-2022 10:00,0,25,117.65,722.5,19.72,444197.5,285.63,605437.5,-2.33,30-06-2022,1,722.5,0,0.0,-14413.75,,,,17-11-2023,1.0,-1999.95
792,887411,511,NSE_FO:BANKNIFTY30JUN2233500CE,06-30-2022 10:00,1,25,195.45,30-06-2022 15:15,0,25,24.75,4267.5,87.34,448465.0,288.35,609705.0,-1.64,30-06-2022,2,4990.0,0,0.0,-10146.25,,,,20-11-2023,1.0,939.75
793,887879,511,NSE_FO:BANKNIFTY07JUL2233200PE,07-01-2022 09:45,1,25,451.95,01-07-2022 13:30,0,25,329.0,3073.75,27.2,451538.75,290.3,612778.75,-1.14,01-07-2022,3,8063.75,0,0.0,-7072.5,,,,21-11-2023,2.0,864.0
794,887889,511,NSE_FO:BANKNIFTY07JUL2233400CE,07-01-2022 13:30,1,25,394.75,01-07-2022 15:15,0,25,430.5,-893.75,-9.06,450645.0,289.74,611885.0,-1.29,01-07-2022,0,0.0,1,-893.75,-7966.25,,,,22-11-2023,1.0,-1999.95
795,891656,511,NSE_FO:BANKNIFTY07JUL2233600CE,07-04-2022 09:45,1,25,343.95,04-07-2022 11:15,0,25,428.95,-2125.0,-24.71,448520.0,288.38,609760.0,-1.63,04-07-2022,0,0.0,2,-3018.75,-10091.25,,,,23-11-2023,1.0,-29.25
796,892079,511,NSE_FO:BANKNIFTY07JUL2234300CE,07-05-2022 13:15,1,25,223.35,05-07-2022 15:15,0,25,79.4,3598.75,64.45,452118.75,290.67,613358.75,-1.05,05-07-2022,1,3598.75,0,0.0,-6492.5,,,,24-11-2023,2.0,-1999.95
797,892500,511,NSE_FO:BANKNIFTY07JUL2234100PE,07-06-2022 09:30,1,25,200.25,06-07-2022 10:00,0,25,296.1,-2396.25,-47.87,449722.5,289.15,610962.5,-1.43,06-07-2022,0,0.0,1,-2396.25,-8888.75,,,,28-11-2023,1.0,-311.25
798,894104,511,NSE_FO:BANKNIFTY07JUL2234600CE,07-07-2022 10:00,1,25,113.1,07-07-2022 13:15,0,25,229.95,-2921.25,-103.32,446801.25,287.29,608041.25,-1.91,07-07-2022,0,0.0,2,-5317.5,-11810.0,,,,30-11-2023,1.0,1812.75
799,894502,511,NSE_FO:BANKNIFTY14JUL2235100CE,07-08-2022 10:00,1,25,374.45,08-07-2022 14:45,0,25,319.3,1378.75,14.73,448180.0,288.17,609420.0,-1.68,08-07-2022,1,1378.75,0,0.0,-10431.25,,,,01-12-2023,1.0,-237.0
800,894538,511,NSE_FO:BANKNIFTY14JUL2235000PE,07-08-2022 14:45,1,25,341.9,08-07-2022 15:15,0,25,323.2,467.5,5.47,448647.5,288.46,609887.5,-1.61,08-07-2022,2,1846.25,0,0.0,-9963.75,,,,06-12-2023,2.0,2838.0
801,894983,511,NSE_FO:BANKNIFTY14JUL2235500CE,07-11-2022 15:00,1,25,279.05,11-07-2022 15:15,0,25,279.05,0.0,0.0,448647.5,288.46,609887.5,-1.61,11-07-2022,0,0.0,0,0.0,-9963.75,,,,07-12-2023,2.0,2242.5
802,911018,511,NSE_FO:BANKNIFTY14JUL2235300PE,07-12-2022 12:45,1,25,275.2,12-07-2022 14:30,0,25,223.75,1286.25,18.7,449933.75,289.28,611173.75,-1.4,12-07-2022,1,1286.25,0,0.0,-8677.5,,,,08-12-2023,1.0,2082.75
803,911025,511,NSE_FO:BANKNIFTY14JUL2235400CE,07-12-2022 14:30,1,25,229.95,12-07-2022 15:15,0,25,158.9,1776.25,30.9,451710.0,290.41,612950.0,-1.11,12-07-2022,2,3062.5,0,0.0,-6901.25,,,,11-12-2023,1.0,162.0
804,912499,511,NSE_FO:BANKNIFTY14JUL2235300PE,07-13-2022 09:30,1,25,235.85,13-07-2022 10:30,0,25,338.85,-2575.0,-43.67,449135.0,288.77,610375.0,-1.53,13-07-2022,0,0.0,1,-2575.0,-9476.25,,,,12-12-2023,3.0,574.5
805,916969,511,NSE_FO:BANKNIFTY14JUL2235000CE,07-14-2022 10:15,1,25,111.45,14-07-2022 15:15,0,25,0.3,2778.75,99.73,451913.75,290.54,613153.75,-1.08,14-07-2022,1,2778.75,0,0.0,-6697.5,,,,13-12-2023,2.0,1728.0
806,917429,511,NSE_FO:BANKNIFTY21JUL2234600CE,07-15-2022 09:45,1,25,395.25,15-07-2022 11:30,0,25,343.65,1290.0,13.06,453203.75,291.37,614443.75,-0.87,15-07-2022,2,4068.75,0,0.0,-5407.5,,,,14-12-2023,1.0,896.25
807,917454,511,NSE_FO:BANKNIFTY21JUL2234500PE,07-15-2022 11:30,1,25,326.55,15-07-2022 13:45,0,25,314.35,305.0,3.74,453508.75,291.56,614748.75,-0.82,15-07-2022,3,4373.75,0,0.0,-5102.5,,,,15-12-2023,2.0,-1999.95
808,917462,511,NSE_FO:BANKNIFTY21JUL2234500CE,07-15-2022 13:45,1,25,381.5,15-07-2022 15:15,0,25,436.9,-1385.0,-14.52,452123.75,290.68,613363.75,-1.05,15-07-2022,0,0.0,1,-1385.0,-6487.5,,,,18-12-2023,2.0,144.75
809,921973,511,NSE_FO:BANKNIFTY21JUL2234900CE,07-18-2022 09:45,1,25,275.65,18-07-2022 12:15,0,25,359.7,-2101.25,-30.49,450022.5,289.34,611262.5,-1.39,18-07-2022,0,0.0,2,-3486.25,-8588.75,,,,19-12-2023,2.0,1974.0
810,927927,511,NSE_FO:BANKNIFTY21JUL2235500CE,07-19-2022 11:30,1,25,264.2,19-07-2022 14:45,0,25,356.6,-2310.0,-34.97,447712.5,287.87,608952.5,-1.76,19-07-2022,0,0.0,3,-5796.25,-10898.75,,,,20-12-2023,2.0,-1999.95
811,928388,511,NSE_FO:BANKNIFTY21JUL2236100CE,07-20-2022 10:00,1,25,195.4,20-07-2022 13:30,0,25,152.9,1062.5,21.75,448775.0,288.54,610015.0,-1.59,20-07-2022,1,1062.5,0,0.0,-9836.25,,,,21-12-2023,2.0,-1999.95
812,928396,511,NSE_FO:BANKNIFTY21JUL2236100PE,07-20-2022 13:30,1,25,210.0,20-07-2022 15:15,0,25,242.2,-805.0,-15.33,447970.0,288.03,609210.0,-1.72,20-07-2022,0,0.0,1,-805.0,-10641.25,,,,22-12-2023,1.0,-1999.95
813,953689,511,NSE_FO:BANKNIFTY21JUL2236000PE,07-21-2022 09:30,1,25,127.75,21-07-2022 15:15,0,25,2.8,3123.75,97.81,451093.75,290.02,612333.75,-1.21,21-07-2022,1,3123.75,0,0.0,-7517.5,,,,26-12-2023,1.0,585.0
814,958272,511,NSE_FO:BANKNIFTY28JUL2236500CE,07-22-2022 09:45,1,25,324.45,22-07-2022 12:00,0,25,410.0,-2138.75,-26.37,448955.0,288.66,610195.0,-1.56,22-07-2022,0,0.0,1,-2138.75,-9656.25,,,,27-12-2023,2.0,2204.25
815,958712,511,NSE_FO:BANKNIFTY28JUL2236800CE,07-25-2022 09:45,1,25,328.5,25-07-2022 15:15,0,25,309.7,470.0,5.72,449425.0,288.96,610665.0,-1.48,25-07-2022,1,470.0,0,0.0,-9186.25,,,,28-12-2023,2.0,987.0
816,963766,511,NSE_FO:BANKNIFTY28JUL2236400PE,07-27-2022 10:00,1,25,226.85,27-07-2022 15:15,0,25,90.7,3403.75,60.02,452828.75,291.13,614068.75,-0.93,27-07-2022,2,3873.75,0,0.0,-5782.5,,,,19-01-2024,2.0,2431.5
817,964374,511,NSE_FO:BANKNIFTY28JUL2237100CE,07-28-2022 09:45,1,25,141.25,28-07-2022 10:30,0,25,241.95,-2517.5,-71.29,450311.25,289.52,611551.25,-1.34,28-07-2022,0,0.0,1,-2517.5,-8300.0,,,,23-01-2024,2.0,-1999.95
818,964841,511,NSE_FO:BANKNIFTY04AUG2237600CE,07-29-2022 09:45,1,25,360.8,29-07-2022 14:30,0,25,264.25,2413.75,26.76,452725.0,291.06,613965.0,-0.95,29-07-2022,1,2413.75,0,0.0,-5886.25,,,,24-01-2024,3.0,7999.95
819,964845,511,NSE_FO:BANKNIFTY04AUG2237400PE,07-29-2022 14:30,1,25,322.05,29-07-2022 15:15,0,25,329.45,-185.0,-2.3,452540.0,290.94,613780.0,-0.98,29-07-2022,0,0.0,1,-185.0,-6071.25,,,,29-01-2024,1.0,-1999.95
820,965543,511,NSE_FO:BANKNIFTY04AUG2237600CE,08-01-2022 10:30,1,25,327.75,01-08-2022 12:00,0,25,416.0,-2206.25,-26.93,450333.75,289.54,611573.75,-1.34,01-08-2022,0,0.0,2,-2391.25,-8277.5,,,,30-01-2024,1.0,317.25
821,968124,511,NSE_FO:BANKNIFTY04AUG2237900PE,08-02-2022 09:45,1,25,304.5,02-08-2022 10:15,0,25,432.95,-3211.25,-42.18,447122.5,287.49,608362.5,-1.85,02-08-2022,0,0.0,3,-5602.5,-11488.75,,,,31-01-2024,2.0,4818.75
822,984400,511,NSE_FO:BANKNIFTY04AUG2237800CE,08-03-2022 13:45,1,25,177.7,03-08-2022 14:45,0,25,270.45,-2318.75,-52.19,444803.75,286.02,606043.75,-2.23,03-08-2022,0,0.0,4,-7921.25,-13807.5,,,,01-02-2024,3.0,1674.0
823,984916,511,NSE_FO:BANKNIFTY04AUG2238100CE,08-04-2022 09:45,1,25,132.5,04-08-2022 12:00,0,25,20.1,2810.0,84.83,447613.75,287.8,608853.75,-1.77,04-08-2022,1,2810.0,0,0.0,-10997.5,,,,02-02-2024,1.0,-1999.95
824,984923,511,NSE_FO:BANKNIFTY04AUG2237500PE,08-04-2022 12:00,1,25,149.05,04-08-2022 15:15,0,25,2.9,3653.75,98.05,451267.5,290.13,612507.5,-1.18,04-08-2022,2,6463.75,0,0.0,-7343.75,,,,05-02-2024,1.0,-1999.95
825,985304,511,NSE_FO:BANKNIFTY11AUG2237900CE,08-05-2022 09:45,1,25,374.4,05-08-2022 10:00,0,25,460.0,-2140.0,-22.86,449127.5,288.77,610367.5,-1.53,05-08-2022,0,0.0,1,-2140.0,-9483.75,,,,06-02-2024,2.0,674.25
826,1065450,511,NSE_FO:BANKNIFTY11AUG2237900PE,08-08-2022 09:45,1,25,290.15,08-08-2022 11:15,0,25,221.8,1708.75,23.56,450836.25,289.86,612076.25,-1.25,08-08-2022,1,1708.75,0,0.0,-7775.0,,,,07-02-2024,1.0,1931.25
827,1065458,511,NSE_FO:BANKNIFTY11AUG2238100CE,08-08-2022 11:15,1,25,295.45,08-08-2022 15:15,0,25,375.4,-1998.75,-27.06,448837.5,288.58,610077.5,-1.58,08-08-2022,0,0.0,1,-1998.75,-9773.75,,,,08-02-2024,2.0,5288.25
828,1065885,511,NSE_FO:BANKNIFTY11AUG2238300CE,08-10-2022 09:45,1,25,218.4,10-08-2022 13:45,0,25,188.2,755.0,13.83,449592.5,289.07,610832.5,-1.45,10-08-2022,1,755.0,0,0.0,-9018.75,,,,09-02-2024,2.0,3645.0
829,1065906,511,NSE_FO:BANKNIFTY11AUG2238300PE,08-10-2022 13:45,1,25,228.0,10-08-2022 15:15,0,25,194.5,837.5,14.69,450430.0,289.6,611670.0,-1.32,10-08-2022,2,1592.5,0,0.0,-8181.25,,,,12-02-2024,2.0,5018.25
830,1067248,511,NSE_FO:BANKNIFTY18AUG2238800CE,08-12-2022 09:45,1,25,325.45,12-08-2022 10:00,0,25,332.05,-165.0,-2.03,450265.0,289.49,611505.0,-1.35,12-08-2022,0,0.0,1,-165.0,-8346.25,,,,13-02-2024,3.0,2897.25
831,1067251,511,NSE_FO:BANKNIFTY18AUG2238800PE,08-12-2022 10:00,1,25,315.95,12-08-2022 12:00,0,25,239.75,1905.0,24.12,452170.0,290.71,613410.0,-1.04,12-08-2022,1,1905.0,0,0.0,-6441.25,,,,14-02-2024,2.0,-1999.95
832,1067257,511,NSE_FO:BANKNIFTY18AUG2239000CE,08-12-2022 12:00,1,25,289.5,12-08-2022 15:15,0,25,290.0,-12.5,-0.17,452157.5,290.7,613397.5,-1.04,12-08-2022,0,0.0,1,-12.5,-6453.75,,,,15-02-2024,1.0,-711.75
833,1076026,511,NSE_FO:BANKNIFTY18AUG2239400CE,08-16-2022 10:00,1,25,228.7,16-08-2022 15:15,0,25,138.8,2247.5,39.31,454405.0,292.13,615645.0,-0.68,16-08-2022,1,2247.5,0,0.0,-4206.25,,,,16-02-2024,1.0,-1999.95
834,1079046,511,NSE_FO:BANKNIFTY18AUG2239400CE,08-17-2022 13:30,1,25,152.9,17-08-2022 15:15,0,25,206.15,-1331.25,-34.83,453073.75,291.28,614313.75,-0.89,17-08-2022,0,0.0,1,-1331.25,-5537.5,,,,19-02-2024,2.0,-1999.95
835,1080618,511,NSE_FO:BANKNIFTY18AUG2239400CE,08-18-2022 09:30,1,25,102.5,18-08-2022 09:45,0,25,164.0,-1537.5,-60.0,451536.25,290.3,612776.25,-1.14,18-08-2022,0,0.0,2,-2868.75,-7075.0,,,,20-02-2024,4.0,-540.0
836,1080623,511,NSE_FO:BANKNIFTY18AUG2239500PE,08-18-2022 09:45,1,25,130.2,18-08-2022 10:30,0,25,88.9,1032.5,31.72,452568.75,290.96,613808.75,-0.97,18-08-2022,1,1032.5,0,0.0,-6042.5,,,,21-02-2024,2.0,1967.25
837,1080644,511,NSE_FO:BANKNIFTY18AUG2239500CE,08-18-2022 10:30,1,25,136.1,18-08-2022 15:15,0,25,116.0,502.5,14.77,453071.25,291.28,614311.25,-0.89,18-08-2022,2,1535.0,0,0.0,-5540.0,,,,22-02-2024,1.0,-635.25
838,1083488,511,NSE_FO:BANKNIFTY25AUG2239600CE,08-19-2022 09:30,1,25,321.8,19-08-2022 14:30,0,25,160.45,4033.75,50.14,457105.0,293.85,618345.0,-0.24,19-08-2022,3,5568.75,0,0.0,-1506.25,,,,23-02-2024,2.0,1125.75
839,1083499,511,NSE_FO:BANKNIFTY25AUG2239100PE,08-19-2022 14:30,1,25,344.95,19-08-2022 15:15,0,25,391.3,-1158.75,-13.44,455946.25,293.11,617186.25,-0.43,19-08-2022,0,0.0,1,-1158.75,-2665.0,,,,26-02-2024,1.0,1683.75
840,1086581,511,NSE_FO:BANKNIFTY25AUG2238500PE,08-22-2022 10:00,1,25,304.95,22-08-2022 10:45,0,25,384.95,-2000.0,-26.23,453946.25,291.84,615186.25,-0.75,22-08-2022,0,0.0,2,-3158.75,-4665.0,,,,27-02-2024,1.0,-1999.95
841,1087179,511,NSE_FO:BANKNIFTY25AUG2238400PE,08-23-2022 09:45,1,25,241.55,23-08-2022 10:15,0,25,230.4,278.75,4.62,454225.0,292.02,615465.0,-0.71,23-08-2022,1,278.75,0,0.0,-4386.25,,,,28-02-2024,3.0,-791.25
842,1087185,511,NSE_FO:BANKNIFTY25AUG2238400CE,08-23-2022 10:15,1,25,288.45,23-08-2022 11:30,0,25,212.2,1906.25,26.43,456131.25,293.23,617371.25,-0.4,23-08-2022,2,2185.0,0,0.0,-2480.0,,,,29-02-2024,1.0,-1999.95
843,1087192,511,NSE_FO:BANKNIFTY25AUG2238300PE,08-23-2022 11:30,1,25,228.7,23-08-2022 14:00,0,25,132.4,2407.5,42.11,458538.75,294.76,619778.75,-0.01,23-08-2022,3,4592.5,0,0.0,-72.5,,,,01-03-2024,1.0,-1999.95
844,1087217,511,NSE_FO:BANKNIFTY25AUG2238500CE,08-23-2022 14:00,1,25,283.55,23-08-2022 15:15,0,25,309.4,-646.25,-9.12,457892.5,294.35,619132.5,-0.12,23-08-2022,0,0.0,1,-646.25,-718.75,,,,04-03-2024,3.0,2334.75
845,1087761,511,NSE_FO:BANKNIFTY25AUG2238800CE,08-24-2022 09:30,1,25,204.0,24-08-2022 11:15,0,25,284.0,-2000.0,-39.22,455892.5,293.08,617132.5,-0.44,24-08-2022,0,0.0,2,-2646.25,-2718.75,,,,05-03-2024,2.0,-1999.95
846,1089039,511,NSE_FO:BANKNIFTY01SEP2239200PE,08-26-2022 09:30,1,25,347.4,26-08-2022 11:00,0,25,427.4,-2000.0,-23.03,453892.5,291.8,615132.5,-0.76,26-08-2022,0,0.0,3,-4646.25,-4718.75,,,,06-03-2024,1.0,-1999.95
847,1089476,511,NSE_FO:BANKNIFTY01SEP2238300PE,08-29-2022 09:45,1,25,358.7,29-08-2022 13:00,0,25,325.65,826.25,9.21,454718.75,292.33,615958.75,-0.63,29-08-2022,1,826.25,0,0.0,-3892.5,,,,07-03-2024,2.0,1413.0
848,1089483,511,NSE_FO:BANKNIFTY01SEP2238300CE,08-29-2022 13:00,1,25,316.6,29-08-2022 15:15,0,25,303.7,322.5,4.07,455041.25,292.54,616281.25,-0.58,29-08-2022,2,1148.75,0,0.0,-3570.0,,,,11-03-2024,1.0,-117.0
849,1090150,511,NSE_FO:BANKNIFTY01SEP2238700CE,08-30-2022 10:00,1,25,256.6,30-08-2022 10:45,0,25,336.6,-2000.0,-31.18,453041.25,291.26,614281.25,-0.9,30-08-2022,0,0.0,1,-2000.0,-5570.0,,,,12-03-2024,3.0,4458.0
850,1103827,511,NSE_FO:BANKNIFTY01SEP2239200CE,09-01-2022 09:30,1,25,201.95,01-09-2022 09:45,0,25,281.95,-2000.0,-39.61,451041.25,289.99,612281.25,-1.22,01-09-2022,0,0.0,2,-4000.0,-7570.0,,,,13-03-2024,1.0,-1999.95
851,1107723,511,NSE_FO:BANKNIFTY08SEP2239300CE,09-02-2022 10:15,1,25,444.0,02-09-2022 13:30,0,25,524.0,-2000.0,-18.02,449041.25,288.71,610281.25,-1.54,02-09-2022,0,0.0,3,-6000.0,-9570.0,,,,14-03-2024,1.0,1111.5
852,1108395,511,NSE_FO:BANKNIFTY08SEP2239700CE,09-05-2022 10:00,1,25,377.75,05-09-2022 12:30,0,25,457.75,-2000.0,-21.18,447041.25,287.44,608281.25,-1.87,05-09-2022,0,0.0,4,-8000.0,-11570.0,,,,15-03-2024,2.0,-1999.95
853,1109047,511,NSE_FO:BANKNIFTY08SEP2239800CE,09-06-2022 09:45,1,25,361.65,06-09-2022 10:45,0,25,274.2,2186.25,24.18,449227.5,288.83,610467.5,-1.51,06-09-2022,1,2186.25,0,0.0,-9383.75,,,,18-03-2024,2.0,-1999.95
854,1109050,511,NSE_FO:BANKNIFTY08SEP2239700PE,09-06-2022 10:45,1,25,363.6,06-09-2022 15:15,0,25,314.1,1237.5,13.61,450465.0,289.62,611705.0,-1.31,06-09-2022,2,3423.75,0,0.0,-8146.25,,,,19-03-2024,1.0,-1999.95
855,1109692,511,NSE_FO:BANKNIFTY08SEP2239400PE,09-07-2022 15:00,1,25,209.05,07-09-2022 15:15,0,25,209.05,0.0,0.0,450465.0,289.62,611705.0,-1.31,07-09-2022,0,0.0,0,0.0,-8146.25,,,,20-03-2024,2.0,2814.75
856,1110339,511,NSE_FO:BANKNIFTY08SEP2239900CE,09-08-2022 10:00,1,25,161.1,08-09-2022 12:00,0,25,241.1,-2000.0,-49.66,448465.0,288.35,609705.0,-1.64,08-09-2022,0,0.0,1,-2000.0,-10146.25,,,,21-03-2024,1.0,123.75
857,1110971,511,NSE_FO:BANKNIFTY15SEP2240500CE,09-09-2022 09:45,1,25,434.65,09-09-2022 12:45,0,25,423.1,288.75,2.66,448753.75,288.53,609993.75,-1.59,09-09-2022,1,288.75,0,0.0,-9857.5,,,,22-03-2024,3.0,2209.5
858,1110996,511,NSE_FO:BANKNIFTY15SEP2240500PE,09-09-2022 12:45,1,25,384.0,09-09-2022 13:30,0,25,475.55,-2288.75,-23.84,446465.0,287.07,607705.0,-1.96,09-09-2022,0,0.0,1,-2288.75,-12146.25,,,,26-03-2024,3.0,1568.25
859,1111721,511,NSE_FO:BANKNIFTY15SEP2240500CE,09-12-2022 10:00,1,25,398.65,12-09-2022 14:15,0,25,437.75,-977.5,-9.81,445487.5,286.45,606727.5,-2.12,12-09-2022,0,0.0,2,-3266.25,-13123.75,,,,27-03-2024,1.0,160.5
860,1111724,511,NSE_FO:BANKNIFTY15SEP2240600PE,09-12-2022 14:15,1,25,308.75,12-09-2022 14:30,0,25,349.65,-1022.5,-13.25,444465.0,285.8,605705.0,-2.28,12-09-2022,0,0.0,3,-4288.75,-14146.25,,,,01-04-2024,3.0,489.75
861,1112375,511,NSE_FO:BANKNIFTY15SEP2240900CE,09-13-2022 15:00,1,25,276.85,13-09-2022 15:15,0,25,276.85,0.0,0.0,444465.0,285.8,605705.0,-2.28,13-09-2022,0,0.0,0,0.0,-14146.25,,,,02-04-2024,2.0,-1999.95
862,1113100,511,NSE_FO:BANKNIFTY15SEP2240800PE,09-14-2022 09:45,1,25,301.55,14-09-2022 15:15,0,25,71.5,5751.25,76.29,450216.25,293.13,617207.5,-0.43,14-09-2022,1,5751.25,0,0.0,-2643.75,,,,03-04-2024,1.0,1459.5
863,1112968,511,NSE_FO:BANKNIFTY15SEP2240800PE,09-14-2022 09:45,1,25,301.55,14-09-2022 15:15,0,25,71.5,5751.25,76.29,455967.5,289.46,611456.25,-1.35,14-09-2022,2,11502.5,0,0.0,-8395.0,,,,04-04-2024,1.0,-27.75
864,1113656,511,NSE_FO:BANKNIFTY15SEP2241700CE,09-15-2022 09:45,1,25,173.65,15-09-2022 15:15,0,25,1.15,4312.5,99.34,460280.0,295.87,621520.0,0.0,15-09-2022,3,15815.0,0,0.0,0.0,,,,05-04-2024,2.0,-1209.75
865,1114209,511,NSE_FO:BANKNIFTY22SEP2240900PE,09-16-2022 10:15,1,25,476.75,16-09-2022 13:30,0,25,556.75,-2000.0,-16.78,458280.0,294.6,619520.0,-0.32,16-09-2022,0,0.0,1,-2000.0,-2000.0,,,,08-04-2024,1.0,-347.25
866,1114822,511,NSE_FO:BANKNIFTY22SEP2240900PE,09-19-2022 09:45,1,25,439.35,19-09-2022 10:30,0,25,348.6,2268.75,20.66,460548.75,296.04,621788.75,0.0,19-09-2022,1,2268.75,0,0.0,0.0,,,,09-04-2024,2.0,1645.5
867,1114829,511,NSE_FO:BANKNIFTY22SEP2241100CE,09-19-2022 10:30,1,25,434.65,19-09-2022 13:45,0,25,350.0,2116.25,19.48,462665.0,297.39,623905.0,0.0,19-09-2022,2,4385.0,0,0.0,0.0,,,,10-04-2024,2.0,547.5
868,1114839,511,NSE_FO:BANKNIFTY22SEP2241000PE,09-19-2022 13:45,1,25,430.9,19-09-2022 15:15,0,25,514.0,-2077.5,-19.29,460587.5,296.07,621827.5,-0.33,19-09-2022,0,0.0,1,-2077.5,-2077.5,,,,11-04-2024,1.0,0.0
869,1115465,511,NSE_FO:BANKNIFTY22SEP2241600CE,09-20-2022 13:00,1,25,362.8,20-09-2022 15:15,0,25,305.15,1441.25,15.89,462028.75,296.99,623268.75,-0.1,20-09-2022,1,1441.25,0,0.0,-636.25,,,,12-04-2024,2.0,1143.0
