,INST,EN_TIME,EN_ID,EN_TT,EN_Q,EN_PRICE,EN_CODE,EN_VAR,EX_TIME,EX_ID,EX_TT,EX_Q,EX_PRICE,EX_CODE,EX_VAR,P&L,ROI,P&L %,ROI %,Equity Curve,Drawdown %
3526,NSE_FO:BANKNIFTY29DEC2242600PE [LOCAL],29-12-2022 09:17,3514196c97134d96b32534b73f018fb1,SELL,15,141.6,INTRADAY,MARKET,29-12-2022 09:45,00136cc8aba640a4913dda832afabafe,BUY,15,180.5,INTRADAY,MARKET,-583.5,307268.25,-27.47,-0.03,807268.25,-0.87
3527,NSE_FO:BANKNIFTY29DEC2242600CE [LOCAL],29-12-2022 09:17,55e15f65e7e24112955cea4c0c829ade,SELL,15,151.5,INTRADAY,MARKET,29-12-2022 13:41,89feb842f1b74ab391ee517dd0c681d3,BUY,15,201.5,INTRADAY,MARKET,-750.0,306518.25,-33.0,-1.53,806518.25,-0.96
3528,NSE_FO:BANKNIFTY29DEC2242800CE [LOCAL],29-12-2022 13:41,d54e2e17fc5c4631b038f57571f38ba2,SELL,15,70.65,INTRADAY,MARKET,29-12-2022 13:48,6fccfca7d0d84022828e27c3a2840fc2,BUY,15,120.5,INTRADAY,MARKET,-747.75,305770.5,-70.56,-3.03,805770.5,-1.05
3529,NSE_FO:BANKNIFTY29DEC2242400PE [LOCAL],29-12-2022 09:45,2e681f163e85459c961fa74a70d8a2af,SELL,15,88.1,INTRADAY,MARKET,29-12-2022 14:06,a0a7fcc9cd104b25a4f33c37f1d08c92,BUY,15,4.15,INTRADAY,MARKET,1259.25,307029.75,95.29,-0.51,807029.75,-0.9
3530,NSE_FO:BANKNIFTY29DEC2242900PE [LOCAL],29-12-2022 14:06,b0d24f0e932a418e85e8b51a42b6fdbc,SELL,15,70.65,INTRADAY,MARKET,29-12-2022 14:25,8976ce6bbe714d9a848f15a1957ab291,BUY,15,96.3,INTRADAY,MARKET,-384.75,306645.0,-36.31,-1.28,806645.0,-0.95
3531,NSE_FO:BANKNIFTY29DEC2242900CE [LOCAL],29-12-2022 13:48,f95cf2e553e9403cbd2cb7a8fe8ef31c,SELL,15,66.75,INTRADAY,MARKET,29-12-2022 14:43,ffd6cf8c6f6d4a5dab78b5e1c2389289,BUY,15,81.1,INTRADAY,MARKET,-215.25,306429.75,-21.5,-1.71,806429.75,-0.97
3532,NSE_FO:BANKNIFTY29DEC2242800PE [LOCAL],29-12-2022 13:04,2bc5986beb91484d862355b4a8ed581d,SELL,15,148.1,INTRADAY,MARKET,29-12-2022 14:48,a436d82ca36d4ad7856e88c72cff4afa,BUY,15,6.6,INTRADAY,MARKET,2122.5,308552.25,95.54,2.53,808552.25,-0.71
3533,NSE_FO:BANKNIFTY29DEC2243000CE [LOCAL],29-12-2022 14:43,a2ec8866df104aab840839facf06899e,SELL,15,34.75,INTRADAY,MARKET,29-12-2022 14:54,35aa62ae5a224de286e44ad070ed8d87,BUY,15,67.75,INTRADAY,MARKET,-495.0,308057.25,-94.96,1.54,808057.25,-0.77
3534,NSE_FO:BANKNIFTY29DEC2242900PE [LOCAL],29-12-2022 14:36,961c2d04e60548a5b1ce4537d6bd92fd,SELL,15,62.2,INTRADAY,MARKET,29-12-2022 14:57,cee48ddb81814108ab45104b7e46a672,BUY,15,5.3,INTRADAY,MARKET,853.5,308910.75,91.48,3.25,808910.75,-0.67
3535,NSE_FO:BANKNIFTY29DEC2243100PE [LOCAL],29-12-2022 14:57,48ef18e3b6d84a1da8cbc9204c7bdaa6,SELL,15,49.0,INTRADAY,MARKET,29-12-2022 14:58,c38c758d523f4c819a69860451176dff,BUY,15,72.5,INTRADAY,MARKET,-352.5,308558.25,-47.96,2.55,808558.25,-0.71
3536,NSE_FO:BANKNIFTY29DEC2243100CE [LOCAL],29-12-2022 14:54,04c9d56f6343468ba013d5be5fad7307,SELL,15,19.6,INTRADAY,MARKET,29-12-2022 15:03,a4dbfb75c9fb40c7a25a1087a8441e33,BUY,15,48.25,INTRADAY,MARKET,-429.75,308128.5,-146.17,1.69,808128.5,-0.76
3537,NSE_FO:BANKNIFTY29DEC2243000PE [LOCAL],29-12-2022 14:48,55a0481acd084333afce8cfdbc8a69c5,SELL,15,52.65,INTRADAY,MARKET,29-12-2022 15:09,60937bb5e6324f58b62a511c979f9dc9,BUY,15,1.3,INTRADAY,MARKET,770.25,308898.75,97.53,3.23,808898.75,-0.67
3538,NSE_FO:BANKNIFTY29DEC2243200PE [LOCAL],29-12-2022 15:09,111fa1ddb3364a6da5df2b189d7243ca,SELL,15,29.45,INTRADAY,MARKET,29-12-2022 15:10,a6ee656c98b841f0af71a16df3ce5050,BUY,15,20.3,INTRADAY,MARKET,137.25,309036.0,31.07,3.5,809036.0,-0.65
3539,NSE_FO:BANKNIFTY29DEC2243200CE [LOCAL],29-12-2022 15:03,3fdd43a5f95649b3a084cc9e02218075,SELL,15,7.05,INTRADAY,MARKET,29-12-2022 15:10,b7ed86f728de4ebf82c1afbca7011efb,BUY,15,16.05,INTRADAY,MARKET,-135.0,308901.0,-127.66,3.23,808901.0,-0.67
3540,NSE_FO:BANKNIFTY29DEC2243100PE [LOCAL],29-12-2022 15:01,ea2d34b57630461e926562beda01b9ff,SELL,15,40.3,INTRADAY,MARKET,29-12-2022 15:10,7d4c4c6ec9f7467d83a4afa89880eb68,BUY,15,2.0,INTRADAY,MARKET,574.5,309475.5,95.04,4.38,809475.5,-0.6
3541,NSE_FO:BANKNIFTY05JAN2343300PE [LOCAL],30-12-2022 09:17,f31e7eca40f24cbcbb614830546496b5,SELL,15,351.85,INTRADAY,MARKET,30-12-2022 13:52,98d28af0745c4a109e96c0e6a8fef994,BUY,15,483.15,INTRADAY,MARKET,-1969.5,307506.0,-37.32,0.44,807506.0,-0.84
3542,NSE_FO:BANKNIFTY05JAN2342800PE [LOCAL],30-12-2022 13:52,df0159520b0f454fb5217fe703257f7d,SELL,15,233.65,INTRADAY,MARKET,30-12-2022 15:03,33cacd238347466ba70da587764442ea,BUY,15,331.7,INTRADAY,MARKET,-1470.75,306035.25,-41.96,-2.5,806035.25,-1.02
3543,NSE_FO:BANKNIFTY05JAN2343300CE [LOCAL],30-12-2022 09:17,6d7b53f0e2cd4f919a9945f6c7d59d72,SELL,15,385.9,INTRADAY,MARKET,30-12-2022 15:03,4cb23a86dad142d9a0b07a701baa30c4,BUY,15,192.0,INTRADAY,MARKET,2908.5,308943.75,50.25,3.32,808943.75,-0.66
3544,NSE_FO:BANKNIFTY05JAN2342900PE [LOCAL],30-12-2022 15:03,fc12f4da748b48b7a1d4bee6f59c4fc0,SELL,15,377.85,INTRADAY,MARKET,30-12-2022 15:10,301b9df5769347029e438697c7525172,BUY,15,289.3,INTRADAY,MARKET,1328.25,310272.0,23.44,5.97,810272.0,-0.5
3545,NSE_FO:BANKNIFTY05JAN2342900CE [LOCAL],30-12-2022 15:03,bda23cbcf3d142c0a8c25e014e96c74b,SELL,15,360.5,INTRADAY,MARKET,30-12-2022 15:10,9f97256bc4d24e2e94adc4dceaa26c1d,BUY,15,401.0,INTRADAY,MARKET,-607.5,309664.5,-11.23,4.76,809664.5,-0.58
3546,NSE_FO:BANKNIFTY05JAN2343100CE [LOCAL],02-01-2023 09:17,2f8a248193f14a318e689fc9179832d3,SELL,15,329.65,INTRADAY,MARKET,02-01-2023 09:48,a4216a7638ef48c88f829cc4e30700d8,BUY,15,428.35,INTRADAY,MARKET,-1480.5,308184.0,-29.94,1.8,808184.0,-0.76
3547,NSE_FO:BANKNIFTY05JAN2343100PE [LOCAL],02-01-2023 09:17,19297950e79443699bd3171d231b76e5,SELL,15,302.65,INTRADAY,MARKET,02-01-2023 15:10,24ed3ba1d0964208a2be925bb7c5fbd2,BUY,15,207.6,INTRADAY,MARKET,1425.75,309609.75,31.41,4.65,809609.75,-0.58
3548,NSE_FO:BANKNIFTY05JAN2343500CE [LOCAL],02-01-2023 09:48,cb3c013ec02c48b8a0afc92009956582,SELL,15,221.2,INTRADAY,MARKET,02-01-2023 15:10,2d63424427794a9f8ebbce933becaa66,BUY,15,168.9,INTRADAY,MARKET,784.5,310394.25,23.64,6.22,810394.25,-0.49
3549,NSE_FO:BANKNIFTY05JAN2343300CE [LOCAL],03-01-2023 09:17,db52fbbf94c340e686eb35e6356c8bf4,SELL,15,269.05,INTRADAY,MARKET,03-01-2023 14:21,ce2c4b9d1828443baaf8ed7e72dc27cf,BUY,15,340.8,INTRADAY,MARKET,-1076.25,309318.0,-26.67,4.06,809318.0,-0.62
3550,NSE_FO:BANKNIFTY05JAN2343300PE [LOCAL],03-01-2023 09:17,20aa7f2067b043af8a8c14016b3c7b5a,SELL,15,257.0,INTRADAY,MARKET,03-01-2023 15:10,a005841117b94cf19c016aa414579ec0,BUY,15,155.3,INTRADAY,MARKET,1525.5,310843.5,39.57,7.12,810843.5,-0.43
3551,NSE_FO:BANKNIFTY05JAN2343700CE [LOCAL],03-01-2023 14:21,68cc89d9036e4536a3e272593729daa7,SELL,15,132.55,INTRADAY,MARKET,03-01-2023 15:10,02eea1b9a8d14dc48e47c4ae8f551f5c,BUY,15,113.5,INTRADAY,MARKET,285.75,311129.25,14.37,7.69,811129.25,-0.4
3552,NSE_FO:BANKNIFTY05JAN2343500PE [LOCAL],04-01-2023 09:17,c7b3cd0d0d8e42ef8d6573a28fa9e74b,SELL,15,207.95,INTRADAY,MARKET,04-01-2023 09:47,6355903bb2fe460982b393f464d85822,BUY,15,280.65,INTRADAY,MARKET,-1090.5,310038.75,-34.96,5.51,810038.75,-0.53
3553,NSE_FO:BANKNIFTY05JAN2343200PE [LOCAL],04-01-2023 09:47,2061ff4fec92436aa0d82ad5a8994057,SELL,15,141.85,INTRADAY,MARKET,04-01-2023 11:55,5e8eef49dc0b4c7e8bb0c3b06df72c91,BUY,15,271.4,INTRADAY,MARKET,-1943.25,308095.5,-91.33,1.62,808095.5,-0.77
3554,NSE_FO:BANKNIFTY05JAN2342900PE [LOCAL],04-01-2023 11:55,27afefd458be4c73afc2789a9d0f7451,SELL,15,136.2,INTRADAY,MARKET,04-01-2023 12:10,05f9dc0d1e19449dbd5543ca2342b3e3,BUY,15,226.75,INTRADAY,MARKET,-1358.25,306737.25,-66.48,-1.1,806737.25,-0.93
3555,NSE_FO:BANKNIFTY05JAN2343300CE [LOCAL],04-01-2023 10:01,f79ff307cae44a249c5b22572bc8ad0a,SELL,15,177.6,INTRADAY,MARKET,04-01-2023 12:10,cb42d17816a447dc9bdaff35f74400e0,BUY,15,119.0,INTRADAY,MARKET,879.0,307616.25,33.0,0.66,807616.25,-0.83
3556,NSE_FO:BANKNIFTY05JAN2343500CE [LOCAL],04-01-2023 09:17,b12d969b026e493288ec3852d2a269a0,SELL,15,200.1,INTRADAY,MARKET,04-01-2023 12:10,50fbb9af5c7349dea4b5c6c1b3a8541a,BUY,15,70.1,INTRADAY,MARKET,1950.0,309566.25,64.97,4.56,809566.25,-0.59
3557,NSE_FO:BANKNIFTY05JAN2343000CE [LOCAL],04-01-2023 12:10,2db0a2d5ce6e45388bf8205c97ef3283,SELL,15,237.0,INTRADAY,MARKET,04-01-2023 13:45,a2adaeeee8494be5ab74389f9fd0ef2c,BUY,15,288.6,INTRADAY,MARKET,-774.0,308792.25,-21.77,3.01,808792.25,-0.68
3558,NSE_FO:BANKNIFTY05JAN2343000PE [LOCAL],04-01-2023 12:10,d969cb8dda7b4fe7a98a710627b53267,SELL,15,272.35,INTRADAY,MARKET,04-01-2023 15:10,50ad192944e04b33a83689a7f99378d2,BUY,15,159.2,INTRADAY,MARKET,1697.25,310489.5,41.55,6.41,810489.5,-0.47
3559,NSE_FO:BANKNIFTY05JAN2343300CE [LOCAL],04-01-2023 13:45,329dbb118ff84b13baf89da5b30d7e40,SELL,15,141.85,INTRADAY,MARKET,04-01-2023 15:10,25d694fdb18742fab3ce647f8c9f8557,BUY,15,88.45,INTRADAY,MARKET,801.0,311290.5,37.65,8.01,811290.5,-0.38
3560,NSE_FO:BANKNIFTY05JAN2343000CE [LOCAL],05-01-2023 09:17,c79dd88472d24e67a26e02449d8eae40,SELL,15,179.1,INTRADAY,MARKET,05-01-2023 09:34,18f6db12ba794715bbda154b3afb4de2,BUY,15,211.0,INTRADAY,MARKET,-478.5,310812.0,-17.81,7.05,810812.0,-0.43
3561,NSE_FO:BANKNIFTY05JAN2343000PE [LOCAL],05-01-2023 09:17,c184bece3e904a54b7f5bdcfad95294e,SELL,15,137.85,INTRADAY,MARKET,05-01-2023 09:45,f3fc2cb4e0024d9cb2999face2ebb860,BUY,15,278.75,INTRADAY,MARKET,-2113.5,308698.5,-102.21,2.83,808698.5,-0.69
3562,NSE_FO:BANKNIFTY05JAN2342700PE [LOCAL],05-01-2023 09:45,5f3b7ad9baa74ddd8058aa9caa7519a5,SELL,15,119.35,INTRADAY,MARKET,05-01-2023 09:45,94bbe28e5ecd43dd923e285a9c998519,BUY,15,119.35,INTRADAY,MARKET,0.0,308698.5,0.0,2.83,808698.5,-0.69
3563,NSE_FO:BANKNIFTY05JAN2342900CE [LOCAL],05-01-2023 09:40,59b67b6b6b7d4f80bf0e01c3b64a9375,SELL,15,184.1,INTRADAY,MARKET,05-01-2023 09:45,cb28be564eae4c2d9792788f7c8178b5,BUY,15,135.2,INTRADAY,MARKET,733.5,309432.0,26.56,4.29,809432.0,-0.6
3564,NSE_FO:BANKNIFTY05JAN2343300CE [LOCAL],05-01-2023 09:34,be6b754f80dc4d058ca413e2b87312c8,SELL,15,74.75,INTRADAY,MARKET,05-01-2023 09:45,ab58ec3587c44268aaf1ec93c5e1076d,BUY,15,37.95,INTRADAY,MARKET,552.0,309984.0,49.23,5.4,809984.0,-0.54
3565,NSE_FO:BANKNIFTY05JAN2342800PE [LOCAL],05-01-2023 09:45,b5020283445a4fd68946e8f25e154452,SELL,15,160.65,INTRADAY,MARKET,05-01-2023 11:24,2371f38ff4a94c23923fcf9ac2de3b35,BUY,15,176.8,INTRADAY,MARKET,-242.25,309741.75,-10.05,4.91,809741.75,-0.57
3566,NSE_FO:BANKNIFTY05JAN2342600PE [LOCAL],05-01-2023 11:24,d6cab1766e32401291a346c33f3861b7,SELL,15,82.8,INTRADAY,MARKET,05-01-2023 12:42,a253530b69014dc7a5c57dc3bbe77c36,BUY,15,120.0,INTRADAY,MARKET,-558.0,309183.75,-44.93,3.8,809183.75,-0.63
3567,NSE_FO:BANKNIFTY05JAN2342800CE [LOCAL],05-01-2023 09:45,efadc7e04db846a09818327b901efb65,SELL,15,182.55,INTRADAY,MARKET,05-01-2023 13:20,69cf7a736bb7442b86bbfffe36aab0c2,BUY,15,28.3,INTRADAY,MARKET,2313.75,311497.5,84.5,8.42,811497.5,-0.35
3568,NSE_FO:BANKNIFTY05JAN2342400PE [LOCAL],05-01-2023 12:42,004a09b4aa2d4fa59336c81e9f721a41,SELL,15,47.7,INTRADAY,MARKET,05-01-2023 13:25,03ee584d79ad43388ba6e53a671c12c4,BUY,15,154.6,INTRADAY,MARKET,-1603.5,309894.0,-224.11,5.22,809894.0,-0.55
3569,NSE_FO:BANKNIFTY05JAN2342600PE [LOCAL],05-01-2023 14:30,c546497e7cbf43ebabb710c6ec2389c3,SELL,15,88.4,INTRADAY,MARKET,05-01-2023 14:36,4092c544f39d4c9c803d04a21d50c7e8,BUY,15,145.7,INTRADAY,MARKET,-859.5,309034.5,-64.82,3.5,809034.5,-0.65
3570,NSE_FO:BANKNIFTY05JAN2342700PE [LOCAL],05-01-2023 15:03,f752535b67d54b49988a09869575e023,SELL,15,99.9,INTRADAY,MARKET,05-01-2023 15:10,9c37f60784604741bafc37ab48ed3383,BUY,15,86.4,INTRADAY,MARKET,202.5,309237.0,13.51,3.9,809237.0,-0.63
3571,NSE_FO:BANKNIFTY05JAN2342500CE [LOCAL],05-01-2023 13:20,0b2f0f241128439d9667054ee4925aa8,SELL,15,96.05,INTRADAY,MARKET,05-01-2023 15:10,4f47812de97f4c168aa4ae5aab170961,BUY,15,119.35,INTRADAY,MARKET,-349.5,308887.5,-24.26,3.2,808887.5,-0.67
3572,NSE_FO:BANKNIFTY05JAN2342200PE [LOCAL],05-01-2023 13:25,4b4c49a0ebd5429699ab0eb58bf35495,SELL,15,71.65,INTRADAY,MARKET,05-01-2023 15:10,10b1502dd1dd4b17a4e96e8936ecd665,BUY,15,0.5,INTRADAY,MARKET,1067.25,309954.75,99.3,5.34,809954.75,-0.54
3573,NSE_FO:BANKNIFTY05JAN2342700CE [LOCAL],05-01-2023 11:53,26fedc1549e34e1db496ced72f2fe039,SELL,15,87.8,INTRADAY,MARKET,05-01-2023 15:10,faaa2c9b76db448a89e8fbfb962ae301,BUY,15,2.15,INTRADAY,MARKET,1284.75,311239.5,97.55,7.91,811239.5,-0.38
3574,NSE_FO:BANKNIFTY12JAN2342700PE [LOCAL],06-01-2023 09:17,18eb600c15834175990a94fc98d22b37,SELL,15,364.1,INTRADAY,MARKET,06-01-2023 09:56,26e904caa70c4f3592411c880d3bfbc2,BUY,15,477.9,INTRADAY,MARKET,-1707.0,309532.5,-31.26,4.49,809532.5,-0.59
3575,NSE_FO:BANKNIFTY12JAN2342200PE [LOCAL],06-01-2023 09:56,d131c9fbdc1743b4b56b0b3466cc6536,SELL,15,240.85,INTRADAY,MARKET,06-01-2023 13:25,0ccb867f41e14df494c8e2e22605ab00,BUY,15,489.0,INTRADAY,MARKET,-3722.25,305810.25,-103.03,-2.95,805810.25,-1.05
3576,NSE_FO:BANKNIFTY12JAN2342300CE [LOCAL],06-01-2023 12:49,c5eaa69366db4253af22d018a3e18b5a,SELL,15,318.4,INTRADAY,MARKET,06-01-2023 13:25,c4cf420ff20c4ab98965d3423a474620,BUY,15,244.85,INTRADAY,MARKET,1103.25,306913.5,23.1,-0.74,806913.5,-0.91
3577,NSE_FO:BANKNIFTY12JAN2342700CE [LOCAL],06-01-2023 09:17,c9c932bdb6c94dd88c7b243b506430d9,SELL,15,329.0,INTRADAY,MARKET,06-01-2023 13:25,7955c4d581e54778ab5234b05d439572,BUY,15,126.8,INTRADAY,MARKET,3033.0,309946.5,61.46,5.32,809946.5,-0.54
3578,NSE_FO:BANKNIFTY12JAN2342000CE [LOCAL],06-01-2023 13:25,c1487ec1ed3a48b29e7cbfcc95e8b575,SELL,15,378.95,INTRADAY,MARKET,06-01-2023 15:10,9bc4604fb04f4d6eb391e2d86b5c3fc0,BUY,15,460.0,INTRADAY,MARKET,-1215.75,308730.75,-21.39,2.89,808730.75,-0.69
3579,NSE_FO:BANKNIFTY12JAN2342000PE [LOCAL],06-01-2023 13:25,dcb4fb1930d74f20a3398eceee8dd175,SELL,15,382.9,INTRADAY,MARKET,06-01-2023 15:10,661f5a84763947878701080bf47e899e,BUY,15,220.3,INTRADAY,MARKET,2439.0,311169.75,42.47,7.77,811169.75,-0.39
3580,NSE_FO:BANKNIFTY12JAN2342500CE [LOCAL],06-01-2023 15:10,528b706cc66e445082ce04d72bef8e1b,SELL,15,213.05,INTRADAY,MARKET,06-01-2023 15:10,e5bc420e86c2419eb1a3fecdc53b8437,BUY,15,213.05,INTRADAY,MARKET,0.0,311169.75,0.0,7.77,811169.75,-0.39
3581,NSE_FO:BANKNIFTY12JAN2342400CE [LOCAL],09-01-2023 09:17,f50de07bd23445fa9be00a98a4bf35ea,SELL,15,291.85,INTRADAY,MARKET,09-01-2023 10:21,9c23dc66b98046798a9b58406e9a343f,BUY,15,400.65,INTRADAY,MARKET,-1632.0,309537.75,-37.28,4.5,809537.75,-0.59
3582,NSE_FO:BANKNIFTY12JAN2342400PE [LOCAL],09-01-2023 09:17,63bc572f791c449c8eb21a6a97224592,SELL,15,329.2,INTRADAY,MARKET,09-01-2023 15:10,e594014291d44f4283e729df7f56a28f,BUY,15,153.45,INTRADAY,MARKET,2636.25,312174.0,53.39,9.78,812174.0,-0.27
3583,NSE_FO:BANKNIFTY12JAN2342800CE [LOCAL],09-01-2023 10:21,71e985a17a7f40b0b7a1cc78f41711ee,SELL,15,202.95,INTRADAY,MARKET,09-01-2023 15:10,ba29275da8f84ea1b082657c384e86a0,BUY,15,175.9,INTRADAY,MARKET,405.75,312579.75,13.33,10.59,812579.75,-0.22
3584,NSE_FO:BANKNIFTY12JAN2342500PE [LOCAL],10-01-2023 09:17,0ba15f63eab044ed8b9c62170ef59712,SELL,15,259.05,INTRADAY,MARKET,10-01-2023 09:33,76e68664fd6d4c37ad73a8828f77b962,BUY,15,371.4,INTRADAY,MARKET,-1685.25,310894.5,-43.37,7.22,810894.5,-0.42
3585,NSE_FO:BANKNIFTY12JAN2342100PE [LOCAL],10-01-2023 09:33,0cc0ded4051348e783dd4057c204f640,SELL,15,181.5,INTRADAY,MARKET,10-01-2023 12:49,4df3b5b8cb3449e8ba93dcf252a7c649,BUY,15,350.7,INTRADAY,MARKET,-2538.0,308356.5,-93.22,2.14,808356.5,-0.74
3586,NSE_FO:BANKNIFTY12JAN2341700PE [LOCAL],10-01-2023 12:49,781dfbebdaa840b7bbb00ccc390d7290,SELL,15,163.25,INTRADAY,MARKET,10-01-2023 15:10,6afef026dcdb424e8782f042a032ced5,BUY,15,85.95,INTRADAY,MARKET,1159.5,309516.0,47.35,4.46,809516.0,-0.59
3587,NSE_FO:BANKNIFTY12JAN2342200CE [LOCAL],10-01-2023 10:44,a7f5e229d8c24ffc89520ba60cbd17c6,SELL,15,225.7,INTRADAY,MARKET,10-01-2023 15:10,0662ac2579644072b43dfbd3595c5dfb,BUY,15,195.0,INTRADAY,MARKET,460.5,309976.5,13.6,5.38,809976.5,-0.54
3588,NSE_FO:BANKNIFTY12JAN2342500CE [LOCAL],10-01-2023 09:17,15bcc535d954444aa08ec9ee03ad4da2,SELL,15,247.7,INTRADAY,MARKET,10-01-2023 15:10,ad11a61e1d504e23a15cb232d5225ef2,BUY,15,99.8,INTRADAY,MARKET,2218.5,312195.0,59.71,9.82,812195.0,-0.26
3589,NSE_FO:BANKNIFTY12JAN2342000PE [LOCAL],11-01-2023 09:17,3c6fbb836d5d4332ab38045ad20cc746,SELL,15,247.8,INTRADAY,MARKET,11-01-2023 09:24,f5aa27cdf95840dd95d03c8220f7a549,BUY,15,378.65,INTRADAY,MARKET,-1962.75,310232.25,-52.8,5.89,810232.25,-0.51
3590,NSE_FO:BANKNIFTY12JAN2342200PE [LOCAL],11-01-2023 09:38,54145d7a050f47f3ad719025d47eb304,SELL,15,289.8,INTRADAY,MARKET,11-01-2023 09:40,2c2f9e9dfda447ac98a38a52a2144548,BUY,15,230.45,INTRADAY,MARKET,890.25,311122.5,20.48,7.67,811122.5,-0.4
3591,NSE_FO:BANKNIFTY12JAN2342000CE [LOCAL],11-01-2023 09:17,ebde6c88c4bd4a9d8fa6ccc0df979862,SELL,15,236.4,INTRADAY,MARKET,11-01-2023 09:40,431a6a9c546d458895000b3316197151,BUY,15,378.2,INTRADAY,MARKET,-2127.0,308995.5,-59.98,3.42,808995.5,-0.66
3592,NSE_FO:BANKNIFTY12JAN2341600PE [LOCAL],11-01-2023 09:24,24f2fd7e8e86492e822de454aa9f167e,SELL,15,175.1,INTRADAY,MARKET,11-01-2023 09:40,b17295977c2c4bc48f56e4de10d42fbb,BUY,15,64.85,INTRADAY,MARKET,1653.75,310649.25,62.96,6.73,810649.25,-0.45
3593,NSE_FO:BANKNIFTY12JAN2342200PE [LOCAL],11-01-2023 09:40,ff9893624c4c4560a02080d762ee21da,SELL,15,230.45,INTRADAY,MARKET,11-01-2023 09:44,b2684d53c84945aab001231186f63561,BUY,15,379.15,INTRADAY,MARKET,-2230.5,308418.75,-64.53,2.27,808418.75,-0.73
3594,NSE_FO:BANKNIFTY12JAN2342400PE [LOCAL],11-01-2023 10:14,d384641ce1184ca6a7128b2bbe7e0f7c,SELL,15,285.2,INTRADAY,MARKET,11-01-2023 10:52,c5d8da416ece42bf89ebc489b16e3d2f,BUY,15,367.25,INTRADAY,MARKET,-1230.75,307188.0,-28.77,-0.19,807188.0,-0.88
3595,NSE_FO:BANKNIFTY12JAN2342200CE [LOCAL],11-01-2023 09:40,9376e9556ddb4073bcfb588fd8d986c5,SELL,15,257.05,INTRADAY,MARKET,11-01-2023 10:52,f9a6c1582ed845e881ba6778ba4969c3,BUY,15,191.85,INTRADAY,MARKET,978.0,308166.0,25.36,1.76,808166.0,-0.76
3596,NSE_FO:BANKNIFTY12JAN2341700PE [LOCAL],11-01-2023 09:44,9b9e6363a4a74126b9c65ba18514f778,SELL,15,140.05,INTRADAY,MARKET,11-01-2023 10:52,222814ab96bb40bfaf14a62c9c9b6588,BUY,15,80.45,INTRADAY,MARKET,894.0,309060.0,42.56,3.55,809060.0,-0.65
3597,NSE_FO:BANKNIFTY12JAN2342100CE [LOCAL],11-01-2023 10:52,148e2e692b6544db9a2f3d0852f5dcad,SELL,15,245.2,INTRADAY,MARKET,11-01-2023 11:54,12cd7d14b5054563a9ac37c6d126a4fb,BUY,15,289.3,INTRADAY,MARKET,-661.5,308398.5,-17.99,2.23,808398.5,-0.73
3598,NSE_FO:BANKNIFTY12JAN2342100CE [LOCAL],11-01-2023 14:06,956775383abf4156a065330e52aa6b64,SELL,15,199.8,INTRADAY,MARKET,11-01-2023 14:35,285ad78a73384959af7789ffd2c84caf,BUY,15,274.55,INTRADAY,MARKET,-1121.25,307277.25,-37.41,-0.02,807277.25,-0.87
3599,NSE_FO:BANKNIFTY12JAN2342100PE [LOCAL],11-01-2023 10:52,67e686b97ce64ea594c3ca41c97f0114,SELL,15,196.1,INTRADAY,MARKET,11-01-2023 15:10,24ccbb18b38e44deab840d27fe1181ae,BUY,15,100.4,INTRADAY,MARKET,1435.5,308712.75,48.8,2.85,808712.75,-0.69
3600,NSE_FO:BANKNIFTY12JAN2342400CE [LOCAL],11-01-2023 11:54,fc500425f08c4367a8d7685f64b46edf,SELL,15,134.0,INTRADAY,MARKET,11-01-2023 15:10,b6aa7ea5a7f248e798c947a56746b727,BUY,15,111.3,INTRADAY,MARKET,340.5,309053.25,16.94,3.54,809053.25,-0.65
3601,NSE_FO:BANKNIFTY12JAN2342200CE [LOCAL],12-01-2023 09:17,ee14bcb5d16248c8bac3a044f6748214,SELL,15,164.75,INTRADAY,MARKET,12-01-2023 09:34,22db9c63a72e4e079fc9a5bc519849cf,BUY,15,222.15,INTRADAY,MARKET,-861.0,308192.25,-34.84,1.81,808192.25,-0.76
3602,NSE_FO:BANKNIFTY12JAN2342200PE [LOCAL],12-01-2023 09:17,370daaeaf51d41bf927325cecaa9f28d,SELL,15,202.2,INTRADAY,MARKET,12-01-2023 10:28,7b772184069d48b2951cfe03093f484e,BUY,15,301.2,INTRADAY,MARKET,-1485.0,306707.25,-48.96,-1.16,806707.25,-0.94
3603,NSE_FO:BANKNIFTY12JAN2342400CE [LOCAL],12-01-2023 09:34,92416e661aab4c5293d12c932573931a,SELL,15,117.5,INTRADAY,MARKET,12-01-2023 13:27,2004ca96750b4c479e38ead565d64c8b,BUY,15,6.7,INTRADAY,MARKET,1662.0,308369.25,94.3,2.17,808369.25,-0.73
3604,NSE_FO:BANKNIFTY12JAN2341900PE [LOCAL],12-01-2023 10:28,ad47a79f0b954ab5a3e2f0226cb3bb27,SELL,15,122.6,INTRADAY,MARKET,12-01-2023 13:43,19e3f51febea4806b2346533dca91383,BUY,15,173.2,INTRADAY,MARKET,-759.0,307610.25,-41.27,0.65,807610.25,-0.83
3605,NSE_FO:BANKNIFTY12JAN2341800CE [LOCAL],12-01-2023 13:27,da9e9fa04f6d4fd3acc29341090e6c57,SELL,15,127.9,INTRADAY,MARKET,12-01-2023 14:11,0f394a8ea6f3431c9b7f53306b9bffef,BUY,15,189.2,INTRADAY,MARKET,-919.5,306690.75,-47.93,-1.19,806690.75,-0.94
