,instrument_str,entry_timestamp,EN_ID,entry_transaction_type,entry_quantity,entry_price,EN_CODE,EN_VAR,exit_timestamp,EX_ID,exit_transaction_type,exit_quantity,exit_price,EX_CODE,EX_VAR,pnl_absolute,pnl_cumulative_absolute,pnl_percentage,pnl_cumulative_percentage,equity_curve,drawdown_percentage,Drawdown ?,Date
595,NSE_FO:BANKNIFTY19NOV2028700PE [LOCAL],19-11-2020 14:24,4f108690c48c488fb561b0536f6ddbb7,SELL,30,7.1,INTRADAY,MARKET,19-11-2020 14:24,3f6545c1535647a9a56446b1890bbab3,BUY,30,15.3,INTRADAY,MARKET,-246.0,54655.5,-115.49,31.96,225655.5,-0.51,-1165.5,19-11-2020
596,NSE_FO:BANKNIFTY19NOV2029200CE [LOCAL],19-11-2020 14:29,fde2e89f6e6b47ce8cbdf1ff266e2195,SELL,30,3.85,INTRADAY,MARKET,19-11-2020 14:29,3a581ccd17444b5088f5e30e94f05321,BUY,30,3.7,INTRADAY,MARKET,4.5,54660.0,3.9,31.96,225660.0,-0.51,-1161.0,19-11-2020
597,NSE_FO:BANKNIFTY19NOV2028600PE [LOCAL],19-11-2020 14:29,b2855520266e49bc93eab2dd48da6182,SELL,30,9.1,INTRADAY,MARKET,19-11-2020 14:29,a8e25923653e4c85870b708dddb609a4,BUY,30,3.65,INTRADAY,MARKET,163.5,54823.5,59.89,32.06,225823.5,-0.44,-997.5,19-11-2020
598,NSE_FO:BANKNIFTY19NOV2029300CE [LOCAL],19-11-2020 14:35,1e09da645a014c1694e812f166e4922f,SELL,30,2.0,INTRADAY,MARKET,19-11-2020 14:35,9b30e8e455f341e18d457fc07aecc00f,BUY,30,3.4,INTRADAY,MARKET,-42.0,54781.5,-70.0,32.04,225781.5,-0.46,-1039.5,19-11-2020
599,NSE_FO:BANKNIFTY19NOV2028700PE [LOCAL],19-11-2020 14:35,20835fe8c7a349afba46595783573cef,SELL,30,8.0,INTRADAY,MARKET,19-11-2020 14:35,1739ad216bc04b009c8353b48de91e52,BUY,30,1.95,INTRADAY,MARKET,181.5,54963.0,75.62,32.14,225963.0,-0.38,-858.0,19-11-2020
600,NSE_FO:BANKNIFTY19NOV2029400CE [LOCAL],19-11-2020 14:42,4993c8f8e0624c4ead48dd3a5e566d3c,SELL,30,2.3,INTRADAY,MARKET,19-11-2020 14:42,96b3b605dcaa48b69b1c2c8b24131536,BUY,30,1.3,INTRADAY,MARKET,30.0,54993.0,43.48,32.16,225993.0,-0.37,-828.0,19-11-2020
601,NSE_FO:BANKNIFTY19NOV2028800PE [LOCAL],19-11-2020 14:42,d79136ac01c940a2818b2bb93c8f172a,SELL,30,4.0,INTRADAY,MARKET,19-11-2020 14:42,9987d51ac75341af9218ca775642ddd3,BUY,30,1.75,INTRADAY,MARKET,67.5,55060.5,56.25,32.2,226060.5,-0.34,-760.5,19-11-2020
602,NSE_FO:BANKNIFTY19NOV2029400CE [LOCAL],19-11-2020 14:50,741358aa1c034c818e5649832127dc48,SELL,30,1.3,INTRADAY,MARKET,19-11-2020 14:50,4436ebbbf7ae4a2994ffa65a0041c519,BUY,30,0.7,INTRADAY,MARKET,18.0,55078.5,46.15,32.21,226078.5,-0.33,-742.5,19-11-2020
603,NSE_FO:BANKNIFTY19NOV2028800PE [LOCAL],19-11-2020 14:50,020ecba09db340c98828b4985e27c875,SELL,30,1.75,INTRADAY,MARKET,19-11-2020 14:50,6979fd3f50814144adebc49fe180d387,BUY,30,0.85,INTRADAY,MARKET,27.0,55105.5,51.43,32.23,226105.5,-0.32,-715.5,19-11-2020
604,NSE_FO:BANKNIFTY19NOV2029400CE [LOCAL],19-11-2020 14:55,ab727a7273aa43a0b5a66a0734453349,SELL,30,0.7,INTRADAY,MARKET,19-11-2020 14:55,9a9c791ebb9c432ab418783c0bb78cf9,BUY,30,0.35,INTRADAY,MARKET,10.5,55116.0,50.0,32.23,226116.0,-0.31,-705.0,19-11-2020
605,NSE_FO:BANKNIFTY19NOV2028800PE [LOCAL],19-11-2020 14:55,12221431ca3d4a39b05c3b021b356592,SELL,30,0.85,INTRADAY,MARKET,19-11-2020 14:55,0e2fdd642e474be48dd6a9a0f86ff147,BUY,30,2.8,INTRADAY,MARKET,-58.5,55057.5,-229.41,32.2,226057.5,-0.34,-763.5,19-11-2020
606,NSE_FO:BANKNIFTY19NOV2029300CE [LOCAL],19-11-2020 14:59,c70a8b17247b4b7d9ac59b13362d1d10,SELL,30,0.5,INTRADAY,MARKET,19-11-2020 14:59,d608df36dacb44508e9e7e17c6e5d174,BUY,30,0.55,INTRADAY,MARKET,-1.5,55056.0,-10.0,32.2,226056.0,-0.34,-765.0,19-11-2020
607,NSE_FO:BANKNIFTY19NOV2028700PE [LOCAL],19-11-2020 14:59,68a24ec2c0ef4facb299d87e16e8bd1e,SELL,30,1.05,INTRADAY,MARKET,19-11-2020 14:59,11d31481d9b24c139d63c0373fb96158,BUY,30,0.3,INTRADAY,MARKET,22.5,55078.5,71.43,32.21,226078.5,-0.33,-742.5,19-11-2020
608,NSE_FO:BANKNIFTY19NOV2029400CE [LOCAL],19-11-2020 15:01,f1a1d35e146e42d5b0186f721ec9bf66,SELL,30,0.45,INTRADAY,MARKET,19-11-2020 15:01,d8a49074b02f4c208b656d860fafc981,BUY,30,0.3,INTRADAY,MARKET,4.5,55083.0,33.33,32.21,226083.0,-0.33,-738.0,19-11-2020
609,NSE_FO:BANKNIFTY19NOV2028800PE [LOCAL],19-11-2020 15:01,7401f7f3ce21438490baac98b395ab77,SELL,30,0.75,INTRADAY,MARKET,19-11-2020 15:01,be20f3c42cd54ee38ebf9eeb18b3b2bf,BUY,30,2.8,INTRADAY,MARKET,-61.5,55021.5,-273.33,32.18,226021.5,-0.35,-799.5,19-11-2020
610,NSE_FO:BANKNIFTY19NOV2029200CE [LOCAL],19-11-2020 15:06,60a9bb6ba8e840c28bbcb7c671695bb9,SELL,30,0.25,INTRADAY,MARKET,19-11-2020 15:06,701a6263fbdb47af831278237a634527,BUY,30,0.25,INTRADAY,MARKET,0.0,55021.5,0.0,32.18,226021.5,-0.35,-799.5,19-11-2020
611,NSE_FO:BANKNIFTY19NOV2028600PE [LOCAL],19-11-2020 15:06,485348a074884cd09eb3dd6da4f27330,SELL,30,0.5,INTRADAY,MARKET,19-11-2020 15:06,2c94608e066448daaecfdc9f0d869825,BUY,30,0.35,INTRADAY,MARKET,4.5,55026.0,30.0,32.18,226026.0,-0.35,-795.0,19-11-2020
612,NSE_FO:BANKNIFTY26NOV2029300CE [LOCAL],20-11-2020 09:25,6c629573da62421688ede64fae377bf6,SELL,30,333.5,INTRADAY,MARKET,20-11-2020 09:25,b55bb2f7d8854dc6b94059c71fd110ac,BUY,30,435.45,INTRADAY,MARKET,-3058.5,51967.5,-30.57,30.39,222967.5,-1.7,-3853.5,20-11-2020
613,NSE_FO:BANKNIFTY26NOV2028700PE [LOCAL],20-11-2020 09:25,089630a2f6d84c668530abb470174da6,SELL,30,387.1,INTRADAY,MARKET,20-11-2020 09:25,7545ab8465c7405fbbdaeadac46bb2f4,BUY,30,220.25,INTRADAY,MARKET,5005.5,56973.0,43.1,33.32,227973.0,0.0,0.0,20-11-2020
614,NSE_FO:BANKNIFTY26NOV2029700CE [LOCAL],23-11-2020 09:25,11eb5c3c25cf4cc2817f9a91c14a315f,SELL,30,301.0,INTRADAY,MARKET,23-11-2020 09:25,0d0a3194b03a43138705bece2dd67199,BUY,30,206.2,INTRADAY,MARKET,2844.0,59817.0,31.5,34.98,230817.0,0.0,0.0,23-11-2020
615,NSE_FO:BANKNIFTY26NOV2029100PE [LOCAL],23-11-2020 09:25,5fc5cad112554f929d3d4179f98c790f,SELL,30,279.45,INTRADAY,MARKET,23-11-2020 09:25,ff2cf95ace9f49659604cf3255121d53,BUY,30,507.58,INTRADAY,MARKET,-6844.0,52973.0,-81.64,30.98,223973.0,-2.97,-6844.0,23-11-2020
616,NSE_FO:BANKNIFTY26NOV2029700CE [LOCAL],24-11-2020 09:25,24b29f27f0e2433789fc3e75c1c01354,SELL,30,226.95,INTRADAY,MARKET,24-11-2020 09:25,e088ed2324c5405a9f9a40c944bfdef1,BUY,30,311.4,INTRADAY,MARKET,-2533.5,50439.5,-37.21,29.5,221439.5,-4.06,-9377.5,24-11-2020
617,NSE_FO:BANKNIFTY26NOV2029100PE [LOCAL],24-11-2020 09:25,15c7e01196fa42a0899ccdd63b831edf,SELL,30,259.75,INTRADAY,MARKET,24-11-2020 09:25,5938d082ac3549cc82bed1211b24f908,BUY,30,116.65,INTRADAY,MARKET,4293.0,54732.5,55.09,32.01,225732.5,-2.2,-5084.5,24-11-2020
618,NSE_FO:BANKNIFTY26NOV2030400CE [LOCAL],25-11-2020 09:25,d59d5365b5fc46a9b6abc2726f3d56b0,SELL,30,179.35,INTRADAY,MARKET,25-11-2020 09:25,f8d12cbc043846b282fb516205a2a5c5,BUY,30,111.5,INTRADAY,MARKET,2035.5,56768.0,37.83,33.2,227768.0,-1.32,-3049.0,25-11-2020
619,NSE_FO:BANKNIFTY26NOV2029800PE [LOCAL],25-11-2020 09:25,5913d41d14d74f83bc93eb9d6b962a16,SELL,30,168.0,INTRADAY,MARKET,25-11-2020 09:25,f2ed948c09d94593b5662b63a56073f7,BUY,30,369.18,INTRADAY,MARKET,-6035.5,50732.5,-119.75,29.67,221732.5,-3.94,-9084.5,25-11-2020
620,NSE_FO:BANKNIFTY26NOV2029500CE [LOCAL],26-11-2020 09:25,5f390bee982f4bf2ac8fed598eeafa4f,SELL,30,60.75,INTRADAY,MARKET,26-11-2020 09:25,bec768d67136418691aa2e344072b043,BUY,30,15.1,INTRADAY,MARKET,1369.5,52102.0,75.14,30.47,223102.0,-3.34,-7715.0,26-11-2020
621,NSE_FO:BANKNIFTY26NOV2028900PE [LOCAL],26-11-2020 09:25,7b79144578d14e0cbc9a22db205d3522,SELL,30,107.6,INTRADAY,MARKET,26-11-2020 09:25,94ea19377f6946c0a4f7466901ebdd25,BUY,30,81.85,INTRADAY,MARKET,772.5,52874.5,23.93,30.92,223874.5,-3.01,-6942.5,26-11-2020
622,NSE_FO:BANKNIFTY26NOV2029400CE [LOCAL],26-11-2020 12:38,24668c15be4d465784e007224adc3e34,SELL,30,25.4,INTRADAY,MARKET,26-11-2020 12:38,7866aadb8289469286721e953f02f066,BUY,30,112.15,INTRADAY,MARKET,-2602.5,50272.0,-341.54,29.4,221272.0,-4.14,-9545.0,26-11-2020
623,NSE_FO:BANKNIFTY26NOV2028800PE [LOCAL],26-11-2020 12:38,0c93abac5a924eacb77a934f0e914292,SELL,30,54.5,INTRADAY,MARKET,26-11-2020 12:38,a24b00eac26740358750c74f72c6ec81,BUY,30,9.95,INTRADAY,MARKET,1336.5,51608.5,81.74,30.18,222608.5,-3.56,-8208.5,26-11-2020
624,NSE_FO:BANKNIFTY26NOV2029700CE [LOCAL],26-11-2020 13:12,ffe5fca6e3c04aeab34abb458b1a217b,SELL,30,17.6,INTRADAY,MARKET,26-11-2020 13:12,2f12a02bcdad4a1985d140971da1716e,BUY,30,4.8,INTRADAY,MARKET,384.0,51992.5,72.73,30.4,222992.5,-3.39,-7824.5,26-11-2020
625,NSE_FO:BANKNIFTY26NOV2029100PE [LOCAL],26-11-2020 13:12,ade8e6bdb5cc40089b740cf10355a65a,SELL,30,32.65,INTRADAY,MARKET,26-11-2020 13:12,5c6fb00b4bac4e05b28db6939979dfae,BUY,30,24.05,INTRADAY,MARKET,258.0,52250.5,26.34,30.56,223250.5,-3.28,-7566.5,26-11-2020
626,NSE_FO:BANKNIFTY26NOV2029600CE [LOCAL],26-11-2020 14:00,635864567fe14eb690dff8f176d735cf,SELL,30,10.6,INTRADAY,MARKET,26-11-2020 14:00,1a3566df98d84bd6b92ce6f6af8617d2,BUY,30,33.0,INTRADAY,MARKET,-672.0,51578.5,-211.32,30.16,222578.5,-3.57,-8238.5,26-11-2020
627,NSE_FO:BANKNIFTY26NOV2029000PE [LOCAL],26-11-2020 14:00,20e095abcc4a49d89bb1219426c573b1,SELL,30,14.35,INTRADAY,MARKET,26-11-2020 14:00,c4fcf7c6f9194f0499addf21c0762186,BUY,30,6.0,INTRADAY,MARKET,250.5,51829.0,58.19,30.31,222829.0,-3.46,-7988.0,26-11-2020
628,NSE_FO:BANKNIFTY26NOV2029800CE [LOCAL],26-11-2020 14:06,a5fee9a19d644f129f30e2cc5b33ebed,SELL,30,7.3,INTRADAY,MARKET,26-11-2020 14:06,aa73fe83abb54571bba7d838e1b54582,BUY,30,6.0,INTRADAY,MARKET,39.0,51868.0,17.81,30.33,222868.0,-3.44,-7949.0,26-11-2020
629,NSE_FO:BANKNIFTY26NOV2029200PE [LOCAL],26-11-2020 14:06,d195e48022564462b4044ab602613cf0,SELL,30,15.3,INTRADAY,MARKET,26-11-2020 14:06,bc4b678693e84e5a82887cf99a8faf03,BUY,30,6.95,INTRADAY,MARKET,250.5,52118.5,54.58,30.48,223118.5,-3.34,-7698.5,26-11-2020
630,NSE_FO:BANKNIFTY26NOV2029800CE [LOCAL],26-11-2020 14:25,4ffe13a1a65341b99397adb6b68999dc,SELL,30,6.0,INTRADAY,MARKET,26-11-2020 14:25,508ba72848c8484eb587a7aada49da07,BUY,30,3.7,INTRADAY,MARKET,69.0,52187.5,38.33,30.52,223187.5,-3.31,-7629.5,26-11-2020
631,NSE_FO:BANKNIFTY26NOV2029200PE [LOCAL],26-11-2020 14:25,97ecefe2cb6c4c6aac51cad9181ce8d4,SELL,30,6.95,INTRADAY,MARKET,26-11-2020 14:25,c742b21ab84b458cb440aecd117f0d4a,BUY,30,3.75,INTRADAY,MARKET,96.0,52283.5,46.04,30.58,223283.5,-3.26,-7533.5,26-11-2020
632,NSE_FO:BANKNIFTY26NOV2029800CE [LOCAL],26-11-2020 14:34,350fba5bd5194ee897b5f4363baff693,SELL,30,3.7,INTRADAY,MARKET,26-11-2020 14:34,8aef1c7e980f4b05bf0fbb710e3c1aeb,BUY,30,1.9,INTRADAY,MARKET,54.0,52337.5,48.65,30.61,223337.5,-3.24,-7479.5,26-11-2020
633,NSE_FO:BANKNIFTY26NOV2029200PE [LOCAL],26-11-2020 14:34,a862d225e2484e02968b549daec95cad,SELL,30,3.75,INTRADAY,MARKET,26-11-2020 14:34,a35824722b564e698929781af0ccf503,BUY,30,2.4,INTRADAY,MARKET,40.5,52378.0,36.0,30.63,223378.0,-3.22,-7439.0,26-11-2020
634,NSE_FO:BANKNIFTY26NOV2029800CE [LOCAL],26-11-2020 14:44,75b61419ed31433e9b41086df2aa2563,SELL,30,1.9,INTRADAY,MARKET,26-11-2020 14:44,a44b45000abf4f1aa1a35edaf952ade5,BUY,30,0.65,INTRADAY,MARKET,37.5,52415.5,65.79,30.65,223415.5,-3.21,-7401.5,26-11-2020
635,NSE_FO:BANKNIFTY26NOV2029200PE [LOCAL],26-11-2020 14:44,ad29bac0771f458b88f90556b3859ce9,SELL,30,2.4,INTRADAY,MARKET,26-11-2020 14:44,bf98b97ebc804fb0842e0777415db65f,BUY,30,1.95,INTRADAY,MARKET,13.5,52429.0,18.75,30.66,223429.0,-3.2,-7388.0,26-11-2020
636,NSE_FO:BANKNIFTY26NOV2029700CE [LOCAL],26-11-2020 14:53,29ae71e413ea46ed9e3c3d4a662b95ff,SELL,30,1.65,INTRADAY,MARKET,26-11-2020 14:53,3d902d54913e4c4ba4b2536ec8c118ed,BUY,30,1.15,INTRADAY,MARKET,15.0,52444.0,30.3,30.67,223444.0,-3.19,-7373.0,26-11-2020
637,NSE_FO:BANKNIFTY26NOV2029100PE [LOCAL],26-11-2020 14:53,a9e31235b0e5442ebbe47da33ab4cf0a,SELL,30,1.15,INTRADAY,MARKET,26-11-2020 14:53,e85147e0987b41aebce2787214181cf8,BUY,30,3.35,INTRADAY,MARKET,-66.0,52378.0,-191.3,30.63,223378.0,-3.22,-7439.0,26-11-2020
638,NSE_FO:BANKNIFTY26NOV2029700CE [LOCAL],26-11-2020 14:56,a67d39eb21c04f5aa8079189ade3cbf3,SELL,30,1.15,INTRADAY,MARKET,26-11-2020 14:56,39fd287a923b4c9b815c80a44b371e09,BUY,30,1.05,INTRADAY,MARKET,3.0,52381.0,8.7,30.63,223381.0,-3.22,-7436.0,26-11-2020
639,NSE_FO:BANKNIFTY26NOV2029100PE [LOCAL],26-11-2020 14:56,35a0b58e8ace41a4954dbb367e89b89c,SELL,30,3.35,INTRADAY,MARKET,26-11-2020 14:56,f82b75b3a9be4641b2d2eca619e0e634,BUY,30,1.55,INTRADAY,MARKET,54.0,52435.0,53.73,30.66,223435.0,-3.2,-7382.0,26-11-2020
640,NSE_FO:BANKNIFTY26NOV2029700CE [LOCAL],26-11-2020 14:58,80e22b6ca88549dcbeaa8c1c878e53bb,SELL,30,1.05,INTRADAY,MARKET,26-11-2020 14:58,9b0c9319696f4471b80e4ed8a1e42c6b,BUY,30,0.8,INTRADAY,MARKET,7.5,52442.5,23.81,30.67,223442.5,-3.19,-7374.5,26-11-2020
641,NSE_FO:BANKNIFTY26NOV2029100PE [LOCAL],26-11-2020 14:58,21c141167f0a488a9388cb10a8d23c3d,SELL,30,1.55,INTRADAY,MARKET,26-11-2020 14:58,cce78d6dc5204cfe8d2023eeef38fbeb,BUY,30,0.65,INTRADAY,MARKET,27.0,52469.5,58.06,30.68,223469.5,-3.18,-7347.5,26-11-2020
642,NSE_FO:BANKNIFTY26NOV2029700CE [LOCAL],26-11-2020 15:02,0f447f0c286a40549edb6689346fe525,SELL,30,0.8,INTRADAY,MARKET,26-11-2020 15:02,c4eee465589f4a5fbef6098c7ba4bd57,BUY,30,0.6,INTRADAY,MARKET,6.0,52475.5,25.0,30.69,223475.5,-3.18,-7341.5,26-11-2020
643,NSE_FO:BANKNIFTY26NOV2029100PE [LOCAL],26-11-2020 15:02,25001283c0f6420e9868488ed0d03f6c,SELL,30,0.65,INTRADAY,MARKET,26-11-2020 15:02,b60d5b19749e4dc796ca2287ee2a88b4,BUY,30,0.4,INTRADAY,MARKET,7.5,52483.0,38.46,30.69,223483.0,-3.18,-7334.0,26-11-2020
644,NSE_FO:BANKNIFTY03DEC2029900CE [LOCAL],27-11-2020 09:25,4849777aa63f4f369036b02e79c6d270,SELL,30,346.0,INTRADAY,MARKET,27-11-2020 09:25,5498a00851f649b5a235560c82ec3420,BUY,30,314.9,INTRADAY,MARKET,933.0,53416.0,8.99,31.24,224416.0,-2.77,-6401.0,27-11-2020
645,NSE_FO:BANKNIFTY03DEC2029300PE [LOCAL],27-11-2020 09:25,8f310cf208a64de8ade38fa5197643b7,SELL,30,360.6,INTRADAY,MARKET,27-11-2020 09:25,30d83aeb0cc246349147119212df298f,BUY,30,276.3,INTRADAY,MARKET,2529.0,55945.0,23.38,32.72,226945.0,-1.68,-3872.0,27-11-2020
646,NSE_FO:BANKNIFTY03DEC2029900CE [LOCAL],01-12-2020 09:25,46770b1a71d845e5b4ed0060a7b7c8d7,SELL,30,271.1,INTRADAY,MARKET,01-12-2020 09:25,8500c3a8abe84faf9e77b9e27b01e97c,BUY,30,335.0,INTRADAY,MARKET,-1917.0,54028.0,-23.57,31.6,225028.0,-2.51,-5789.0,01-12-2020
647,NSE_FO:BANKNIFTY03DEC2029300PE [LOCAL],01-12-2020 09:25,d75caf9ad1e747b4a390df3ef8c8a07b,SELL,30,290.05,INTRADAY,MARKET,01-12-2020 09:25,5158ba8f4214459b8b8c904919ca7744,BUY,30,130.0,INTRADAY,MARKET,4801.5,58829.5,55.18,34.4,229829.5,-0.43,-987.5,01-12-2020
648,NSE_FO:BANKNIFTY03DEC2030100CE [LOCAL],02-12-2020 09:25,ded093f8cecd470aa3036582743b19b6,SELL,30,162.05,INTRADAY,MARKET,02-12-2020 09:25,8b8f39a4a6294defb25899ba7721ddb7,BUY,30,39.35,INTRADAY,MARKET,3681.0,62510.5,75.72,36.56,233510.5,0.0,0.0,02-12-2020
649,NSE_FO:BANKNIFTY03DEC2029500PE [LOCAL],02-12-2020 09:25,d55e81792b9c4710bdffcc33a3d0816a,SELL,30,211.5,INTRADAY,MARKET,02-12-2020 09:25,cb8552b3eb3b4f27a90b6d54ff1ce22a,BUY,30,178.6,INTRADAY,MARKET,987.0,63497.5,15.56,37.13,234497.5,0.0,0.0,02-12-2020
650,NSE_FO:BANKNIFTY03DEC2029800CE [LOCAL],02-12-2020 15:00,4e6187c3454649f9833683e71228945e,SELL,30,107.9,INTRADAY,MARKET,02-12-2020 15:00,a0787a8cdb8d41498b57c94344bce5bd,BUY,30,105.65,INTRADAY,MARKET,67.5,63565.0,2.09,37.17,234565.0,0.0,0.0,02-12-2020
651,NSE_FO:BANKNIFTY03DEC2029200PE [LOCAL],02-12-2020 15:00,ac420f6cc3da4b94b726aef872b5436a,SELL,30,75.45,INTRADAY,MARKET,02-12-2020 15:00,7c6772a54cce4216885ba2bc816dfd40,BUY,30,80.3,INTRADAY,MARKET,-145.5,63419.5,-6.43,37.09,234419.5,-0.06,-145.5,02-12-2020
652,NSE_FO:BANKNIFTY03DEC2029900CE [LOCAL],03-12-2020 09:25,731799488d1a48929dbc144d3b267b30,SELL,30,53.0,INTRADAY,MARKET,03-12-2020 09:25,00df657deef74ce98e900b92549c1789,BUY,30,42.05,INTRADAY,MARKET,328.5,63748.0,20.66,37.28,234748.0,0.0,0.0,03-12-2020
653,NSE_FO:BANKNIFTY03DEC2029300PE [LOCAL],03-12-2020 09:25,b49a6cd899604e02a92a00683a4305a6,SELL,30,64.25,INTRADAY,MARKET,03-12-2020 09:25,12f2802431434a49a80cc52ce5434509,BUY,30,28.4,INTRADAY,MARKET,1075.5,64823.5,55.8,37.91,235823.5,0.0,0.0,03-12-2020
654,NSE_FO:BANKNIFTY03DEC2029900CE [LOCAL],03-12-2020 12:51,80f645c637c340979701a8dd499f4101,SELL,30,42.05,INTRADAY,MARKET,03-12-2020 12:51,2bb1418a0f204921ad7adfdfc810a708,BUY,30,22.25,INTRADAY,MARKET,594.0,65417.5,47.09,38.26,236417.5,0.0,0.0,03-12-2020
655,NSE_FO:BANKNIFTY03DEC2029300PE [LOCAL],03-12-2020 12:51,deceaa2d518048f890baa54bfdd5bd0a,SELL,30,28.4,INTRADAY,MARKET,03-12-2020 12:51,7d92b870c2ed48609b5579f3de719b47,BUY,30,19.95,INTRADAY,MARKET,253.5,65671.0,29.75,38.4,236671.0,0.0,0.0,03-12-2020
656,NSE_FO:BANKNIFTY03DEC2029900CE [LOCAL],03-12-2020 13:50,d9d35a7fc96843b8886c14e878172849,SELL,30,22.25,INTRADAY,MARKET,03-12-2020 13:50,ebbcc09f5d3640a49cf24901d622891b,BUY,30,3.0,INTRADAY,MARKET,577.5,66248.5,86.52,38.74,237248.5,0.0,0.0,03-12-2020
657,NSE_FO:BANKNIFTY03DEC2029300PE [LOCAL],03-12-2020 13:50,a9b6d3a546794aeba1265db824a4dce5,SELL,30,19.95,INTRADAY,MARKET,03-12-2020 13:50,a289715279794f7f9db9ea0c7751e3ee,BUY,30,21.4,INTRADAY,MARKET,-43.5,66205.0,-7.27,38.72,237205.0,-0.02,-43.5,03-12-2020
658,NSE_FO:BANKNIFTY03DEC2029800CE [LOCAL],03-12-2020 14:34,e346d17a0812457a976bb3b3f7248b5f,SELL,30,5.6,INTRADAY,MARKET,03-12-2020 14:34,6b74670df11843daae4b0e009d889f7b,BUY,30,3.5,INTRADAY,MARKET,63.0,66268.0,37.5,38.75,237268.0,0.0,0.0,03-12-2020
659,NSE_FO:BANKNIFTY03DEC2029200PE [LOCAL],03-12-2020 14:34,95c6096cd2bb43c0a87b77d42934d3f2,SELL,30,11.15,INTRADAY,MARKET,03-12-2020 14:34,f9e7a6bebc6b4d22833d071401abd0c5,BUY,30,5.25,INTRADAY,MARKET,177.0,66445.0,52.91,38.86,237445.0,0.0,0.0,03-12-2020
660,NSE_FO:BANKNIFTY03DEC2029800CE [LOCAL],03-12-2020 14:47,6efaa1c655494ddbb6413053c4c91b74,SELL,30,3.5,INTRADAY,MARKET,03-12-2020 14:47,26f95883dbc2435aa285fea9fd55f3e7,BUY,30,1.95,INTRADAY,MARKET,46.5,66491.5,44.29,38.88,237491.5,0.0,0.0,03-12-2020
661,NSE_FO:BANKNIFTY03DEC2029200PE [LOCAL],03-12-2020 14:47,f8d8c763d36e4277801c20fc7c8c3dd7,SELL,30,5.25,INTRADAY,MARKET,03-12-2020 14:47,15533f403dc94562afdb0b380f799b74,BUY,30,3.3,INTRADAY,MARKET,58.5,66550.0,37.14,38.92,237550.0,0.0,0.0,03-12-2020
662,NSE_FO:BANKNIFTY03DEC2029800CE [LOCAL],03-12-2020 14:56,a698829fe4134236b683b337eecfe220,SELL,30,1.95,INTRADAY,MARKET,03-12-2020 14:56,926c0dc469dd47feb0fbdab134b40b31,BUY,30,1.45,INTRADAY,MARKET,15.0,66565.0,25.64,38.93,237565.0,0.0,0.0,03-12-2020
663,NSE_FO:BANKNIFTY03DEC2029200PE [LOCAL],03-12-2020 14:56,7384d675bf744356a163dffc8b842d83,SELL,30,3.3,INTRADAY,MARKET,03-12-2020 14:56,2bcf38128f674073b1294612b594ccbd,BUY,30,1.55,INTRADAY,MARKET,52.5,66617.5,53.03,38.96,237617.5,0.0,0.0,03-12-2020
664,NSE_FO:BANKNIFTY03DEC2029800CE [LOCAL],03-12-2020 15:00,9d25cf4db820494481ce1f4d161078c9,SELL,30,1.45,INTRADAY,MARKET,03-12-2020 15:00,95fec386769246f08545cc08f5ea8009,BUY,30,0.6,INTRADAY,MARKET,25.5,66643.0,58.62,38.97,237643.0,0.0,0.0,03-12-2020
665,NSE_FO:BANKNIFTY03DEC2029200PE [LOCAL],03-12-2020 15:00,b972f1fec8184a17a79835e9a29736bb,SELL,30,1.55,INTRADAY,MARKET,03-12-2020 15:00,3f19124a9cc447d998906dce87d45fb6,BUY,30,1.15,INTRADAY,MARKET,12.0,66655.0,25.81,38.98,237655.0,0.0,0.0,03-12-2020
666,NSE_FO:BANKNIFTY03DEC2029800CE [LOCAL],03-12-2020 15:04,8f20dd5803b845fa9309d5602272718d,SELL,30,0.6,INTRADAY,MARKET,03-12-2020 15:04,b08631787d7346a2b62aa8ce06f776a2,BUY,30,0.55,INTRADAY,MARKET,1.5,66656.5,8.33,38.98,237656.5,0.0,0.0,03-12-2020
667,NSE_FO:BANKNIFTY03DEC2029200PE [LOCAL],03-12-2020 15:04,8bc53b40b5424e32bfd5cf527552882c,SELL,30,1.15,INTRADAY,MARKET,03-12-2020 15:04,2eb577879f13422f9145389d73c898c1,BUY,30,0.45,INTRADAY,MARKET,21.0,66677.5,60.87,38.99,237677.5,0.0,0.0,03-12-2020
668,NSE_FO:BANKNIFTY10DEC2029900CE [LOCAL],04-12-2020 09:25,9f8758ab2dc0448c8489d26b171d6ee5,SELL,30,316.8,INTRADAY,MARKET,04-12-2020 09:25,cff97aa8831e46a1a7e2b62e427b222b,BUY,30,474.0,INTRADAY,MARKET,-4716.0,61961.5,-49.62,36.23,232961.5,-1.98,-4716.0,04-12-2020
669,NSE_FO:BANKNIFTY10DEC2029300PE [LOCAL],04-12-2020 09:25,54039bb583ff4f818d86ce139c8bdf65,SELL,30,315.15,INTRADAY,MARKET,04-12-2020 09:25,6446362661fe492995de471ac24383e4,BUY,30,123.4,INTRADAY,MARKET,5752.5,67714.0,60.84,39.6,238714.0,0.0,0.0,04-12-2020
670,NSE_FO:BANKNIFTY10DEC2030400CE [LOCAL],07-12-2020 09:25,e785c8b979914e7da8cbc0e4653cd41c,SELL,30,245.8,INTRADAY,MARKET,07-12-2020 09:25,386fb2947d4142a59012a9285ff9edcb,BUY,30,258.35,INTRADAY,MARKET,-376.5,67337.5,-5.11,39.38,238337.5,-0.16,-376.5,07-12-2020
