,instrument_str,entry_timestamp,EN_ID,entry_transaction_type,entry_quantity,entry_price,EN_CODE,EN_VAR,exit_timestamp,EX_ID,exit_transaction_type,exit_quantity,exit_price,EX_CODE,EX_VAR,pnl_absolute,pnl_cumulative_absolute,pnl_percentage,pnl_cumulative_percentage,equity_curve,drawdown_percentage,Drawdown ?,Date
2181,NSE_FO:BANKNIFTY07JUL2234700CE [LOCAL],07-07-2022 14:13,e42430fee366431db5b898aae0edc3fc,SELL,15,53.45,INTRADAY,MARKET,07-07-2022 14:13,7067689ae0e94499b5a5c076dd53f896,BUY,15,85.15,INTRADAY,MARKET,-475.5,177686.0,-59.31,71.07,427686.0,-0.7,-3018.75,07-07-2022
2182,NSE_FO:BANKNIFTY07JUL2234600PE [LOCAL],07-07-2022 14:15,6b80d3d14141475f83a6b1350301ab3f,SELL,15,46.2,INTRADAY,MARKET,07-07-2022 14:15,b4cd3be5f6f8427cb23332ac1341d864,BUY,15,0.35,INTRADAY,MARKET,687.75,178373.75,99.24,71.35,428373.75,-0.54,-2331.0,07-07-2022
2183,NSE_FO:BANKNIFTY07JUL2234700PE [LOCAL],07-07-2022 14:21,c520b3b5da11462585e9c53cb4afad92,SELL,15,58.0,INTRADAY,MARKET,07-07-2022 14:21,aff4abd8f0c54fe2b1acad83fe540c1f,BUY,15,0.4,INTRADAY,MARKET,864.0,179237.75,99.31,71.7,429237.75,-0.34,-1467.0,07-07-2022
2184,NSE_FO:BANKNIFTY14JUL2235100PE [LOCAL],08-07-2022 09:17,0f1dd60dd7bb4fdcbcebd1995692e8c9,SELL,15,366.55,INTRADAY,MARKET,08-07-2022 09:17,af2ef4698e414eceae9e344c2bb544a6,BUY,15,343.2,INTRADAY,MARKET,350.25,179588.0,6.37,71.84,429588.0,-0.26,-1116.75,08-07-2022
2185,NSE_FO:BANKNIFTY14JUL2235100CE [LOCAL],08-07-2022 09:17,83fb4cf586004ce681a0fb18968cffaa,SELL,15,400.25,INTRADAY,MARKET,08-07-2022 09:17,1e3a5849ad0e4c42bd25cb9adc1e8d55,BUY,15,360.8,INTRADAY,MARKET,591.75,180179.75,9.86,72.07,430179.75,-0.12,-525.0,08-07-2022
2186,NSE_FO:BANKNIFTY14JUL2235200PE [LOCAL],11-07-2022 09:17,d1c52740ad394b629715e16cb216db91,SELL,15,350.0,INTRADAY,MARKET,11-07-2022 09:17,82fc7a9b53444d5c891ee59bc520f041,BUY,15,192.9,INTRADAY,MARKET,2356.5,182536.25,44.89,73.01,432536.25,0.0,0.0,11-07-2022
2187,NSE_FO:BANKNIFTY14JUL2235200CE [LOCAL],11-07-2022 09:17,0f00c95c8aca4eccb2e01bcdbcd8b218,SELL,15,305.7,INTRADAY,MARKET,11-07-2022 09:17,a13c514116724844a4746928271327d8,BUY,15,435.05,INTRADAY,MARKET,-1940.25,180596.0,-42.31,72.24,430596.0,-0.45,-1940.25,11-07-2022
2188,NSE_FO:BANKNIFTY14JUL2235500CE [LOCAL],11-07-2022 14:09,da636d7a3898409d838e32367f78862c,SELL,15,266.9,INTRADAY,MARKET,11-07-2022 14:09,c63d9dfa5cac4709a34f5503643c4612,BUY,15,282.25,INTRADAY,MARKET,-230.25,180365.75,-5.75,72.15,430365.75,-0.5,-2170.5,11-07-2022
2189,NSE_FO:BANKNIFTY14JUL2235300PE [LOCAL],12-07-2022 09:17,e4539ecf6f19486dbe1dd3ed8a235e01,SELL,15,297.05,INTRADAY,MARKET,12-07-2022 09:17,3d9bb09fbb8746e191698f6786872bdd,BUY,15,315.25,INTRADAY,MARKET,-273.0,180092.75,-6.13,72.04,430092.75,-0.56,-2443.5,12-07-2022
2190,NSE_FO:BANKNIFTY14JUL2235300CE [LOCAL],12-07-2022 09:17,008c4a9b29cc4a188d5a54a5231a27b3,SELL,15,251.6,INTRADAY,MARKET,12-07-2022 09:17,8c68b6e474464b5194eb05472bfe85f5,BUY,15,188.65,INTRADAY,MARKET,944.25,181037.0,25.02,72.41,431037.0,-0.35,-1499.25,12-07-2022
2191,NSE_FO:BANKNIFTY14JUL2235300PE [LOCAL],13-07-2022 09:17,6d56f364d0d5446ea1cf4ad81dfb1251,SELL,15,239.15,INTRADAY,MARKET,13-07-2022 09:17,ad05ecd661474bde9b1afefae03715eb,BUY,15,296.3,INTRADAY,MARKET,-857.25,180179.75,-23.9,72.07,430179.75,-0.54,-2356.5,13-07-2022
2192,NSE_FO:BANKNIFTY14JUL2235300CE [LOCAL],13-07-2022 09:17,77a67a27967c42db8fe58d7e6f52cc93,SELL,15,202.6,INTRADAY,MARKET,13-07-2022 09:17,5a8dc5d4024c4a5bb29efa5faf968bf9,BUY,15,53.55,INTRADAY,MARKET,2235.75,182415.5,73.57,72.97,432415.5,-0.03,-120.75,13-07-2022
2193,NSE_FO:BANKNIFTY14JUL2235000PE [LOCAL],13-07-2022 10:22,7dbad9cd38314cc5bc631133a2cc9189,SELL,15,149.95,INTRADAY,MARKET,13-07-2022 10:22,1fe751c2c11a458b9044ab69b3fc6b68,BUY,15,308.0,INTRADAY,MARKET,-2370.75,180044.75,-105.4,72.02,430044.75,-0.58,-2491.5,13-07-2022
2194,NSE_FO:BANKNIFTY14JUL2235000CE [LOCAL],13-07-2022 12:48,698c909ba9674612a1e0cfdeb94ebe0e,SELL,15,222.9,INTRADAY,MARKET,13-07-2022 12:48,2ae7954beeca477e91a627d2ed06599a,BUY,15,125.35,INTRADAY,MARKET,1463.25,181508.0,43.76,72.6,431508.0,-0.24,-1028.25,13-07-2022
2195,NSE_FO:BANKNIFTY14JUL2234700PE [LOCAL],13-07-2022 13:26,ac40fc24358b4cedbb378b96234f021d,SELL,15,156.3,INTRADAY,MARKET,13-07-2022 13:26,ba4e640da7464572b9f72663fe9f2bac,BUY,15,151.8,INTRADAY,MARKET,67.5,181575.5,2.88,72.63,431575.5,-0.22,-960.75,13-07-2022
2196,NSE_FO:BANKNIFTY14JUL2234800PE [LOCAL],14-07-2022 09:17,8a03facb34304164860d90db4babb40a,SELL,15,168.05,INTRADAY,MARKET,14-07-2022 09:17,9494a7fbae0d47d48019e64d8c3e90aa,BUY,15,197.9,INTRADAY,MARKET,-447.75,181127.75,-17.76,72.45,431127.75,-0.33,-1408.5,14-07-2022
2197,NSE_FO:BANKNIFTY14JUL2234800CE [LOCAL],14-07-2022 09:17,1a155c9ed4084523b5e6fc61e315fd81,SELL,15,138.35,INTRADAY,MARKET,14-07-2022 09:17,c0cb540ceee54e22ba3ad582c65209eb,BUY,15,200.65,INTRADAY,MARKET,-934.5,180193.25,-45.03,72.08,430193.25,-0.54,-2343.0,14-07-2022
2198,NSE_FO:BANKNIFTY14JUL2235000CE [LOCAL],14-07-2022 09:34,4a0232d7c7da4b8881118ca19750af9c,SELL,15,101.1,INTRADAY,MARKET,14-07-2022 09:34,92efa541773649e7bd58aa4019762dd5,BUY,15,0.35,INTRADAY,MARKET,1511.25,181704.5,99.65,72.68,431704.5,-0.19,-831.75,14-07-2022
2199,NSE_FO:BANKNIFTY14JUL2235000PE [LOCAL],14-07-2022 09:57,cd2ca045746d47ee9ea83b83d52368b4,SELL,15,133.15,INTRADAY,MARKET,14-07-2022 09:57,81afdd22f7be4af385b8ed1f4a3909c1,BUY,15,180.0,INTRADAY,MARKET,-702.75,181001.75,-35.19,72.4,431001.75,-0.35,-1534.5,14-07-2022
2200,NSE_FO:BANKNIFTY14JUL2234600CE [LOCAL],14-07-2022 12:08,3184f1ceadb4406d9b259e6cc3227401,SELL,15,169.15,INTRADAY,MARKET,14-07-2022 12:08,b8ab7f23a8644fd2a309f8055382b219,BUY,15,54.4,INTRADAY,MARKET,1721.25,182723.0,67.84,73.09,432723.0,0.0,0.0,14-07-2022
2201,NSE_FO:BANKNIFTY14JUL2234600PE [LOCAL],14-07-2022 14:13,1e3c5f638e4743498bd321dc0a2b3e47,SELL,15,58.95,INTRADAY,MARKET,14-07-2022 14:13,711f6e32236a47f5960a13d08945f9b4,BUY,15,1.35,INTRADAY,MARKET,864.0,183587.0,97.71,73.43,433587.0,0.0,0.0,14-07-2022
2202,NSE_FO:BANKNIFTY21JUL2234900PE [LOCAL],15-07-2022 09:17,b7bad5f3b98b4b6abfec7c0e58d79ccd,SELL,15,358.55,INTRADAY,MARKET,15-07-2022 09:17,2b985449e9a0497ebe8a227ef6e53c8f,BUY,15,492.7,INTRADAY,MARKET,-2012.25,181574.75,-37.41,72.63,431574.75,-0.46,-2012.25,15-07-2022
2203,NSE_FO:BANKNIFTY21JUL2234900CE [LOCAL],15-07-2022 09:17,88e080b2c3e14e1d945e932fc83cc749,SELL,15,336.0,INTRADAY,MARKET,15-07-2022 09:17,78ec390f53a944e5b893a7d1c711bc3c,BUY,15,244.4,INTRADAY,MARKET,1374.0,182948.75,27.26,73.18,432948.75,-0.15,-638.25,15-07-2022
2204,NSE_FO:BANKNIFTY21JUL2234600PE [LOCAL],15-07-2022 09:50,380e3f8f9605415f98558e3969612143,SELL,15,335.35,INTRADAY,MARKET,15-07-2022 09:50,2a3316ae4183467d901c24604e936051,BUY,15,274.3,INTRADAY,MARKET,915.75,183864.5,18.2,73.55,433864.5,0.0,0.0,15-07-2022
2205,NSE_FO:BANKNIFTY21JUL2234400CE [LOCAL],15-07-2022 11:10,7c384574d6d44f7dbe6e7b26a74bd997,SELL,15,425.0,INTRADAY,MARKET,15-07-2022 11:10,c82fd9f0097347018279dbe9af4766da,BUY,15,532.2,INTRADAY,MARKET,-1608.0,182256.5,-25.22,72.9,432256.5,-0.37,-1608.0,15-07-2022
2206,NSE_FO:BANKNIFTY21JUL2234900PE [LOCAL],18-07-2022 09:17,c776ffd55c2a4a0bbab353aba1ed1c80,SELL,15,274.75,INTRADAY,MARKET,18-07-2022 09:17,c7cc8348472b444aa9464f8fbf61d085,BUY,15,108.9,INTRADAY,MARKET,2487.75,184744.25,60.36,73.9,434744.25,0.0,0.0,18-07-2022
2207,NSE_FO:BANKNIFTY21JUL2234900CE [LOCAL],18-07-2022 09:17,dd2ed11ebe584de08e5c97878c7a21b8,SELL,15,312.75,INTRADAY,MARKET,18-07-2022 09:17,0b8a94077cde427c80ea540d51ee15c7,BUY,15,391.7,INTRADAY,MARKET,-1184.25,183560.0,-25.24,73.42,433560.0,-0.27,-1184.25,18-07-2022
2208,NSE_FO:BANKNIFTY21JUL2235200CE [LOCAL],18-07-2022 12:29,41d8634e2e16411ba5424b2ad727d909,SELL,15,231.15,INTRADAY,MARKET,18-07-2022 12:29,126176c2f67a4e82adcbcd43fc1c5278,BUY,15,377.0,INTRADAY,MARKET,-2187.75,181372.25,-63.1,72.55,431372.25,-0.78,-3372.0,18-07-2022
2209,NSE_FO:BANKNIFTY21JUL2235300PE [LOCAL],18-07-2022 14:24,43c06070469641aeb5920ab1685ab362,SELL,15,304.1,INTRADAY,MARKET,18-07-2022 14:24,b671bc1a38c04978b23d379e402d3401,BUY,15,234.95,INTRADAY,MARKET,1037.25,182409.5,22.74,72.96,432409.5,-0.54,-2334.75,18-07-2022
2210,NSE_FO:BANKNIFTY21JUL2235200PE [LOCAL],19-07-2022 09:17,574dba83a68f479cad950ce5c3065e9d,SELL,15,229.05,INTRADAY,MARKET,19-07-2022 09:17,c7dd07eb82d7474fb9f120d73a5ae3c6,BUY,15,74.75,INTRADAY,MARKET,2314.5,184724.0,67.37,73.89,434724.0,0.0,-20.25,19-07-2022
2211,NSE_FO:BANKNIFTY21JUL2235200CE [LOCAL],19-07-2022 09:17,caca54b1f3d6499ab7187c454291d343,SELL,15,266.7,INTRADAY,MARKET,19-07-2022 09:17,9386faa6d5c44135af9ec1e3af9b6e10,BUY,15,349.0,INTRADAY,MARKET,-1234.5,183489.5,-30.86,73.4,433489.5,-0.29,-1254.75,19-07-2022
2212,NSE_FO:BANKNIFTY21JUL2235500CE [LOCAL],19-07-2022 09:53,ff1b6e08248542d4bdde30565fef9585,SELL,15,186.15,INTRADAY,MARKET,19-07-2022 09:53,f5b83c3a5e094e5ebea7ba0cc7a84efb,BUY,15,341.15,INTRADAY,MARKET,-2325.0,181164.5,-83.27,72.47,431164.5,-0.82,-3579.75,19-07-2022
2213,NSE_FO:BANKNIFTY21JUL2235500PE [LOCAL],19-07-2022 11:03,8aed6acdc2b44e16866ba1e37663dd1b,SELL,15,229.45,INTRADAY,MARKET,19-07-2022 11:03,5798759eaa4047e8b629e49db8700ab5,BUY,15,140.8,INTRADAY,MARKET,1329.75,182494.25,38.64,73.0,432494.25,-0.52,-2250.0,19-07-2022
2214,NSE_FO:BANKNIFTY21JUL2235800CE [LOCAL],19-07-2022 14:32,6022dd650a1e47129e26cd91d3d7696a,SELL,15,176.6,INTRADAY,MARKET,19-07-2022 14:32,1fe9d6f154e5400f8ba3ffe83ec919b6,BUY,15,162.8,INTRADAY,MARKET,207.0,182701.25,7.81,73.08,432701.25,-0.47,-2043.0,19-07-2022
2215,NSE_FO:BANKNIFTY21JUL2236000PE [LOCAL],20-07-2022 09:17,8f6f42f3ba1b4857b0fa2568e61ab063,SELL,15,183.2,INTRADAY,MARKET,20-07-2022 09:17,84b78e26d7ba4b578761fa0251d5de6e,BUY,15,170.25,INTRADAY,MARKET,194.25,182895.5,7.07,73.16,432895.5,-0.43,-1848.75,20-07-2022
2216,NSE_FO:BANKNIFTY21JUL2236000CE [LOCAL],20-07-2022 09:17,e44bdb893be34c48a1e550e6f9050d44,SELL,15,201.55,INTRADAY,MARKET,20-07-2022 09:17,8df5729b451d40c687fc042f22047dbd,BUY,15,280.5,INTRADAY,MARKET,-1184.25,181711.25,-39.17,72.68,431711.25,-0.7,-3033.0,20-07-2022
2217,NSE_FO:BANKNIFTY21JUL2236300CE [LOCAL],20-07-2022 10:56,342af90697404609b970bca11d7a0d54,SELL,15,131.4,INTRADAY,MARKET,20-07-2022 10:56,0a4dfed876f5478fb59c9fcc918be4db,BUY,15,52.4,INTRADAY,MARKET,1185.0,182896.25,60.12,73.16,432896.25,-0.43,-1848.0,20-07-2022
2218,NSE_FO:BANKNIFTY21JUL2235900CE [LOCAL],20-07-2022 13:15,f481a9c0be364ca19a797d9f7864c83c,SELL,15,220.85,INTRADAY,MARKET,20-07-2022 13:15,e1d755255f60474b8ebdf9b7576cc1c9,BUY,15,284.05,INTRADAY,MARKET,-948.0,181948.25,-28.62,72.78,431948.25,-0.64,-2796.0,20-07-2022
2219,NSE_FO:BANKNIFTY21JUL2236000CE [LOCAL],20-07-2022 14:21,94d2405545d94df49cc5e5c39f961046,SELL,15,163.5,INTRADAY,MARKET,20-07-2022 14:21,fa4cd074dcab41729e8a2e7a826d0c86,BUY,15,151.25,INTRADAY,MARKET,183.75,182132.0,7.49,72.85,432132.0,-0.6,-2612.25,20-07-2022
2220,NSE_FO:BANKNIFTY21JUL2235900PE [LOCAL],21-07-2022 09:17,51bce33f16ac49ccb8ae83ad500f4fb0,SELL,15,127.7,INTRADAY,MARKET,21-07-2022 09:17,3a4a6ef06bb84800839774130ad0a93e,BUY,15,18.2,INTRADAY,MARKET,1642.5,183774.5,85.75,73.51,433774.5,-0.22,-969.75,21-07-2022
2221,NSE_FO:BANKNIFTY21JUL2235900CE [LOCAL],21-07-2022 09:17,ed0c983dafdc4b00abba014366a28f3f,SELL,15,132.6,INTRADAY,MARKET,21-07-2022 09:17,f6e2fa528d7a497a899b22305e0dbefd,BUY,15,179.0,INTRADAY,MARKET,-696.0,183078.5,-34.99,73.23,433078.5,-0.38,-1665.75,21-07-2022
2222,NSE_FO:BANKNIFTY21JUL2236100CE [LOCAL],21-07-2022 09:30,84d5253211624cfca95994f02475b1b9,SELL,15,79.75,INTRADAY,MARKET,21-07-2022 09:30,2cca80a92e694045bf101d4ef2e41245,BUY,15,152.7,INTRADAY,MARKET,-1094.25,181984.25,-91.47,72.79,431984.25,-0.63,-2760.0,21-07-2022
2223,NSE_FO:BANKNIFTY21JUL2236100PE [LOCAL],21-07-2022 09:46,77796fe94eb74266830d8e67e4c01de2,SELL,15,128.7,INTRADAY,MARKET,21-07-2022 09:46,bf49bd7116d8444caf3ed5dd954c465e,BUY,15,0.7,INTRADAY,MARKET,1920.0,183904.25,99.46,73.56,433904.25,-0.19,-840.0,21-07-2022
2224,NSE_FO:BANKNIFTY21JUL2236300CE [LOCAL],21-07-2022 11:23,e88b29d99ea540a594ddf1c56bab3fcc,SELL,15,56.45,INTRADAY,MARKET,21-07-2022 11:23,cd18c623cced401f857111b393ab2d40,BUY,15,91.05,INTRADAY,MARKET,-519.0,183385.25,-61.29,73.35,433385.25,-0.31,-1359.0,21-07-2022
2225,NSE_FO:BANKNIFTY21JUL2236200PE [LOCAL],21-07-2022 11:38,7f58c97ccfe944f999bd152b0d39ee24,SELL,15,72.45,INTRADAY,MARKET,21-07-2022 11:38,9a5e3101c9b94b108954bb714cdb9db0,BUY,15,113.35,INTRADAY,MARKET,-613.5,182771.75,-56.45,73.11,432771.75,-0.45,-1972.5,21-07-2022
2226,NSE_FO:BANKNIFTY21JUL2236400CE [LOCAL],21-07-2022 12:56,6084d319626048eeadecf5edaeb1f986,SELL,15,49.15,INTRADAY,MARKET,21-07-2022 12:56,5600091fbea8454993cdf63be138971f,BUY,15,0.35,INTRADAY,MARKET,732.0,183503.75,99.29,73.4,433503.75,-0.29,-1240.5,21-07-2022
2227,NSE_FO:BANKNIFTY21JUL2236200CE [LOCAL],21-07-2022 13:01,5fce46772fea40f4bc0d2336fc38fae6,SELL,15,95.35,INTRADAY,MARKET,21-07-2022 13:01,dc49e93e13044c569d7b8d26f1074dbe,BUY,15,3.6,INTRADAY,MARKET,1376.25,184880.0,96.22,73.95,434880.0,0.0,0.0,21-07-2022
2228,NSE_FO:BANKNIFTY28JUL2236400PE [LOCAL],22-07-2022 09:17,82e6bf87c79247e4a4112f8fba7d62a4,SELL,15,351.0,INTRADAY,MARKET,22-07-2022 09:17,be87ef5192ff449b9560c08c0041f6f2,BUY,15,203.3,INTRADAY,MARKET,2215.5,187095.5,42.08,74.84,437095.5,0.0,0.0,22-07-2022
2229,NSE_FO:BANKNIFTY28JUL2236400CE [LOCAL],22-07-2022 09:17,5e45ce8db2b84d269e0fefb52fbfef3e,SELL,15,357.55,INTRADAY,MARKET,22-07-2022 09:17,1084a51ae27d4cd2b7b80619848d81d7,BUY,15,489.65,INTRADAY,MARKET,-1981.5,185114.0,-36.95,74.05,435114.0,-0.45,-1981.5,22-07-2022
2230,NSE_FO:BANKNIFTY28JUL2236700CE [LOCAL],22-07-2022 12:07,cf2c23712a80477f891c218d63d4b7f7,SELL,15,319.8,INTRADAY,MARKET,22-07-2022 12:07,6bb17459f3af49a8aa1791d1a4e34ffc,BUY,15,365.5,INTRADAY,MARKET,-685.5,184428.5,-14.29,73.77,434428.5,-0.61,-2667.0,22-07-2022
2231,NSE_FO:BANKNIFTY28JUL2236900PE [LOCAL],22-07-2022 14:08,3e7dd17efa9e4d18af735b2692d92ead,SELL,15,392.55,INTRADAY,MARKET,22-07-2022 14:08,2d0bf17f97d6439899d8a06495d2a258,BUY,15,413.4,INTRADAY,MARKET,-312.75,184115.75,-5.31,73.65,434115.75,-0.68,-2979.75,22-07-2022
2232,NSE_FO:BANKNIFTY28JUL2236800PE [LOCAL],25-07-2022 09:17,ea4fdfc1191c492496d123680a538a99,SELL,15,309.15,INTRADAY,MARKET,25-07-2022 09:17,2f84e14985e94b548bedcba70fe8c8e5,BUY,15,463.3,INTRADAY,MARKET,-2312.25,181803.5,-49.86,72.72,431803.5,-1.21,-5292.0,25-07-2022
2233,NSE_FO:BANKNIFTY28JUL2236800CE [LOCAL],25-07-2022 09:17,fc70b52a896d43a593f98f8524d3a15b,SELL,15,355.35,INTRADAY,MARKET,25-07-2022 09:17,b29f0bca26024e1d827c281406cb877b,BUY,15,254.35,INTRADAY,MARKET,1515.0,183318.5,28.42,73.33,433318.5,-0.86,-3777.0,25-07-2022
2234,NSE_FO:BANKNIFTY28JUL2236500PE [LOCAL],25-07-2022 10:30,cce42142c39d4185bc82cbc65d53088a,SELL,15,299.0,INTRADAY,MARKET,25-07-2022 10:30,b94a27ffc2a4401ca23e173ab9f6476d,BUY,15,186.7,INTRADAY,MARKET,1684.5,185003.0,37.56,74.0,435003.0,-0.48,-2092.5,25-07-2022
2235,NSE_FO:BANKNIFTY28JUL2236400CE [LOCAL],25-07-2022 11:20,b8ad18cbca214e3f9b02a097d321b026,SELL,15,336.0,INTRADAY,MARKET,25-07-2022 11:20,50dbb54a1ede4d04b4c0bdce95a1a614,BUY,15,459.6,INTRADAY,MARKET,-1854.0,183149.0,-36.79,73.26,433149.0,-0.9,-3946.5,25-07-2022
2236,NSE_FO:BANKNIFTY28JUL2236600PE [LOCAL],26-07-2022 09:17,04524b0cd78146c7939e727e4d434344,SELL,15,292.65,INTRADAY,MARKET,26-07-2022 09:17,edc379321e964c4e898a52d62f33293e,BUY,15,374.95,INTRADAY,MARKET,-1234.5,181914.5,-28.12,72.77,431914.5,-1.19,-5181.0,26-07-2022
2237,NSE_FO:BANKNIFTY28JUL2236600CE [LOCAL],26-07-2022 09:17,7b863a9822f947f58e42a52bd019bae7,SELL,15,264.1,INTRADAY,MARKET,26-07-2022 09:17,266cc493b84d44e283821e024f6af563,BUY,15,162.25,INTRADAY,MARKET,1527.75,183442.25,38.56,73.38,433442.25,-0.84,-3653.25,26-07-2022
2238,NSE_FO:BANKNIFTY28JUL2236300PE [LOCAL],26-07-2022 10:11,26d847de80cd44d0b04563239df4810d,SELL,15,220.4,INTRADAY,MARKET,26-07-2022 10:11,b3feee0abfba4844a1747ca257fedc57,BUY,15,177.15,INTRADAY,MARKET,648.75,184091.0,19.62,73.64,434091.0,-0.69,-3004.5,26-07-2022
2239,NSE_FO:BANKNIFTY28JUL2236400PE [LOCAL],27-07-2022 09:17,5e141d0d1f124c55bb497cabd3f22e3a,SELL,15,248.5,INTRADAY,MARKET,27-07-2022 09:17,1a19c28a51df46cc98f84573527511cd,BUY,15,303.9,INTRADAY,MARKET,-831.0,183260.0,-22.29,73.3,433260.0,-0.88,-3835.5,27-07-2022
2240,NSE_FO:BANKNIFTY28JUL2236400CE [LOCAL],27-07-2022 09:17,4a1059f9b5be4b20b473941cf91f7f79,SELL,15,202.4,INTRADAY,MARKET,27-07-2022 09:17,b912230c515e4d9cbbedac18a5820165,BUY,15,327.55,INTRADAY,MARKET,-1877.25,181382.75,-61.83,72.55,431382.75,-1.31,-5712.75,27-07-2022
2241,NSE_FO:BANKNIFTY28JUL2236100PE [LOCAL],27-07-2022 09:30,21afea7375144c4399cbbf1b34c91674,SELL,15,153.15,INTRADAY,MARKET,27-07-2022 09:30,0ea98b08eb0f403b80d7a10dbfaff079,BUY,15,55.2,INTRADAY,MARKET,1469.25,182852.0,63.96,73.14,432852.0,-0.97,-4243.5,27-07-2022
2242,NSE_FO:BANKNIFTY28JUL2236400PE [LOCAL],27-07-2022 09:53,e4e5320cb8cb410c942a9a5266d10614,SELL,15,222.7,INTRADAY,MARKET,27-07-2022 09:53,28ca4270a98b4f8c95ad2cc08959d558,BUY,15,90.4,INTRADAY,MARKET,1984.5,184836.5,59.41,73.93,434836.5,-0.52,-2259.0,27-07-2022
2243,NSE_FO:BANKNIFTY28JUL2236700CE [LOCAL],27-07-2022 10:47,18e029b7c43c4a92b6671e0544ebf60c,SELL,15,169.85,INTRADAY,MARKET,27-07-2022 10:47,e30bdad65b7a4759888dfbbb777595a1,BUY,15,237.55,INTRADAY,MARKET,-1015.5,183821.0,-39.86,73.53,433821.0,-0.75,-3274.5,27-07-2022
2244,NSE_FO:BANKNIFTY28JUL2236700PE [LOCAL],27-07-2022 12:55,3a9c64a8dfa04ccfb7eb9f0e37bfd6d8,SELL,15,218.25,INTRADAY,MARKET,27-07-2022 12:55,ad17851b34d14bd9b0856acf24e82117,BUY,15,183.65,INTRADAY,MARKET,519.0,184340.0,15.85,73.74,434340.0,-0.63,-2755.5,27-07-2022
2245,NSE_FO:BANKNIFTY28JUL2237200PE [LOCAL],28-07-2022 09:17,eac059f1312046329e90c5e06cd979e4,SELL,15,150.6,INTRADAY,MARKET,28-07-2022 09:17,aadc4294b0cf45a1b6ea71fc95c28567,BUY,15,0.25,INTRADAY,MARKET,2255.25,186595.25,99.83,74.64,436595.25,-0.11,-500.25,28-07-2022
2246,NSE_FO:BANKNIFTY28JUL2237200CE [LOCAL],28-07-2022 09:17,85077f4852dd46f483cddcdb5587b3c0,SELL,15,126.25,INTRADAY,MARKET,28-07-2022 09:17,a762d6d35f8f420b891a8d3df64671b6,BUY,15,158.0,INTRADAY,MARKET,-476.25,186119.0,-25.15,74.45,436119.0,-0.22,-976.5,28-07-2022
2247,NSE_FO:BANKNIFTY28JUL2237400CE [LOCAL],28-07-2022 10:27,e9c01d112cec4610a9ad758264e1e336,SELL,15,62.2,INTRADAY,MARKET,28-07-2022 10:27,54fdbd38155141caa54fdce9073026bf,BUY,15,8.0,INTRADAY,MARKET,813.0,186932.0,87.14,74.77,436932.0,-0.04,-163.5,28-07-2022
2248,NSE_FO:BANKNIFTY04AUG2237700PE [LOCAL],29-07-2022 09:17,b9644a5519eb4de6b13c9c0829d599a7,SELL,15,375.7,INTRADAY,MARKET,29-07-2022 09:17,27c91db072c54497ae22ab45362994a1,BUY,15,506.7,INTRADAY,MARKET,-1965.0,184967.0,-34.87,73.99,434967.0,-0.49,-2128.5,29-07-2022
2249,NSE_FO:BANKNIFTY04AUG2237700CE [LOCAL],29-07-2022 09:17,935dd8215bbb44e4be9250b143467f79,SELL,15,347.8,INTRADAY,MARKET,29-07-2022 09:17,4a228546a6ab47c6a74ad0a07c2cbb0a,BUY,15,264.4,INTRADAY,MARKET,1251.0,186218.0,23.98,74.49,436218.0,-0.2,-877.5,29-07-2022
2250,NSE_FO:BANKNIFTY04AUG2237400PE [LOCAL],29-07-2022 10:25,46596bec438b4f9ebe5033699acc92b7,SELL,15,344.2,INTRADAY,MARKET,29-07-2022 10:25,fdec521c83c947e7a7c34a2c600055e7,BUY,15,300.25,INTRADAY,MARKET,659.25,186877.25,12.77,74.75,436877.25,-0.05,-218.25,29-07-2022
2251,NSE_FO:BANKNIFTY04AUG2237200CE [LOCAL],29-07-2022 10:34,96046b0f58e9479cbb1d78e132810aa5,SELL,15,420.5,INTRADAY,MARKET,29-07-2022 10:34,f538ce808591445ab34844b6792e58d2,BUY,15,538.9,INTRADAY,MARKET,-1776.0,185101.25,-28.16,74.04,435101.25,-0.46,-1994.25,29-07-2022
2252,NSE_FO:BANKNIFTY04AUG2237600PE [LOCAL],01-08-2022 09:17,b5febe1319134617a0c7cffcd7b48803,SELL,15,306.75,INTRADAY,MARKET,01-08-2022 09:17,d8ec63b4211a40c8936201828b19f366,BUY,15,169.35,INTRADAY,MARKET,2061.0,187162.25,44.79,74.86,437162.25,0.0,0.0,01-08-2022
2253,NSE_FO:BANKNIFTY04AUG2237600CE [LOCAL],01-08-2022 09:17,edec8648226e47448017e15d51ca770f,SELL,15,328.55,INTRADAY,MARKET,01-08-2022 09:17,eeb96443e294413dab437f3efba3f26c,BUY,15,425.0,INTRADAY,MARKET,-1446.75,185715.5,-29.36,74.29,435715.5,-0.33,-1446.75,01-08-2022
2254,NSE_FO:BANKNIFTY04AUG2237900CE [LOCAL],01-08-2022 12:35,752fb6a999eb445ba065c53e1c9a4da5,SELL,15,258.5,INTRADAY,MARKET,01-08-2022 12:35,ad49d3dfc10c4b939fc66c8d0ee04ffd,BUY,15,286.5,INTRADAY,MARKET,-420.0,185295.5,-10.83,74.12,435295.5,-0.43,-1866.75,01-08-2022
